,Unnamed: 0,Smiles,CorrectionEnergy
1884,1884,CC(C)(C)CCCO,30.222238970249855
1885,1885,NC(=O)C[C@H](NC(N)=O)C(O)=O,28.70934953168775
1886,1886,CN(C)C(=O)N(c1ccc(Cl)c(Cl)c1)C(=O)c2ccccc2,-35.38788931275985
1887,1887,NC(=O)NCl,27.48038662226944
1888,1888,CC(C)C[C@H](N)C(=O)NCC(=O)NCC(O)=O,32.12321206681324
1889,1889,OCC(O)C(O)C(O)C(O)C(O)C=O,28.52656333577056
1890,1890,OC(=O)C1=C/C(C=CC1=O)=N/Nc2ccccc2,9.378664084353801
1891,1891,COc1ccc(cc1)C(=O)CCC(O)=O,-0.8117506554582405
1892,1892,CCC(NC=NN)C(O)=O,29.217076508866466
1893,1893,OC1=CC=C(Br)C=CC1=O,-6.345830542055437
1894,1894,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,43.30380583402479
1895,1895,CC(C)COC(=O)C(C)(C)O,31.90833050009664
1896,1896,Oc1ccccc1C(=O)N2CCOCC2,-3.9301080069294017
1897,1897,[O-][N+](=O)c1cccc(Cl)c1Cl,-2.453900542055436
1898,1898,BrCC(CBr)(CBr)CBr,35.865789120523864
1899,1899,CCCO[P](=S)(OCCC)O[P](=S)(OCCC)OCCC,43.11487590776761
1900,1900,Cc1ccnc2c1ccc3c(C)ccnc23,-63.525586550825565
1901,1901,CCC(=O)OOC(=O)CC,35.626173673191296
1902,1902,CCC(COC(=O)C(C)=C)(COC(=O)C(C)=C)COC(=O)C(C)=C,52.945350834727286
1903,1903,OCC(CO)(CBr)CBr,31.339184791874274
1904,1904,CC(Oc1ccc(Cl)cc1)C(O)=O,-3.4961578566548326
1905,1905,CN(C)C(N)=N,26.75217647199419
1906,1906,OC(=O)C1=CCCc2ccccc12,1.5777808375165563
1907,1907,OCC(O)C(O)C(O)C(O)C(O)CO,24.757245984299914
1908,1908,O/N=C/1CCCC=C1,36.362788001841366
1909,1909,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-39.25690938650115
1910,1910,C=CCCN=C=S,40.023079681961384
1911,1911,N[C@@H](Cc1cc(Cl)c(O)c(Cl)c1)C(O)=O,-5.123022185304804
1912,1912,Nc1nc(N)nc(Cl)n1,-17.772166400551537
1913,1913,CCC(=O)NCCNC(=O)CC,31.633836358592305
1914,1914,Clc1ccc(cc1)C(=C(Cl)Cl)c2ccccc2Cl,-32.19286069233004
1915,1915,CN1C(=O)N(C)c2n[se]nc2C1=O,-20.299921847883798
1916,1916,OC(=O)c1occ(Br)c1,3.771256622269036
1917,1917,CCCCCCCC#C,-16.84700981006351
1918,1918,CC1CCCCN1CCCOC(=O)c2ccc(Cl)c(Cl)c2,1.2788016925219663
1919,1919,Clc1c(Cl)c(Cl)c2nccnc2c1Cl,-34.60979923622723
1920,1920,CC(C)CCC(C)(C)C,32.18692314862558
1921,1921,CCOC(=O)N(CC)CC,30.39552482874616
1922,1922,Oc1cc(O)c(c(O)c1)C(=O)c2ccccc2,-39.85244785665587
1923,1923,OC[C@H]1OC2(COC3(CO2)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]1O,27.626078519414822
1924,1924,CC(C)Cc1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1,-25.097916477083825
1925,1925,CN(Cc1cc(Br)cc(Br)c1N)C2CCCCC2,-1.8873526730001797
1926,1926,OCCN(Cc1ccc(Oc2ccc(cc2)[N+]([O-])=O)cc1)C(=O)C(Cl)Cl,-34.16364229871661
1927,1927,CCCCCCCCCC(C(O)=O)C(O)=O,35.95830471534299
1928,1928,FC(F)(F)c1[nH]c2ccc(Cl)c(Cl)c2n1,-30.242230729202234
1929,1929,CCC1(C(=O)NC(=O)NC1=O)C2=CC3CCC(C3)C2,42.42996643233428
1930,1930,C[C@H](CC(O)=O)C(O)=O,31.837015166166125
1931,1931,NC(C(O)C(O)C(O)CO)C(O)=O,25.955407664421216
1932,1932,C(Cc1ccccc1)NCc2ccccc2,-39.63297386542493
1933,1933,CCc1ccc(NC(C)=O)cc1,-4.226679349629293
1934,1934,OCCCCCCCCCCC([O-])=O,33.86051318549721
1935,1935,COc1cc(OC)c2C(=O)C3(Oc2c1)C(C)CC(=O)C=C3OC,6.899377738162258
1936,1936,CCOC(C)C(=O)C=O,35.30044083751669
1937,1937,Clc1ccc(cc1)C(C(=O)C2C(=O)c3ccccc3C2=O)c4ccccc4,-61.55062061858902
1938,1938,Cc1cc2ccccc2c3ccc4ccccc4c13,-85.57232371515053
1939,1939,Cc1c(C)c2c3ccccc3ccc2c4ccccc14,-85.02753520812546
1940,1940,CCc1c2ccccc2cc3c1ccc4ccccc34,-85.00995520812528
1941,1941,N[S](=O)(=O)c1cccc(c1)[S](N)(=O)=O,16.213121211808428
1942,1942,Cc1cc(C)c[n+]([O-])c1,-7.476462222176224
1943,1943,NCc1ccccn1,-10.045887893526112
1944,1944,NCc1ccncc1,-10.115067893526303
1945,1945,CCO[P](=O)(OCC)SCC(=O)NC(C)(C)C#N,-14.834939736321758
1946,1946,CCO[P](=S)(OCC)Oc1ccc(N)cc1,-1.9468094999039351
1947,1947,Clc1cc(Cl)nc(n1)c2ccccc2,-43.17609072920187
1948,1948,CCCCCC1CCCC1,33.54110881997542
1949,1949,Cc1cc(ccc1N=Nc2ccccc2)N(CCO)CCO,-39.66874248585384
1950,1950,COc1cc(N[S](=O)(=O)c2ccc(N)cc2)nc(C)n1,-35.90705498410921
1951,1951,OC(=O)CN1C(=O)Sc2cccc(Cl)c12,-19.077096176534653
1952,1952,NNC(=O)CC(=O)NN,26.154195166165906
1953,1953,OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23,-68.39523382855882
1954,1954,C[C@H]([NH3+])C(C)(C)C,31.450236134573288
1955,1955,COCCC(=O)OC,30.86584497902029
1956,1956,NNC(=O)C(O)C(O)C(O)C(O)CO,24.64110333577105
1957,1957,[nH]1c2ccccc2nc1c3occc3,-56.794480729201034
1958,1958,Brc1ccc2Nc3ccccc3Sc2c1,-39.16215938650093
1959,1959,Ic1ccc2Nc3ccccc3Sc2c1,-38.60433938650093
1960,1960,ClCC[S](=O)(=O)CC[S](=O)(=O)CCCl,59.15111673288351
1961,1961,OC(=O)CN(CC(O)=O)Cc1cc2C(=O)c3ccccc3C(=O)c2c(O)c1O,-32.22890058172442
1962,1962,COC(=O)c1ccc(O)c(Cl)c1,-4.103126363679763
1963,1963,CCC(O)C(C)(C)C,30.11053897024993
1964,1964,OC(=O)C[C@@H](Cl)C(O)=O,32.04654665914086
1965,1965,CCCCCCC(C(O)=O)C(O)=O,34.303279194267695
1966,1966,OC(=O)COc1c(Cl)ccc(Cl)c1Cl,-2.5062863636800468
1967,1967,COCC(=O)c1ccccc1,-2.518060692329584
1968,1968,[Cl-].Cl/C=C/C[N+]12CN3CN(CN(C3)C1)C2,36.58466751414596
1969,1969,C\C=C/CO,32.29584080064414
1970,1970,[O-][N+](=O)C(CCl)([N+]([O-])=O)[N+]([O-])=O,36.98264968196113
1971,1971,CCC(CC)(C(O)=O)C(CC)(CC)C(O)=O,36.679784715343146
1972,1972,CCCCOCCC(=O)OC,32.504010500096065
1973,1973,CCCCCCC(C)O,30.749547477275588
1974,1974,CCSc1nc(NC(C)C)nc(NC(C)C)n1,-12.909175508674537
1975,1975,C\C=C/C=O,35.7767981521151
1976,1976,CC(C)C(=O)Oc1ccc(cc1)[N+]([O-])=O,-0.523603491133656
1977,1977,CCCCOC(=O)CCOC,32.56722050009586
1978,1978,OC(=O)C[C@@H](Cl)C(O)=O,32.00025665914109
1979,1979,[O-][N+](=O)c1cc2cccnc2c3ncccc13,-61.97208487070606
1980,1980,CCC1=CNC(=O)NC1=O,0.6168838234662529
1981,1981,CNC(CC(O)=O)C(O)=O,30.19188083751635
1982,1982,OC(=O)c1ccccc1CC(=O)c2ccccc2C(O)=O,-33.10566479696311
1983,1983,OC(=O)c1ccc(c(c1)C(O)=O)[N+]([O-])=O,-0.7380774823631526
1984,1984,Clc1ccc(cc1)N=Nc2ccccc2,-38.49428636367989
1985,1985,[O-][N+](=O)c1oc(cc1)\C=N\N2CCCOC2=O,8.138075203036777
1986,1986,O=C1Cc2c(O1)ccc3ccccc23,-29.739376363680268
1987,1987,CC[C@@H]1[C@@H](O)N2[C@H]3C[C@@H]1C4C(O)[C@@]5(C[C@H]24)[C@H]3N(C)c6ccccc56,0.016282697800249938
1988,1988,CCCCCCCCCCC(C(O)=O)C(O)=O,36.59587322236797
1989,1989,Cc1ccc(O)c(CO)c1,-7.1290965508259205
1990,1990,CCOC(=O)c1[nH]c(C=O)c(CC)c1C,6.384280687241273
1991,1991,OC(=O)c1cccnc1Nc2cccc(c2)C(F)(F)F,-44.66420218530588
1992,1992,CC(=O)CC1CCCCN1,32.956997664421074
1993,1993,COC(C)CCOC(C)=O,31.75775199307105
1994,1994,CC\C(NO)=C(\CC)N=O,34.68821934454137
1995,1995,O=[P](N1CCOCC1)(N2CCOCC2)N3CCOCC3,35.78933721359571
1996,1996,Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,-35.204997819783955
1997,1997,CC1CCC(C)(C)C1,32.18765180592401
1998,1998,CC1NC(=O)CNC1=O,30.65530800184111
1999,1999,CN(C=C)N=O,32.737020987790544
2000,2000,O=C1NC=NC=C1,-5.723979049080796
2001,2001,OC1=C(Br)C=CC=CC1=O,-6.171380542055233
2002,2002,CC(=O)C1(C)CO1,33.284129307670085
2003,2003,CCSC(=S)NCC(O)=O,34.747860837516214
2004,2004,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,25.88057419076469
2005,2005,CCN(CC)C(=O)OC,29.93478632172055
2006,2006,OC(=O)CCC(=O)c1cccc2ccccc12,-27.373256326808548
2007,2007,CSc1nc(NC(C)C)nc(N=[N+]=[N-])n1,-10.465013491133561
2008,2008,CC1(C)[C@@H]2CC[C@@](C)(C2)C1=O,36.65780617144668
2009,2009,N[P](N)(=O)c1ccccc1,-4.150006363680092
2010,2010,NCCCNc1ccccc1,-8.307322372450258
2011,2011,CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)[S](C)(=O)=O)[N+]([O-])=O,14.300507925306704
2012,2012,OC(=O)c1ccccc1C(=O)Nc2ccccc2,-37.49370916248462
2013,2013,[I-].CCN1C=CC(=CC=Cc2cc[n+](CC)c3ccccc23)c4ccccc14,-50.98022942616285
2014,2014,CC(=O)Nc1ccccc1O,-6.282833528004844
2015,2015,[O-]C(=O)c1cccc(Cl)c1[N+]([O-])=O,-1.0398718478843705
2016,2016,CCOC[C@H](N)C(O)=O,28.584920650370226
2017,2017,OC(=O)CCSSCCC(O)=O,34.43000934454166
2018,2018,C/C=C/C#N,-19.096789322369453
2019,2019,CCCC(O)C=C,33.50158781469527
2020,2020,CC(C)C(O)C=C,33.48498781469512
2021,2021,CCC(O)\C=C\C,33.307657814695126
2022,2022,OC(=O)C(=O)C(c1ccccc1)c2ccccc2,-34.12214632680885
2023,2023,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,-4.494930956007637
2024,2024,O=[P](Oc1ccccc1)(N2CCOCC2)N3CCOCC3,-0.1588254718044766
2025,2025,CCCCOC(=O)CCO,31.501811993070802
2026,2026,CCC(C)C(C)(C)O,30.091148970249762
2027,2027,OC(=O)CC(SC(CC(O)=O)C(O)=O)C(O)=O,36.6705795685578
2028,2028,Cc1cccc(O)c1[N+]([O-])=O,-4.495889199355175
2029,2029,ClCC(=O)NC(=O)CCl,33.17012665914081
2030,2030,C1CCC(CC1)N(Sc2sc3ccccc3n2)C4CCCCC4,-19.601977151924075
2031,2031,COc1cc(C([O-])=O)c(cc1OC)[N+]([O-])=O,-1.8591391624840128
2032,2032,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,-34.36771061858866
2033,2033,O=[S](=O)(N1CCCCC1)c2ccccc2,8.859220687242301
2034,2034,CCN(CC)C(C#N)c1ccccc1,-56.39946981006318
2035,2035,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,44.73808050009515
2036,2036,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,44.746650500095576
2037,2037,CC(C(O)=O)c1ccc(c(F)c1)c2ccccc2,-37.77315651395585
2038,2038,[O-][N+](=O)Cc1ccc2ccccc2n1,-32.588809199354785
2039,2039,CCO[P](=S)(OCC)N1C(=O)c2ccccc2C1=O,5.455942217086432
2040,2040,OC(=O)C(S)CCC(S)C(O)=O,34.502669344541445
2041,2041,CCSC(=S)N[C@@H](CC(O)=O)C(O)=O,36.891930874387825
2042,2042,ClCC[S](=O)(=O)CCOCC[S](=O)(=O)CCCl,59.884846582609406
2043,2043,COc1cc(ccc1C(O)=O)C(O)=O,-3.146944833834141
2044,2044,CCCCC(N)C(O)=O,29.654216321720444
2045,2045,CC(=O)Nc1ccc(Cl)cc1C,-4.210807856654951
2046,2046,CCCCC1=C(C)NC(=NC1=O)N(C)C,-3.2895538285532098
2047,2047,CN1C2CCC1CC(C2)OC(=O)C(CO[S](O)(=O)=O)c3ccccc3,12.562427587879286
2048,2048,CC1=C(SCCO1)C(=O)Nc2ccccc2,1.3753378515668258
2049,2049,CC1=C(C(=O)Nc2ccccc2)[S](=O)(=O)CCO1,13.830639568558382
2050,2050,OC(=O)CC1CCCCC1,33.21400482874583
2051,2051,CCCCCCCCCCCCCCCCNC(=O)C(C)O,37.31539691304874
2052,2052,CCCCCNC(=O)C(C)O,30.742093335771212
2053,2053,OCC(O)C1OC(Oc2ccccc2)C(O)C(O)C1O,-7.55381267300055
2054,2054,O[P](O)(=O)c1cccc(c1)[N+]([O-])=O,-1.0888533408592735
2055,2055,CCCCCCCCCCOC(=O)c1cccnc1,-1.1101654718027874
2056,2056,CC(C)CC(NC=O)C(O)=O,32.273605015892144
2057,2057,C[C@@H](O)[C@H](C)O,27.493496284849048
2058,2058,C[S](=O)(=O)N[S](C)(=O)=O,52.71018837613308
2059,2059,CCCOC(=O)CCOC,31.94627199307052
2060,2060,COC(OC)\C=C/C(OC)OC,33.63035333577159
2061,2061,CN1CCC=C1C,33.124097814694395
2062,2062,CC1(C)C(CCC1(C)C(O)=O)C(O)=O,35.270884865617234
2063,2063,NN[P](=S)(NN)c1ccccc1,-4.635445020979418
2064,2064,Cc1cc(C)cc(OCC(O)=O)c1,-3.7693793496297294
2065,2065,Clc1ccc2oc3ccc(Cl)cc3c2c1,-51.65281356487635
2066,2066,CCCCCCNC(=O)C(C)O,31.37845184279655
2067,2067,CCCCOC(=O)C(C)OC(C)=O,34.739119194267346
2068,2068,CCc1nc2N(C)C(=O)N(C)C(=O)c2n1C,-21.09613065545872
2069,2069,NC(N)=NC(N)=Nc1ccc2ccccc2c1,-35.41591349113341
2070,2070,OC(=O)CC1NC(=O)NC1=O,31.381931024662066
2071,2071,Cc1ccc(cc1O)[N+]([O-])=O,-4.635399199355176
2072,2072,NC(=O)SCC(=O)Nc1ccccc1,-3.458739162483538
2073,2073,CCOC(=O)C(CC(O)=O)=C(c1ccccc1)c2ccccc2,-29.850032111563593
2074,2074,Cn1cnc2nc(Cl)nc(NN)c12,-36.6758950578516
2075,2075,CCOC(=O)C1=C(C)OC(=C(C(=O)OCC)C1=O)C,5.629335052762513
2076,2076,Nc1cc(ccc1I)[N+]([O-])=O,-4.150384870705622
2077,2077,OC(=O)CCC(N(CCC#N)CCC#N)C(O)=O,-70.58606269501028
2078,2078,CSCCC(N(CCC#N)CCC#N)C(O)=O,-70.1623828821555
2079,2079,CCCCCCCCOC(=O)C(C)O,33.80199602117196
2080,2080,O=C1COc2ccccc2N1,-5.30650636368037
2081,2081,CCC\C(=C/C(O)=O)C(O)=O,36.83878953168744
2082,2082,CCOC(=O)N1CCN(CC1)C(=O)OCC,32.192656208317544
2083,2083,CC[C@@H](C)c1cccc([C@@H](C)CC)c1O,-2.8241383443489103
2084,2084,[O-][N+](=O)c1ccc2ccc3cccc4ccc1c2c34,-72.80117919935547
2085,2085,CCN(/N=C/c1oc(cc1)[N+]([O-])=O)C(N)=O,5.415972367362031
2086,2086,OC(=O)CCCCCc1ccccc1,-1.986825171253713
2087,2087,CCCCC(C)(O)CC,30.627997477275528
2088,2088,CC1=C(CCC1(C)C)C(O)=O,37.19527068724194
2089,2089,CO[P](=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,-0.7799350209806732
2090,2090,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]23C,57.50899422484065
2091,2091,CCOC1CC1,31.103559120523144
2092,2092,Cn1cnc2N(C)C(=O)N(CC([O-])=O)C(=O)c12,-21.50636897533845
2093,2093,C[C@@H]1NC(=O)[C@@H](C)NC1=O,31.16208650886614
2094,2094,O=C1CCC(N1)C(=O)Nc2ccccc2,-2.8488078197835307
2095,2095,Oc1ccc(Sc2ccccc2)cc1,-39.73617938650098
2096,2096,CCOCOCOCC,28.793836134574818
2097,2097,O=C1OCc2ccc3ccccc3c12,-29.648706363679718
2098,2098,OC(=O)CNC(=O)c1occc1,3.4985494948158764
2099,2099,Nc1ccc(cc1)[S](=O)(=O)Nc2sc(cn2)C(O)=O,-23.75372613966349
2100,2100,O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@H](O)C(O)=O,29.14760501589103
2101,2101,CCC(CC)(CC(O)=O)C(O)=O,33.66448068724189
2102,2102,OC(C(O)c1ccccc1)C(O)=O,-5.34612502097977
2103,2103,CC=C(Cc1ccccc1)C(O)=O,1.1457036731913348
2104,2104,OC(=O)c1ccc(NC(=O)c2cccnc2)cc1,-40.16433199815931
2105,2105,CCOC(OCC)C(C)=O,32.27091199307078
2106,2106,NC(Cc1ccc(O)c(O)c1)C(O)=O,-7.4819693496293675
2107,2107,O=C1CCCCCNC(=O)CCCCCNC(=O)CCCCCNC(=O)CCCCCN1,41.72670135229288
2108,2108,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-35.152626664230155
2109,2109,OC1=C(C2CCCc3ccccc23)C(=O)c4ccccc4O1,-59.57088517125476
2110,2110,CC(=O)OCCS,31.69022647199473
2111,2111,CC1=C(Cl)C(=O)N(C(=O)N1)C(C)(C)C,3.2326293445415786
2112,2112,CO[P](=S)(OC)SS[P](=S)(OC)OC,43.03633068724099
2113,2113,NC(=O)NN=C[C@H](O)[C@@H](O)[C@H](O)CO,27.11146352291735
2114,2114,OC(=O)CC[P](O)(O)=O,32.72294233049057
2115,2115,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,25.739914190765518
2116,2116,CC(=C)[C@@H]1CCC(=CC1)C,40.64869352291724
2117,2117,CCN(CC)CCSCCN(CC)CC,32.38072284807686
2118,2118,COc1ccc2C(OC(=O)c2c1OC)C3N(C)CCc4cc5OCOc5c(OC)c34,-34.153535622089805
2119,2119,CC(=O)CC(CC(O)=O)c1ccccc1,0.2851150158915061
2120,2120,CCN(c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,3.0539082258534616
2121,2121,Nc1ccc(cc1)C#Cc2ccc(N)cc2,-92.396559659789
2122,2122,OC(=O)c1ccccc1C(=O)c2ccccc2O,-36.065701998158865
2123,2123,[O-][N+](=O)C(COC(=O)c1ccccc1C(=O)OCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,16.67684001658762
2124,2124,CCC(O)C(Cl)(Cl)Cl,30.709093449174013
2125,2125,C\C=C/CO,32.2953208006442
2126,2126,CC(C)CC1OCCO1,30.28112897025009
2127,2127,O=C1CCCCCCCCN1,33.34581617144633
2128,2128,CNCl,27.676120763772893
2129,2129,CN(C)C=Nc1ccc(Cl)cc1C,-3.4927465139542018
2130,2130,CCCCCCC(C)O,30.7839774772753
2131,2131,OC(=O)C(S)CS,31.99539080064475
2132,2132,O/N=C/c1oc(cc1)[N+]([O-])=O,5.512578152115309
2133,2133,O=C1CCCCCN1C(=O)c2ccccc2,0.7815135229170664
2134,2134,O=C1C=CC(C=C1)=NNc2ccc(N=Nc3ccccc3)c4ccccc24,-51.51511890159671
2135,2135,CC1(C)C2CCC1(C)C(N)(C2)C(O)=O,34.173183185496534
2136,2136,[Br-].CC[NH2+]CC,34.91663912052315
2137,2137,Cc1ccc(cc1N)[S](N)(=O)=O,3.2239351661662714
2138,2138,CCCCCCCCNC(=O)C(C)O,32.51641885684751
2139,2139,CCCCCCCCCCNC(=O)C(C)O,33.81989587089777
2140,2140,CC(O)C(=O)OC(C)C(=O)OCC=C,37.93095938141247
2141,2141,CNCC(O)C(O)C(O)C(O)CO,24.92784598430029
2142,2142,COC(=O)C(C)OC(C)=O,33.15179367319165
2143,2143,OC(=O)CN(CCC#N)CCC#N,-73.10511123890684
2144,2144,COc1cc2nccnc2c(N)c1OC,-39.77342087947598
2145,2145,CN(C(N)=O)c1ccc(C)cc1,-6.646272185304085
2146,2146,CC(C)CC(C)CO,30.23162897025003
2147,2147,NC(=O)c1ccc(cc1)[S](N)(=O)=O,5.426335353312439
2148,2148,CC1=CN(Cc2ccccc2)C(=O)NC1=O,-32.58232199815784
2149,2149,Cc1[nH]cnc1[S](O)(=O)=O,8.728200987790757
2150,2150,Cc1ccc2NC(=O)C(=O)Nc2c1,-26.220449012208828
2151,2151,OC(=O)c1ccc(Br)c(c1)[N+]([O-])=O,-0.8908490122097135
2152,2152,CN1c2ccccc2C(O)(c3ccccc3)c4ccccc14,-74.22667819407582
2153,2153,CC1(CCCC=C1C(O)=O)C(O)=O,38.3797237100632
2154,2154,OC(=O)CC(N(CCC#N)CCC#N)C(O)=O,-70.88112120203532
2155,2155,CN(C)C(=O)c1ccccc1C(=O)N(C)C,-2.191846477082919
2156,2156,COc1cc(CC=C)ccc1OCC([O-])=O,0.15145501589154264
2157,2157,C\C=C/C(=O)O[C@@H]1C[C@H]2O[C@@H]3C=C(C)C(=O)C[C@]3(C)[C@]1(C)[C@@]24CO4,51.28145046043434
2158,2158,CCCCCOC(=O)C(C)O,32.05334050009591
2159,2159,OCc1cc(Cl)ccc1OCC(O)=O,-4.220335020979718
2160,2160,CNC(=O)Oc1cc(C)c(N(CC=C)CC=C)c(C)c1,4.872714902487986
2161,2161,Clc1cccc(Oc2ccccc2)c1,-39.461282222175434
2162,2162,CC(=C)[C@@H]1CC=C(C)C(=O)C1,43.02295371006289
2163,2163,Oc1ccc(cc1C(=O)Nc2ccc(Cl)cc2)[N+]([O-])=O,-37.2968691624841
2164,2164,Oc1c(cccc1[N+]([O-])=O)C(=O)Nc2ccc(Cl)cc2,-37.36200916248471
2165,2165,CC(C)C(Br)C(=O)NC(C)C(O)=O,34.080553522917405
2166,2166,Cn1cnc2N(C)C(=O)N(CCCCC(C)=O)C(=O)c12,-17.035574947236967
2167,2167,CCCCCOC(=O)c1ccc(O)cc1,-2.6351023355792336
2168,2168,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,-2.478708694169967
2169,2169,O=CCc1ccc2OCOc2c1,-2.5530506923299328
2170,2170,OC(=O)C1CC(=O)c2ccccc2C1,0.1687536731915884
2171,2171,CCNc1nc(Cl)nc(NCC(=O)OCC)n1,-12.66190233557933
2172,2172,NC(CO)C(=O)NC(CO)C(O)=O,28.15927785156664
2173,2173,ONC1=C(CCC1)N=O,34.596378001841195
2174,2174,CC1CCC(=O)N1c2ccccc2,-2.6937136782792663
2175,2175,CC1CC(C)(C)CC(C1)(OOC(C)(C)C)OOC(C)(C)C,39.109889711851785
2176,2176,COC(=O)c1c(cccc1[N+]([O-])=O)C(O)=O,0.3825510246618791
2177,2177,CC(C)OC(=O)c1cccc(c1C([O-])=O)[N+]([O-])=O,1.6267152030372642
2178,2178,CC(C)OC(=O)c1c(cccc1[N+]([O-])=O)C([O-])=O,1.6583452030372143
2179,2179,CC(C)(C)OC(=O)c1cccc(c1C([O-])=O)[N+]([O-])=O,2.0047837100626107
2180,2180,CC(C)CCOC(=O)c1cccc(c1C([O-])=O)[N+]([O-])=O,2.8905122170872346
2181,2181,Cc1cc(C)c(c(C)c1)[PH](O)=O,-0.11444934962958088
2182,2182,CCC(C)OC,29.444871956198202
2183,2183,OCC(CO)OCC=C,32.294073486045626
2184,2184,CN(C(/N)=N/[N+]([O-])=O)[N+]([O-])=O,30.862175353311628
2185,2185,CCC(C)OC(=O)c1cccc(c1C([O-])=O)[N+]([O-])=O,2.2137737100631227
2186,2186,Clc1ccc(Oc2cccc(Cl)c2)cc1,-38.93006222217606
2187,2187,C[C@H]1CCCC[C@@H]1C,32.29523180592409
2188,2188,NC(CCC(O)=O)C(O)=O,29.95029083751625
2189,2189,N[C@@H](CO)C(O)=O,27.19783363631981
2190,2190,NC(CCC(O)=O)C(O)=O,29.896040837516107
2191,2191,Clc1ccc(Oc2ccccc2Cl)cc1,-38.803332222176536
2192,2192,CC(=O)NC(NC(C)=O)c1ccccc1,-3.5040349841081024
2193,2193,OC(CC(O)=O)C(O)=O,30.39205949481577
2194,2194,CNC(=O)\C=C(/C)O[P](=O)(OC)OC,37.1578393814126
2195,2195,COc1c(Cl)c(Cl)cc(Cl)c1Cl,-3.2547178935265886
2196,2196,NC(=O)N\N=C\C(O)C(O)C(O)C(O)CO,26.844054865616894
2197,2197,CCCCOC(=O)c1cccnc1,-4.634326513954137
2198,2198,OCCCOC(=O)c1ccccc1,-3.4448693496289167
2199,2199,CSc1ncnc2nccnc12,-40.882013564876544
2200,2200,CNC(=O)Oc1ccccc1C2OCCO2,-4.858935171254871
2201,2201,CCC(C)C(N)C(O)=O,29.790176321720747
2202,2202,Clc1ccc(Oc2ccccc2)cc1,-39.456702222176105
2203,2203,NC(CC(N)=O)C(O)=O,28.346675166166282
2204,2204,CC(C)c1ccccc1Br,-3.1762037151508618
2205,2205,CC(Oc1ccc(Cl)cc1C)C(O)=O,-3.0225793496298508
2206,2206,CCCC[P](=O)(CCCC)OCC,38.283636021172406
2207,2207,Cc1cc(O)c(cc1Cl)[N+]([O-])=O,-3.852529199355161
2208,2208,COc1cc(cc(Cl)n1)C(Cl)(Cl)Cl,-5.247812222176663
2209,2209,CCOc1ccc(cc1)N(C(C)=O)C(C)=O,-1.2644893127580303
2210,2210,CCCCO[P](=O)(OCC)OCCCC,35.280041692521074
2211,2211,CCCCO[P](=O)(OC)OCCCC,34.83587318549664
2212,2212,OC(=O)c1cccc2ncccc12,-33.78743487070545
2213,2213,COC(=O)c1cc(Cl)cc(N)c1Cl,-4.542093528005097
2214,2214,CCC(C)(O)C(C)(C)C,30.694877477275373
2215,2215,CN(C)C(=O)CCC(=O)N(C)C,32.27336635859223
2216,2216,OC(=O)CC[Se][Se]CCC(O)=O,36.54681934454163
2217,2217,OCN1CC(=O)N(CO)CC1=O,29.751252180216678
2218,2218,CC(C)C1C(=O)NC(=O)NC1=O,33.24207520303794
2219,2219,O=[P](Oc1ccccc1)(Oc2ccccc2)N3CCOCC3,-35.581618157204865
2220,2220,CN(N=O)C(C)=O,31.020943823465885
2221,2221,ClC1(Cl)C2(Cl)C3C(CC4C3C1(Cl)C5(Cl)C4C25Cl)C=O,45.56919467847045
2222,2222,O=[S]=O,36.92368546671499
