,Smiles,Energy
412,Cc1ccc2cc3ccccc3cc2c1,-2004.0918
413,Nc1ccc2cc3ccccc3cc2c1,-2053.89562
414,Cc1c2ccccc2cc3ccccc13,-2003.95891
415,Cc1c2ccccc2c(C)c3ccccc13,-2153.96401
416,Cc1cccc2c1ccc3ccccc23,-2004.2498
417,Cc1cccc2c1Cc3ccccc23,-1881.45241
418,Cc1ccc2c(ccc3ccccc23)c1,-2004.30087
419,Nc1cc2c3ccccc3ccc2c4ccccc14,-2572.2733
420,CCc1ccc2cc3ccccc3cc2c1,-2154.02626
421,c1ccccc1,-817.56194
422,Cc1c(C)c(C)c(C)c(C)c1C,-1718.03009
423,Cc1ccccc1C,-1117.81759
424,Cc1ccc(C)c(C)c1,-1267.96845
425,Cc1cc(C)c(C)cc1C,-1418.09291
426,CC(C)(C)c1ccccc1,-1417.54065
427,CC(C)c1ccccc1,-1267.61906
428,CC(=C)c1ccccc1,-1239.9388
429,CC(C)c1ccc(C)cc1,-1417.76583
430,CCc1ccccc1,-1117.66135
431,C=Cc1ccccc1,-1089.76832
432,C(c1ccccc1)c2ccccc2,-1758.34474
433,C(Cc1ccccc1)c2ccccc2,-1908.35054
434,c1ccc(cc1)\C=C\c2ccccc2,-1880.61127
435,CCCc1ccccc1,-1267.6281
436,CCCCc1ccccc1,-1417.59194
437,CCc1ccc(CC)cc1,-1417.7486
438,Cc1ccc(C)cc1,-1117.8704
439,Cc1cccc(C)c1,-1117.8832
440,Cc1cc(C)cc(C)c1,-1268.04436
441,Cc1ccccc1,-967.72241
442,CCc1ccccc1CC,-1417.70073
443,CCC(C)c1ccccc1,-1417.55496
444,CCc1cccc(CC)c1,-1417.75728
445,Cc1cccc(C)c1C,-1267.92745
446,C#Cc1ccccc1,-1061.81354
447,CCCCCc1ccccc1,-1567.51405
448,CC(C)Cc1ccccc1,-1417.57986
449,CCc1ccccc1C,-1267.70019
450,Cc1ccc(cc1)c2ccc(C)cc2,-1908.70122
451,CCc1ccc(C)cc1,-1267.80956
452,Cc1cc(C)c(C)c(C)c1C,-1568.07616
453,CCCCCCc1ccccc1,-1717.45086
454,CCCCCCCCc1ccccc1,-2017.34677
455,[O-][N+](=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-2844.8948
456,COc1c(Cl)cc(Cl)cc1Cl,-2022.93997
457,Clc1cccc(Cl)c1Cl,-1578.03627
458,[O-][N+](=O)c1ccccc1Cl,-1831.4031
459,[O-][N+](=O)c1cc(Cl)ccc1Cl,-2084.8466
460,[O-][N+](=O)c1cc(Cl)c(Cl)cc1Cl,-2338.23886
461,Cc1ccccc1Cl,-1221.33095
462,Clc1ccccc1Cl,-1324.60117
463,Clc1cc(Cl)c(Cl)cc1Cl,-1831.48906
464,[O-][N+](=O)c1ccc(Cl)c(Cl)c1,-2084.90088
465,[O-][N+](=O)c1ccc(Cl)cc1,-1831.5199
466,Brc1ccc(Br)cc1,-1235.45643
467,Cc1ccc(Br)cc1,-1176.69345
468,Clc1ccc(Br)cc1,-1280.06284
469,Cc1ccc(Cl)cc1,-1221.29967
470,Clc1ccc(Cl)cc1,-1324.66731
471,Brc1cccc(Br)c1,-1235.45141
472,Clc1cccc(Br)c1,-1280.05882
473,Clc1cc(Cl)cc(Cl)c1,-1578.14081
474,Brc1ccccc1,-1026.53097
475,Clc1ccccc1,-1071.14039
476,[O-][N+](=O)c1c(Cl)c(Cl)cc(Cl)c1Cl,-2591.574
477,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-2338.15439
478,Clc1ccc(Cl)c(Cl)c1,-1578.08957
479,[O-][N+](=O)c1cccc(Cl)c1,-1831.48423
480,Fc1ccc(CCl)cc1,-1673.37839
481,Fc1cccc(F)c1,-1722.016
482,Fc1ccccc1,-1269.80365
483,Fc1ccc(F)cc1,-1721.9909
484,Clc1cccc(Cl)c1,-1324.66298
485,Brc1ccccc1Br,-1235.42741
486,Cc1cccc(Br)c1,-1176.69896
487,Ic1ccccc1,-1027.46969
488,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-2084.82885
489,Fc1cccc(Cl)c1,-1523.33703
490,Brc1cc(Br)cc(Br)c1,-1444.33433
491,Clc1ccc(Cl)c(Cl)c1Cl,-1831.4451
492,Clc1cc(Cl)c(Cl)c(Cl)c1,-1831.49116
493,Brc1cc(Br)c(Br)cc1Br,-1653.1622
494,[O-][N+](=O)c1cc(Cl)c(Cl)c(Cl)c1Cl,-2591.54735
495,Fc1cccc(Br)c1,-1478.72642
496,[O-][N+](=O)c1ccc(Cl)c(Cl)c1Cl,-2338.19941
497,[O-][N+](=O)c1c(Cl)cc(Cl)cc1Cl,-2338.27853
498,NC(=O)c1ccccc1,-1435.91652
499,CC1=CC(=O)c2ccccc2C1=O,-2048.98723
500,CN(C)c1ccc(cc1)N=Nc2ccccc2,-2478.7708
501,CCCCNC(=O)N[S](=O)(=O)c1ccc(C)cc1,-3153.29446
502,NC(=O)c1ccccc1O,-1731.13937
503,O=C1OC(=O)c2ccccc12,-1921.81028
504,Oc1ccccc1C(=O)Nc2ccccc2,-2522.04895
505,c1ccc(cc1)c2ccc(cc2)c3ccccc3,-2399.2133
506,O=C(OOC(=O)c1ccccc1)c2ccccc2,-3032.52503
507,FC(F)(F)c1ccccc1,-2324.79462
508,ClCc1ccccc1,-1221.1548
509,ONc1ccccc1,-1311.60849
510,COc1ccccc1,-1262.53545
511,CSc1ccccc1,-1144.39868
512,O(c1ccccc1)c2ccccc2,-1903.08208
513,O=CNc1ccccc1,-1435.66615
514,S=C=Nc1ccccc1,-1289.26637
515,CCOc1ccccc1,-1412.59978
516,CC(=O)Nc1ccccc1,-1585.95508
517,CC(=O)Nc1ccc(cc1)[S](N)(=O)=O,-2553.32827
518,CC(=O)Nc1ccccc1Cl,-1839.50761
519,CC(=O)Nc1cccc(C)c1,-1736.11902
520,CC(=O)Nc1ccccc1[N+]([O-])=O,-2346.44442
521,CN(C(C)=O)c1ccccc1,-1735.56537
522,CC(=O)Nc1ccccc1O,-1881.13189
523,S=C=NCc1ccccc1,-1439.13152
524,Oc1ccc2CCCCc2c1,-1686.08053
525,NC(=O)c1c(Cl)cccc1Cl,-1943.02175
526,Cc1cccc(Oc2ccc(cc2)[N+]([O-])=O)c1,-2813.96186
527,ClC(Cl)(Cl)CC(=C)c1ccccc1,-2149.95655
528,CCNCNC(=O)c1ccccc1,-2085.19119
529,CN,-376.47586
530,CCN,-526.57349
531,CC(C)N,-676.59373
532,CN(C)C,-676.09853
533,CC(C)(C)N,-826.6247
534,CC(C)CN,-826.36732
535,NCc1ccccc1,-1167.26652
536,CCCN(CCC)CCC,-1575.8353
537,CCCCC(CC)CN,-1426.1028
538,CCCN,-676.39519
539,NCC=C,-648.6332
540,NC1CCCCC1,-1099.34371
541,CCCCN,-826.40337
542,CCNCC,-826.12689
543,CCCCCN,-976.45396
544,CCCCCCN,-1126.23315
545,CCCCNCCCC,-1426.11405
546,CCN(CC)CC,-1125.89299
547,C=CCNCC=C,-1070.35568
548,CNC,-526.21105
549,NCCO,-821.67834
550,CCCNCCC,-1126.12048
551,Nc1ccccc1,-1017.52563
552,Nc1ccccc1[N+]([O-])=O,-1778.12007
553,CCN(CC)c1ccccc1,-1616.80446
554,Nc1ccc(cc1Cl)c2ccc(N)c(Cl)c2,-2515.43518
555,Nc1ccc(cc1)c2ccc(N)cc2,-2008.30116
556,Nc1ccccc1Cl,-1270.8898
557,Cc1ccccc1N,-1167.60657
558,Nc1ccccc1N,-1217.1405
559,Nc1ccccc1O,-1312.81118
560,Nc1ccc(Cl)c(Cl)c1,-1524.59213
561,Nc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-2833.43456
562,Nc1cccc(c1)[N+]([O-])=O,-1777.96559
563,Nc1ccc(cc1)[N+]([O-])=O,-1778.12648
564,CNc1ccccc1,-1167.22681
565,Nc1ccc(Cc2ccc(N)cc2)cc1,-2158.22074
566,Nc1ccc(Cl)cc1,-1271.10164
567,Cc1ccc(N)cc1,-1167.64822
568,Nc1ccc(N)cc1,-1217.36627
569,Nc1cccc(Cl)c1,-1271.1325
570,Cc1cccc(N)c1,-1167.69685
571,Nc1cccc(N)c1,-1217.5548
572,COc1cc(ccc1N)c2ccc(N)c(OC)c2,-2897.9445
573,CN(C)c1ccccc1,-1316.90347
574,N(c1ccccc1)c2ccccc2,-1808.0657
575,COc1ccc(C=O)cc1,-1680.43542
576,Nc1ccc(O)cc1,-1312.88165
577,Nc1ccc(Cl)cc1Cl,-1524.62207
578,Nc1cccc(O)c1,-1313.05002
579,Nc1cc(Cl)cc(Cl)c1,-1524.68975
580,Nc1c(Cl)cc(Cl)cc1Cl,-1778.10584
581,Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-2633.63292
582,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-2126.77782
583,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-2649.04065
584,Oc1c(Cl)cccc1Cl,-1619.9516
585,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-2380.12654
586,Oc1c(Cl)cc(Cl)cc1Cl,-1873.41461
587,Oc1ccccc1[N+]([O-])=O,-1873.55368
588,Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3393.90396
589,CC(C)c1ccc(C)cc1O,-1713.18871
590,CCc1ccccc1O,-1413.05963
591,COc1ccccc1O,-1557.72608
592,Oc1ccccc1c2ccccc2,-1903.85737
593,COc1cccc(OC)c1O,-2002.56422
594,Oc1ccc(cc1)c2ccccc2,-1903.83966
595,Cc1ccccc1O,-1263.12697
596,Oc1ccccc1Cl,-1366.53483
597,Cc1ccc(O)cc1C,-1413.26697
598,Cc1ccc(C)c(O)c1,-1413.28561
599,Oc1cc(Cl)c(Cl)cc1Cl,-1873.41058
600,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,-2856.20714
601,CC(C)(C)c1ccc(O)cc1,-1712.98101
602,Oc1ccc(cc1)[N+]([O-])=O,-1873.5201
603,Cc1ccc(O)c(C)c1,-1413.26351
604,Oc1ccc(Br)cc1,-1321.96963
605,Cc1ccc(O)cc1,-1263.02295
606,Oc1ccc(Cl)cc1,-1366.5687
607,Cc1cccc(O)c1,-1263.19445
608,Oc1cccc(Cl)c1,-1366.43616
609,Oc1cccc(O)c1,-1408.50661
610,Cc1cc(C)cc(O)c1,-1413.21651
611,Oc1cc(O)cc(O)c1,-1704.04769
612,Oc1ccccc1,-1112.87949
613,Oc1c(Br)cc(Br)cc1Br,-1739.62482
614,Cc1ccc(O)c(c1)[N+]([O-])=O,-2023.6876
615,Oc1ccccc1O,-1408.34101
616,Oc1ccc(Cl)cc1Cl,-1619.97728
617,COc1cc(C=O)ccc1O,-1975.59366
618,CCc1ccc(O)cc1,-1413.093
619,Oc1ccc(C=O)cc1,-1530.91602
620,CCCCCCc1ccc(O)cc1O,-2308.35808
621,COc1ccc(O)cc1,-1557.89862
622,Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O,-2633.53958
623,Oc1ccc(cc1[N+]([O-])=O)C(F)(F)F,-3380.71956
624,Oc1cc(F)ccc1[N+]([O-])=O,-2325.51812
625,Cc1cc(C)c(O)c(C)c1,-1563.3691
626,Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-2784.02061
627,Oc1cccc(c1)[N+]([O-])=O,-1873.26873
628,Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O,-2633.68955
629,Oc1cccc(Cl)c1Cl,-1619.94334
630,Cc1cccc(C)c1O,-1413.23606
631,Oc1cc(Cl)ccc1Cl,-1620.05771
632,Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-2633.49966
633,Oc1cccc(Br)c1,-1321.82469
634,Oc1cc(Cl)cc(Cl)c1,-1620.10426
635,Oc1cccc(O)c1[N+]([O-])=O,-2168.9062
636,Oc1ccc(Br)cc1Br,-1530.7966
637,Oc1ccc(cc1[N+]([O-])=O)c2ccccc2,-2664.09683
638,Oc1c(Cl)ccc(Cl)c1Cl,-1873.39169
639,COc1ccc(O)c(c1)[N+]([O-])=O,-2318.10921
640,Cc1cc(Cl)ccc1O,-1516.68332
641,Cc1ccc(C)c(O)c1C,-1563.33347
642,Cc1cc(O)ccc1[N+]([O-])=O,-2023.66817
643,Oc1ccc(C=O)cc1[N+]([O-])=O,-2291.14392
644,CCC(C)c1ccc(O)c(c1)[N+]([O-])=O,-2473.28529
645,Cc1cccc(O)c1[N+]([O-])=O,-2023.45056
646,Cc1cc(O)c(cc1Cl)[N+]([O-])=O,-2277.25488
647,CC(O)C(O)=O,-1336.14667
648,CCCCCCCCCCCCCCCC(O)=O,-2990.24097
649,OC=O,-740.66985
650,CC(O)=O,-890.97553
651,OC(=O)C(Cl)(Cl)Cl,-1650.58313
652,OC(=O)C(O)(c1ccccc1)c2ccccc2,-2767.2419
653,CC12[C@@H](O)C=C[C@@]3(OC1=O)[C@@H]4CC[C@]5(O)C[C@]4(CC5=C)[C@H]([C@H]23)C(O)=O,-4402.95976
654,OC(=O)CC(O)(CC(O)=O)C(O)=O,-2913.70955
655,CCC(O)=O,-1040.9012
656,OC(=O)CCl,-1144.16085
657,CC(C)C(O)=O,-1190.86429
658,CC(=C)C(O)=O,-1163.04252
659,OC(=O)C(Cl)Cl,-1397.35954
660,CCC(Br)C(O)=O,-1399.63198
661,OC(=O)Cc1cccc2ccccc12,-2199.73194
662,OC(=O)Cc1c[nH]c2ccccc12,-2126.77583
663,CCC(CC)C(O)=O,-1490.78175
664,OC(C(O)=O)c1ccccc1,-1976.71434
665,Cc1cc(Cl)ccc1OCC(O)=O,-2379.96431
666,OC(=O)C1CCCCC1,-1613.66397
667,CCCC(CCC)C(O)=O,-1790.68044
668,OC(=O)Cc1ccccc1,-1681.54539
669,CCCC(O)=O,-1190.89186
670,CCCCC(O)=O,-1340.81695
671,OC(=O)CCC(O)=O,-1754.72566
672,OC(=O)\C=C\C(O)=O,-1726.76483
673,C/C=C/C=C/C(O)=O,-1435.35188
674,OC(=O)CCCC(O)=O,-1904.76852
675,OC(=O)CCCCCC(O)=O,-2204.7262
676,CCCCCCCCC(O)=O,-1940.64517
677,CCCCCCCCCCC(O)=O,-2240.50027
678,OC(=O)CCCCCCCCC=C,-2212.73387
679,OC(=O)C(c1ccccc1)c2ccccc2,-2472.05714
680,OC(=O)COc1ccccc1,-1976.31097
681,OC(=O)COc1ccc(Cl)cc1,-2229.83832
682,OC(=O)CCCCCCCC(O)=O,-2504.63125
683,OC(=O)CCCCC(O)=O,-2054.76355
684,CCCCCCCC(O)=O,-1790.67277
685,OC(=O)\C=C\c1ccccc1,-1803.76352
686,CCCCCC(O)=O,-1490.79152
687,CCCCCCCCCCCC(O)=O,-2390.53888
688,CCCCC(CC)C(O)=O,-1790.53879
689,CCCCCCCCCC(O)=O,-2090.63675
690,OC(=O)CNC(=O)c1ccccc1,-2299.48912
691,OC(=O)CCc1ccccc1,-1831.60064
692,OCC(C(O)=O)c1ccccc1,-2126.73026
693,CCCCCCCCCCCCCC(O)=O,-2690.37898
694,OC(=O)COc1ccc(Cl)c(Cl)c1,-2483.20411
695,CC(O)C(O)=O,-1336.12662
696,OC(=O)COc1ccccc1Cl,-2229.75334
697,OC(=O)\C=C\c1ccccc1,-1803.78496
698,COc1ccc(\C=C\C(O)=O)cc1,-2248.77036
699,C/C=C/C(O)=O,-1163.13413
700,OC(CC(O)=O)C(O)=O,-2049.91277
701,CC(=O)Oc1ccccc1C(O)=O,-2395.1123
702,OC(=O)c1cc(Cl)cc(Cl)c1,-2038.49008
703,OC(=O)c1ccc(Cl)c(Cl)c1,-2038.45974
704,OC(=O)c1ccncc1,-1581.17235
705,OC(=O)c1ccc(cc1)[N+]([O-])=O,-2291.86429
706,Nc1ccc(C(O)=O)c(O)c1,-2026.98737
707,OC(=O)c1ccccc1,-1531.51215
708,OC(=O)c1ccccc1O,-1826.82264
709,OC(=O)c1ccc(Cl)cc1,-1785.05409
710,OC(=O)c1cccc2ccccc12,-2049.68996
711,OC(=O)c1cscc1,-1435.40666
712,OC(=O)c1occc1,-1553.22355
713,OC(=O)c1ccccc1I,-1741.20758
714,OC(=O)c1ccccc1C(O)=O,-2245.21976
715,OC(=O)c1ccc2ccccc2c1,-2049.76534
716,CC(C)(C)c1ccc(cc1)C(O)=O,-2131.53229
717,Cc1cccc(c1)C(O)=O,-1681.66707
718,Nc1cccc(c1)C(O)=O,-1731.43973
719,OC(=O)c1cccc(O)c1,-1826.77944
720,OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-3052.09037
721,OC(=O)c1ccc(O)c(O)c1,-2122.09191
722,Cc1ccc(cc1)C(O)=O,-1681.69856
723,OC(=O)c1ccc(O)cc1,-1827.02308
724,COc1ccc(cc1)C(O)=O,-1976.55054
725,Cc1ccccc1C(O)=O,-1681.66947
726,OC(=O)c1ccccc1Cl,-1784.96834
727,Nc1ccccc1C(O)=O,-1731.64633
728,COc1cc(ccc1O)C(O)=O,-2271.70196
729,OC(=O)c1cccc(c1)C(O)=O,-2245.42687
730,OC(=O)c1cccc(c1)[N+]([O-])=O,-2291.87312
731,Nc1cc(Cl)cc(C(O)=O)c1Cl,-2238.42856
732,OC(=O)c1cc(O)c(O)c(O)c1,-2417.44952
733,Nc1ccc(cc1)C(O)=O,-1731.59058
734,OC(=O)c1c(O)cccc1O,-2122.49786
735,OC(=O)c1ccccc1F,-1983.66736
736,OC(=O)c1cccc(F)c1,-1983.6817
737,OC(=O)c1ccc(F)cc1,-1983.74773
738,OC(=O)c1ccccc1c2ccccc2C(O)=O,-3036.07212
739,OC(=O)c1cc(O)ccc1O,-2122.3336
740,OC(=O)c1cccc(Cl)c1,-1785.02798
741,CC(C)c1ccc(cc1)C(O)=O,-1981.59694
742,OC(=O)c1ccccc1[N+]([O-])=O,-2291.67102
743,COc1ccccc1C(O)=O,-1976.35875
744,OC(=O)c1cccc(Br)c1,-1740.41888
745,OC(=O)c1ccc(Br)cc1,-1740.43995
746,OC(=O)c1cccc(c1C(O)=O)[N+]([O-])=O,-3005.38363
747,OC(=O)c1cccc(I)c1,-1741.35952
748,OC(=O)c1ccc(I)cc1,-1741.37409
749,CN(C)c1ccc(cc1)C(O)=O,-2030.96887
750,OC(=O)c1c2ccccc2cc3ccccc13,-2567.69011
751,OCCc1ccccc1,-1412.82171
752,CCO,-622.15626
753,CO,-472.05421
754,CC(C)O,-772.35362
755,CCCO,-772.15808
756,CCCCO,-922.06817
757,CCCCCO,-1071.91499
758,CC(C)(C)O,-922.42754
759,CC(C)(C)CO,-1072.05705
760,CCC(C)(C)O,-1072.32439
761,CC(C)CO,-922.12079
762,CCC(C)O,-922.25987
763,OCc1ccccc1O,-1558.24503
764,OC(c1ccccc1)c2ccccc2,-2053.55782
765,OCc1ccccc1,-1262.87752
766,OCC=C,-744.26305
767,OCC#C,-716.21395
768,OC1CCCCC1,-1195.13245
769,CCCCCCO,-1222.00236
770,CCCCCCCO,-1371.93106
771,CCCCCCCCO,-1521.92555
772,CCCCCCCCCCO,-1821.78986
773,CCCCCCCCCCCCO,-2121.64055
774,CC(C)(O)C#C,-1016.41133
775,OCCCc1ccccc1,-1562.81495
776,OCCOc1ccccc1,-1707.79623
777,CC(C)CCO,-1072.06747
778,CCCCCCC(C)O,-1522.02691
779,CCC(C)CO,-1072.06
780,CCCCCCCCCO,-1671.80571
781,OCCF,-1074.04381
782,CC(O)C(C)(C)C,-1222.23391
783,CCCCCC(C)O,-1372.12502
784,CCC(O)CC,-1072.20305
785,Cc1ccc(CO)cc1,-1413.00688
786,CCCC(O)CCC,-1372.06258
787,CCCCC(O)CC,-1372.06013
788,CC1CCC(O)CC1,-1344.90922
789,CC(C)C(C)O,-1072.18288
790,CCCC(O)CC,-1222.08648
791,OCC[N+]([O-])=O,-1382.53774
792,CCCCC(C)O,-1222.1528
793,CCCC(C)O,-1072.25545
794,OCc1c(Cl)cccc1Cl,-1769.94952
795,C=O,-444.38127
796,CCCCCC=O,-1194.58394
797,CC=O,-594.81302
798,ClC(Cl)(Cl)C=O,-1354.60951
799,O=Cc1occc1,-1257.20636
800,[O-][N+](=O)c1cccc(C=O)c1,-1995.81622
801,O=Cc1ccccc1,-1235.41108
802,Oc1cccc(C=O)c1,-1530.83498
803,O=C/C=C/c1ccccc1,-1507.65478
804,C=CC=O,-716.77753
805,O=Cc1ccc2OCOc2c1,-1948.16005
806,CCC=O,-744.77606
807,CCCC=O,-894.72938
808,[O-][N+](=O)c1ccccc1C=O,-1995.7085
809,[O-][N+](=O)c1ccc(C=O)cc1,-1995.77636
810,COC(C)=O,-1040.48541
811,COC(=O)C(C)=C,-1312.54073
812,CCOC(=O)c1ccccc1C(=O)OCC,-2844.44799
813,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,-3442.91859
814,CCCCOC(=O)c1ccccc1C(=O)OCCCC,-3444.23577
815,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,-3784.95784
816,COC(=O)c1ccccc1,-1681.01802
817,COC(=O)c1cccnc1,-1730.76292
818,CCOC(=O)c1ccccc1,-1831.11364
819,CCOC(=O)c1ccc(N)cc1,-2031.17517
820,CCCOC(=O)c1ccc(N)cc1,-2181.09353
821,CCCOC(=O)c1ccc(O)cc1,-2276.54854
822,CCCCOC(=O)c1ccc(O)cc1,-2426.51031
823,COC(=O)C=C,-1162.42492
824,O=C1CCCO1,-1163.22137
825,CCOC(=O)C(C)=C,-1462.64369
826,CC(C)COC(=O)C(C)=C,-1762.5531
827,CCCCOC(=O)C(C)=C,-1762.56111
828,COC(=O)c1cc(O)c(O)c(O)c1,-2566.95514
829,COC(=O)c1ccc(O)cc1,-1976.52325
830,CCOC(=O)\C=C\c1ccccc1,-2103.39659
831,CCOC(=O)CC,-1340.499
832,CCOC(=O)NC,-1390.26477
833,CCOC(=O)CC(=O)OCC,-2203.88932
834,CC(C)COC(=O)C=C,-1612.45039
835,CC(=O)OC=C,-1162.57615
836,COCC(C)OC(C)=O,-1785.31803
837,CC(=C)C(=O)OCCOCCOCCOC(=O)C(C)=C,-3787.69934
838,CCCOC(C)=O,-1340.549
839,CCOC=O,-1040.28355
840,CCCCCCCCCC(=O)OC,-2240.03915
841,CCCOC=O,-1190.25131
842,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-4643.75262
843,COC(=O)c1ccccc1O,-1976.34322
844,CCOC(=O)c1ccc(O)cc1,-2126.59735
845,CCCOC(=O)c1cc(O)c(O)c(O)c1,-2867.1182
846,COC(=O)c1ccc(OC)cc1,-2126.04461
847,CCOC(=O)CCC(=O)OCC,-2353.9631
848,CCCCOC(C)=O,-1490.48129
849,COC(=O)c1ccccc1C(=O)OC,-2544.25527
850,CCCOC(=O)c1ccccc1C(=O)OCCC,-3144.36788
851,C=CCOC(=O)c1ccccc1C(=O)OCC=C,-3088.52375
852,Nc1ccc(c(O)c1)C(=O)Oc2ccccc2,-2817.17106
853,CCCCOC(=O)c1ccccc1,-2131.03574
854,CC(=O)OCc1ccccc1,-1831.18939
855,CCOC(=O)C=C,-1312.48211
856,CCCCOC(=O)C=C,-1612.43669
857,CCOC(C)=O,-1190.58396
858,CCOC(=O)CC(C)=O,-1758.63421
859,CCC(=O)OC,-1190.41696
860,CC(=C)C(=O)OC(C)(C)C,-1762.83225
861,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,-3144.65983
862,COC(=O)c1ccc(N)cc1,-1881.08146
863,OCCOC(=O)C=C,-1607.69414
864,CC(=C)C(=O)OCCO,-1757.83052
865,CC(=O)OCCBr,-1399.40823
866,CC(O)COC(=O)C=C,-1757.75478
867,CCCCCCCCC(=O)OC,-2090.13925
868,CC(=O)OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)C=O,-5512.51536
869,CCCCCOC(=O)c1ccc(N)cc1,-2481.05239
870,CCCCCCCOC(=O)c1ccc(N)cc1,-2780.86172
871,CCCCCCCCOC(=O)c1ccc(N)cc1,-2930.78449
872,CC(C)=O,-745.18807
873,CCC(=O)c1ccc(O)cc1,-1831.13568
874,CC1=CC(=O)CC(C)(C)C1,-1590.40782
875,CCC(C)=O,-895.11047
876,O=C1c2ccccc2C(=O)c3ccccc13,-2417.43773
877,CCC(=O)c1ccccc1,-1535.64993
878,CCC(=O)CC,-1044.97117
879,CC(=O)c1ccccc1,-1385.73386
880,CC(=O)c1ccc(N)cc1,-1585.7823
881,CC(=O)c1ccc(O)cc1,-1681.2291
882,O=C1C=CC(=O)C=C1,-1380.14293
883,CCCC(C)=O,-1045.05473
884,CC(C)CC(C)=O,-1195.06515
885,O=C1CCCCC1,-1167.94921
886,CC(C)CCC(C)=O,-1345.01209
887,CCCCCC(C)=O,-1344.96242
888,CCCCCCC(C)=O,-1494.85777
889,O=C(c1ccccc1)c2ccccc2,-2026.27297
890,Oc1ccc(O)cc1,-1408.3874
891,CC(=O)CC(C)=O,-1313.26594
892,CC(=O)C(C)=O,-1162.94353
893,CC(C)C(C)=O,-1045.06938
894,CCCCC(C)=O,-1194.98078
895,CCCCCCCCC(C)=O,-1794.84935
896,CCCCCCCC(C)=O,-1644.9126
897,C1CO1,-593.52068
898,CC1CO1,-743.6533
899,C1OC1c2ccccc2,-1384.32657
900,ClCC1CO1,-997.07378
901,OCC1CO1,-1038.78613
902,C1OC1C2CO2,-1160.24769
903,CC(C)(O)C(Cl)(Cl)Cl,-1682.62196
904,OCC(F)(F)F,-1979.32962
905,OCCCl,-875.64535
906,OCC(Cl)(Cl)Cl,-1382.31435
907,OCCBr,-831.0566
908,C#N,-321.71608
909,CC#N,-471.97799
910,N#Cc1ccccc1,-1112.56546
911,CCC#N,-621.9301
912,C=CC#N,-593.96636
913,CCCC#N,-771.90313
914,N#CCC#N,-766.61034
915,N#CCCC#N,-916.74657
916,N#CCCCCC#N,-1216.76207
917,CC(=C)C#N,-744.11789
918,N#CCCCC#N,-1066.78078
919,Clc1cccc(Cl)c1C#N,-1619.56408
920,FC1=CNC(=O)NC1=O,-1960.96107
921,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,-3640.60101
922,Cn1cnc2N(C)C(=O)N(C)C(=O)c12,-2453.27511
923,CN1C(=O)N(C)c2nc[nH]c2C1=O,-2303.44267
924,O=C1Nc2ccccc2C=C1,-1681.50789
925,CN1CC(=O)N=C1N,-1439.43105
926,CNN,-575.60602
927,CC1=CNC(=O)NC1=O,-1659.18128
928,O=C1NC=CC(=O)N1,-1509.08563
929,C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,-3522.7668
930,[O-][N+](=O)C(Cl)(Cl)Cl,-1696.90934
931,CCC1(CCC(=O)NC1=O)c2ccccc2,-2577.00924
932,[O-][N+](=O)O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+]([O-])=O,-3571.82462
933,c1cnc2ncncc2n1,-1534.27467
934,CNCC(C)c1ccccc1,-1616.86467
935,O=NN1CCCCC1,-1415.56646
936,c1ccc(cc1)N=Nc2ccccc2,-1979.55072
937,CN1CCOCC1,-1243.97071
938,C1CNCCN1,-998.76052
939,C1CCNCC1,-949.26996
940,C1COCCN1,-1094.11074
941,O=C1NNC(=O)C=C1,-1507.38889
942,NC(N)=NC#N,-1043.85384
943,O=C1CNC(=O)N1,-1386.18299
944,CN1C=CC(=O)NC1=O,-1658.84951
945,O=C1CCCN1,-1067.93628
946,CN1C=CC=CC1=O,-1312.88457
947,CN1CCCC1=O,-1217.69018
948,O=NN1CCCC1,-1265.65995
