,Smiles,Energy
1139,Oc1ccc2ccccc2c1[N+]([O-])=O,-2391.72103
1140,Cc1c(Cl)cc(Cl)c(O)c1Cl,-2023.61804
1141,OCC(C(O)=O)c1ccccc1,-2126.68804
1142,CN1C2CCCC1CC(=O)C2,-1790.0329
1143,NNC(=O)c1cccnc1,-1684.5524
1144,CCCOc1ccc(cc1N)[N+]([O-])=O,-2522.89277
1145,COC(=O)C(=O)OC,-1753.15354
1146,CC1=C(N)NC(=O)N=C1,-1562.94398
1147,CN1N=C(SC1=NC(C)=O)[S](N)(=O)=O,-2705.79344
1148,Oc1cccc(c1)[N+]([O-])=O,-1873.26896
1149,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,-2959.30239
1150,C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O,-2771.9106
1151,OC(=O)\C=C/C(=O)Nc1ccccc1,-2421.76565
1152,[O-][N+](=O)c1oc(cc1)\C=N\N2CCNC2=O,-3011.83
1153,N[C@H](Cc1ccc(O)cc1)C(O)=O,-2326.5108
1154,NC(Cc1ccc(O)cc1)C(O)=O,-2326.56875
1155,NCC(=O)NCC(=O)NCC(O)=O,-2626.58488
1156,[Zn++].CCCCC([O-])=O.CCCCC([O-])=O,-2670.32592
1157,OCC1CO1,-1038.82934
1158,CN=C=S,-648.45325
1159,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-2907.84975
1160,NC(N)=N[N+]([O-])=O,-1509.34546
1161,O=C1NC=CC=N1,-1212.79793
1162,CCCOC,-921.65853
1163,CCCC(=O)OCC(O)CO,-2230.88841
1164,C=CCOCC=C,-1165.83083
1165,BrC(Br)(Br)Br,-1012.13977
1166,C[S](F)(=O)=O,-1396.67474
1167,CC1(C)CO1,-893.7786
1168,CC(C)(O)CCl,-1175.90313
1169,[O-][N+](=O)C(Br)([N+]([O-])=O)[N+]([O-])=O,-2665.65097
1170,CN1CC[C@]23[C@H]4Oc5c(OC(C)=O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4OC(C)=O)c35,-4552.39546
1171,CCC(C)(C)CC,-1076.72966
1172,CCO[P](=S)(OCC)SCS[P](=S)(OCC)OCC,-3647.31309
1173,CC(C)C=C,-748.97721
1174,CCC(C)=C,-749.16617
1175,CC(=C)CCl,-852.71264
1176,C\C(Cl)=C\Cl,-956.14447
1177,CC(O)C(C)Cl,-1175.96267
1178,C1O[C@@H]1[C@H]2CO2,-1160.231
1179,CCC(C)C(C)(C)C,-1226.56945
1180,CC(C)(O)C1CCC(C)(O)CC1,-2090.35079
1181,CCC(C)C(C)C,-1076.66707
1182,CCC(C)C(C)O,-1222.14422
1183,CCC(C)C(C)=O,-1194.99469
1184,CCC(O)C(C)C,-1222.13703
1185,CCC(=O)C(C)C,-1194.97261
1186,NCC(O)C(O)=O,-1535.5208
1187,CC(C)C(Br)C(O)=O,-1549.61501
1188,CC(C)C(C)C(C)C,-1226.59163
1189,CC(C)C(=O)C(C)C,-1344.94599
1190,CC(N)C(O)C(O)=O,-1685.6428
1191,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)Cc4c(O)c5OCOc5cc24,-5210.20184
1192,COc1ccc2COC(=O)c2c1OC,-2543.48672
1193,OC(=O)c1[nH]cnc1C(O)=O,-2221.79798
1194,OC1C(O)C(O)C(O[P](O)(O)=O)C(O)C1O,-3750.02497
1195,COCOC(=O)c1ccccc1O,-2421.62281
1196,OC(=O)COc1c(Cl)cc(Cl)cc1Cl,-2736.78769
1197,OC(=O)C1CCNCC1C(O)=O,-2376.59359
1198,Nc1cccc2nc3ccccc3cc12,-2103.49153
1199,OC(C(O)c1ccccc1)c2ccccc2,-2498.80894
1200,OC(c1ccccc1)C(=O)c2ccccc2,-2471.49946
1201,CCc1cccc(CC)c1N,-1617.49495
1202,Brc1ccc2ccccc2c1,-1544.77323
1203,Oc1cnc2ccccc2c1,-1680.90608
1204,[O-]c1ccc2ccc[nH+]c2c1,-1680.54663
1205,CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,-2819.48429
1206,C1N[C@@H](CC=C1)c2cccnc2,-1761.94599
1207,c1ccc(nc1)c2cccnc2,-1707.81899
1208,S=C1Nc2cncnc2N1,-1588.92049
1209,CC1CCCCC1C,-1199.62256
1210,CCC(O)CO,-1217.38949
1211,CC(C)=CC1C(C(=O)OC2CC(=O)C(=C2C)CC=C)C1(C)C,-3570.175
1212,C[C@H](NC(N)=O)C(O)=O,-1858.91916
1213,CC(C)(C)c1cccc(O)c1,-1713.01237
1214,[O-][N+](=O)c1cccc(Br)c1,-1786.88532
1215,OC(=O)C\C(=C/C(O)=O)C(O)=O,-2590.71024
1216,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-5047.15411
1217,OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,-5020.02435
1218,Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-2633.49962
1219,OC(=O)c1ccc(C(O)=O)c(Br)c1,-2454.14499
1220,CC(C)=C1CCC(=CC1)C,-1444.62893
1221,OCc1ccncc1,-1312.64114
1222,NC(=O)OC(CCl)CCl,-1897.39335
1223,Cc1cccc(CO)c1,-1413.00062
1224,OC(=O)COc1cc(Cl)cc(Cl)c1,-2483.39043
1225,OC(=O)COc1cccc(Cl)c1,-2229.87108
1226,c1ccc(cc1)\C=C\c2ccccc2,-1880.61159
1227,OCc1ccc(CO)cc1,-1708.0753
1228,CCCC(C)CC,-1076.74416
1229,CCC(C)CCO,-1221.77483
1230,CCCC(=O)CC,-1195.00687
1231,CCCCC(C)CC,-1226.67494
1232,Brc1ccc(I)cc1,-1236.39285
1233,CC1CCC(C)CC1,-1199.54706
1234,CCCCOC(=O)CC,-1640.42073
1235,I\C=C/I,-718.71895
1236,I\C=C\I,-718.7783
1237,CCCC(C)(C)C,-1076.82038
1238,CCCC(C)(C)O,-1222.30374
1239,[Cl-].CC(C[N+](C)(C)C)OC(N)=O,-2318.18088
1240,CCCCC(C)(C)C,-1226.65663
1241,CC(C)CC=O,-1044.69336
1242,NC(N)=NC(N)=O.NC(N)=NC(N)=O.O[S](O)(=O)=O,-4111.33341
1243,CC1CCCC(=O)C1,-1317.91645
1244,CC1=CCCCC1,-1022.16742
1245,CCCCC(C)C,-1076.77335
1246,CC(=O)OCC=C,-1312.62147
1247,C/C=C/CCl,-852.70031
1248,CCCC\C=C\C,-1049.095
1249,CCCCOC=O,-1340.17597
1250,CCCCCCCCCCCCCCCCCC,-2726.05281
1251,FCCl,-882.28763
1252,C[Se]C,-486.02689
1253,CCC(C)(C)Cl,-1030.73753
1254,NC(=O)C(Br)(Br)Br,-1421.56675
1255,CC(C)C(C)(C)O,-1222.27005
1256,NC(=O)C(Cl)(Cl)Cl,-1555.20949
1257,CC(Cl)(Cl)[N+]([O-])=O,-1594.07097
1258,CCC(C)(O)C(C)C,-1372.13432
1259,CCC(Cl)(Cl)[N+]([O-])=O,-1744.03876
1260,CCC(CO)(CO)[N+]([O-])=O,-2127.63139
1261,CC(C)(CO)C=O,-1339.86373
1262,CC(O)(CCl)CCl,-1429.26403
1263,CCC(O)(CC)CC,-1372.06921
1264,CC(=O)OCC(COC(C)=O)(COC(C)=O)COC(C)=O,-4231.0514
1265,CCCC(C)(O)CC,-1372.20398
1266,CCCC(C)(O)CCC,-1522.1017
1267,CCCCC(C)(O)CC,-1522.15452
1268,CC1(CCl)CO1,-1147.23971
1269,ClC(Br)CBr,-998.07337
1270,CNC(N)=O,-995.05505
1271,COC(C)C,-921.78859
1272,NC(=O)C(Br)Br,-1212.92241
1273,CC(Cl)C(Cl)Cl,-1237.33715
1274,CC(Cl)C(O)=O,-1294.29406
1275,CC(O)C(O)=O,-1336.04674
1276,CC(Cl)[N+]([O-])=O,-1340.76845
1277,Cc1ccc(cc1)[S](=O)(=O)Oc2ccccc2C,-2971.09299
1278,CCOC(OCC)C(Cl)(Cl)Cl,-2276.90187
1279,CCC(Cl)[N+]([O-])=O,-1490.75797
1280,CC(C)C(O)C(C)C,-1372.09402
1281,CCC(C(O)=O)C(O)=O,-1904.55469
1282,[O-][N+](=O)c1ccc2CCc3cccc1c23,-2369.10288
1283,OC(=O)c1c(Br)c(O)c(O)c(O)c1Br,-2834.71188
1284,Cc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3543.98069
1285,CC(O)Cn1cnc2N(C)C(=O)N(C)C(=O)c12,-3048.5022
1286,OC(=O)c1cccc(c1C(O)=O)[N+]([O-])=O,-3005.38393
1287,Oc1ccc(cc1)C(c2ccc(O)cc2)=C3C=CC(=O)C=C3,-3407.18792
1288,CCOC(=O)c1ccccc1C(=O)c2ccccc2,-3039.68665
1289,Oc1ccc2C(=O)c3ccccc3C(=O)c2c1,-2712.89389
1290,COC(=O)c1ccccc1C(=O)c2ccccc2,-2889.58541
1291,[O-][N+](=O)c1cc2C(=O)NC(=O)Nc2c(c1)[N+]([O-])=O,-3548.16405
1292,CN1C(=O)C=Cc2ccccc12,-1831.20856
1293,CC1=CC(=O)c2ccccc2N1,-1831.3293
1294,Brc1cccc(Br)c1Br,-1444.29157
1295,Cc1c(O)cccc1O,-1558.57177
1296,O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@H](O)C(O)=O,-3235.5451
1297,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-2420.37664
1298,CCOC(=O)C(=O)C(=O)OCC,-2471.13558
1299,CCC(CO)[N+]([O-])=O,-1682.47888
1300,Oc1c(Cl)cc(Cl)cc1[N+]([O-])=O,-2380.14131
1301,OC(=O)c1cccc(C=O)c1O,-2244.64308
1302,OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-3051.8943
1303,Cc1cccc2cc3ccccc3cc12,-2004.0455
1304,[O-][N+](=O)c1ccc2COC(=O)c2c1,-2414.10608
1305,O[C@@H](C(O)=O)c1ccccc1,-1976.71579
1306,OC(C(O)=O)c1ccccc1,-1976.74085
1307,OCc1ccccc1CO,-1707.91187
1308,OCc1ccccc1C(O)=O,-1976.67452
1309,CCc1ccccc1[N+]([O-])=O,-1878.04243
1310,OCc1ccccc1[N+]([O-])=O,-2023.27703
1311,Nc1ccc2cc3ccccc3cc2c1,-2053.89565
1312,CCOC(=O)c1cccnc1,-1880.81583
1313,Clc1ccccc1I,-1281.01888
1314,Ic1ccccc1I,-1237.21495
1315,CCOC(=O)N(C)N=O,-1856.3404
1316,Brc1ccc(Br)c(Br)c1,-1444.31893
1317,CCCCC(N)C(O)=O,-1690.34192
1318,CCC(Cl)CC,-1030.50751
1319,CCC(O)C=C,-1044.33101
1320,O=C1CCCN1,-1067.93634
1321,Cn1ccnc1,-944.12034
1322,CCCC(C(O)=O)C(O)=O,-2054.53102
1323,Oc1cc(O)c(cc1[N+]([O-])=O)[N+]([O-])=O,-2929.29045
1324,OC(=O)c1cc(C=O)ccc1O,-2244.97976
1325,CCCCCC(C(O)=O)C(O)=O,-2354.43973
1326,CCCC(O)C(C)C,-1372.11676
1327,NC(CC(O)=O)C(O)=O,-1954.28814
1328,OC(CC(O)=O)C(O)=O,-2049.88258
1329,NC(CCC(O)=O)C(O)=O,-2104.28922
1330,NCc1occc1,-1189.18218
1331,CN(C)c1cccc(c1)[S](O)(=O)=O,-2379.9436
1332,[O-]C(=O)c1oc(Cl)cc1,-1790.64104
1333,OC[C@H]1O[C@@H](Oc2ccccc2C=O)[C@H](O)[C@@H](O)[C@@H]1O,-3879.36756
1334,Cc1ccc(cc1C)C([O-])=O,-1815.95297
1335,OCc1cccc(c1)[N+]([O-])=O,-2023.26636
1336,OC(=O)c1ccc(cc1)C#N,-1826.44871
1337,OCc1ccc(cc1)[N+]([O-])=O,-2023.32031
1338,CN(C)c1ccc(cc1)C(O)=O,-2030.96935
1339,OCc1cccc(O)c1,-1558.29623
1340,O=C(CC#N)Nc1ccccc1,-1880.62944
1341,OC(=O)Cc1cccc(O)c1,-1976.99995
1342,CCCCCN(CCCCC)CCCCC,-2475.50833
1343,Cc1ccc(cc1)N=C=S,-1439.43366
1344,Cc1ccc(C=C)cc1,-1239.92658
1345,OCc1ccc(O)cc1,-1558.3303
1346,COc1ccc(Cl)cc1,-1516.09228
1347,O=Cc1ccc(C=O)cc1,-1653.21929
1348,CCCC(=O)OC,-1340.39617
1349,CC(COC(C)=O)OC(C)=O,-2204.15607
1350,CCOCCOC(=O)CCCCCCCCC(=O)OCCOCC,-4443.33729
1351,CCOC(=O)CCCCCCCC(=O)OCC,-3103.75235
1352,CCCCC(=O)OC,-1490.33231
1353,Ic1ccc(I)cc1,-1237.33122
1354,COC(=O)\C=C/C(=O)OC,-2025.71031
1355,CCCCCCC(O)CC,-1672.03319
1356,CCCCCOC(=O)CC,-1790.3734
1357,ICCI,-746.66938
1358,CC(C)(C)CCO,-1222.0908
1359,CC(C)CC(C)(C)O,-1372.12331
1360,CCC(C)(C)NC(N)=O,-1595.04801
1361,CCCCC(C)(C)O,-1372.26311
1362,CCCCCC(C)(C)O,-1522.12254
1363,CCCC(C)Cl,-1030.55255
1364,COCC(C)C,-1071.66759
1365,COCC(O)=O,-1335.5114
1366,OCC[N+]([O-])=O,-1382.58237
1367,CCOC(C)C,-1071.8732
1368,CC(C)OC=O,-1190.38077
1369,Clc1cccc(I)c1,-1280.99772
1370,Ic1cccc(I)c1,-1237.32907
1371,OC1=CC(=O)C=CN1,-1458.15883
1372,OCc1cccc(CO)c1,-1708.15134
1373,CC1=CC(=O)NC(=O)N1,-1659.32152
1374,O=C1C=CNC=C1,-1162.6302
1375,CC(C)CCOCC(O)COCCC(C)C,-2861.64846
1376,CCOC(=O)CCCCC(O)=O,-2354.35678
1377,CC(C)CCCO,-1222.0535
1378,CC\C=C/C(O)=O,-1313.05935
1379,CCCOC(C)C,-1221.78562
1380,CCCO[N+]([O-])=O,-1531.57299
1381,OCCCBr,-981.0107
1382,CC\C=C/C,-749.14497
1383,OCCCCl,-1025.53141
1384,COCCCl,-1025.13051
1385,CC(C)CCC(C)O,-1372.19252
1386,CC(C)CCOCC(O)CO,-2112.17797
1387,COC(=O)CCCCC(=O)OC,-2353.75495
1388,CCCCOC,-1071.5954
1389,CCCOCC,-1071.70299
1390,CCCCCOC(C)=O,-1640.44424
1391,CC(=O)OCCCOC(C)=O,-2204.13179
1392,CCCCCC#C,-1020.95342
1393,C1CCC=CCC1,-1021.88632
1394,CCCCCCC#C,-1170.89946
1395,CCCCCCCCCCCCC,-1976.50713
1396,CCCCCCCCCCCCCC,-2126.29888
1397,CCCCCCCCCCCCCCC,-2276.29025
1398,CCCCCCCCCCCCCCCO,-2571.57253
1399,CCCCCCCCCCCCCCCCCCCCCCCCCC,-3925.50405
1400,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,-5425.23802
1401,ClCC(Cl)(Cl)Cl,-1340.42329
1402,CCC1(NC(=O)NC1=O)c2ccccc2,-2476.79025
1403,OC(=O)C(Br)Br,-1308.30708
1404,Cc1cc(N[S](=O)(=O)c2ccc(N)cc2)sn1,-2879.439
1405,NCC(O)C(O)=O,-1535.51805
1406,CN(C)C(=O)N(C)C,-1444.18074
1407,OC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(O)=O,-3258.83112
1408,CC1=C(C=C)/C(NC1=O)=C/c2[nH]c(Cc3[nH]c(\C=C\4NC(=O)C(=C4C)C=C)c(C)c3CCC(O)=O)c(CCC(O)=O)c2C,-7056.29335
1409,Oc1ccc2N=C3C=CC(=O)C=C3Oc2c1,-2638.82257
1410,CC1=CNC(=S)NC1=O,-1540.01888
1411,OC(=O)c1ccc(O)c(c1)C(O)=O,-2540.78872
1412,CC(CC(O)=O)C(O)=O,-1904.76021
1413,OC(CC(O)=O)C(O)=O,-2049.9229
1414,OC(=O)C1=CCCCC1,-1586.032
1415,Oc1ccc(cc1)N=O,-1579.01651
1416,CCC(=O)OC(C)C,-1490.59763
1417,Clc1ccc(I)cc1,-1280.99874
1418,CCOC(C)(C)C,-1221.9245
1419,CC1NC(C)SC(C)S1,-1452.75569
1420,CC(=O)NC(=O)NC(C)=O,-1981.81166
1421,CCCCCCCCCCCCC(O)=O,-2540.33227
1422,CCSCCS[P](=S)(OC)OC,-2238.52078
1423,NC(=O)CF,-1247.06159
1424,C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-5439.72731
1425,CC(=O)OOC(=O)c1ccccc1,-2392.02208
1426,CCCc1ccc(O)cc1,-1563.06357
1427,CCC\C=C(/CC)C=O,-1466.92527
1428,NC1=NC(=O)N=C(N)N1,-1662.23407
1429,CC\C=C\C,-749.19037
1430,C1COCO1,-1039.69759
1431,NCCCCC(O)=O,-1540.3323
1432,N[C@@H](CCO)C(O)=O,-1685.6696
1433,CCNc1nc(NCC)nc(OC)n1,-2411.66866
1434,CN(C)[P](=O)(N(C)C)N(C)C,-2010.04381
1435,CCS[S](=O)(=O)CC,-1570.56405
1436,CCCC[Sn](Cl)(Cl)CCCC,-1851.42441
1437,ClC(Br)C(Cl)Br,-1251.31932
1438,NC(=O)C(Cl)Cl,-1301.87745
1439,CN(N=O)C(N)=O,-1461.10534
1440,CCOC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,-3588.98807
1441,C=CC#C,-543.20879
1442,CC(C)CC=C,-898.99257
1443,[O-][N+](=O)OCCOCCO[N+]([O-])=O,-3030.94947
1444,OC(=O)CCCCCCCCCCC(O)=O,-2954.51077
1445,Clc1ccccc1Br,-1280.0183
1446,CN1C=CC=CC1=O,-1312.88206
1447,O=[I](=O)c1ccccc1,-1612.60779
1448,CNc1cccc(C)c1,-1317.39561
1449,Cc1cc(C)c(C)c(O)c1,-1563.41124
1450,CCc1cc(C)cc(O)c1,-1563.29961
1451,Cc1ccc(c(O)c1)[N+]([O-])=O,-2023.50262
1452,O=C1N=CNc2nccnc12,-1830.03314
1453,Nc1ncc2nccnc2n1,-1734.38305
1454,ClC1=C(Cl)C(Cl)(Cl)C(Cl)(Cl)C1(Cl)Cl,-2748.87182
1455,CN1C(=O)NC2=C(NC(=O)N2)C1=O,-2449.50007
1456,NC(=S)Nc1cccc(c1)[N+]([O-])=O,-2277.03685
1457,Cc1nn(c2ccccc2)c(C)c1N=O,-2350.58268
1458,OC(=O)c1c2ccccc2cc3ccccc13,-2567.7028
1459,Cc1oc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,-3147.64545
1460,CN(C)[S](=O)(=O)N(SC(F)(Cl)Cl)c1ccc(C)cc1,-3720.04867
1461,CO[P](=S)(OC)SCN1C(=O)c2ccccc2C1=O,-3411.67676
1462,CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-2912.72783
1463,CC(C)O[P](=S)(OC(C)C)SCCN[S](=O)(=O)c1ccccc1,-4120.11157
1464,C[Sn](C)(Cl)Cl,-952.01966
1465,CO[P](C)(=O)OC,-1553.67183
1466,CCO[P](=O)(OCC)O[P](=O)(OCC)O[P](=O)(OCC)O[P](=O)(OCC)OCC,-6433.55391
1467,CCN(N=O)C(N)=O,-1611.34783
1468,ClCC(Cl)C=C,-1105.98883
1469,CCCCCCCC(C(O)=O)C(O)=O,-2654.31417
1470,CCCCCCCCC(C(O)=O)C(O)=O,-2804.29616
1471,CCCC(N)C(O)=O,-1540.33704
1472,FCCCl,-1032.31989
1473,CCCC(C)=C,-899.10383
1474,CCOCCC(=O)OCC,-1935.3068
1475,CC(C)=CC=C(C)C,-1171.77211
1476,ClC/C=C/CCl,-1106.04117
1477,O=CC1CO1,-1011.30468
1478,COc1ccccc1Cl,-1516.01472
1479,Cc1cc(C)nc(N)n1,-1417.58803
1480,C1CC[C@@H]2NCCC[C@H]2C1,-1521.94815
1481,CC(O)COc1ccccc1,-1857.89889
1482,C1Cc2ccccc2c3ccccc13,-1881.40683
1483,O=C(NNC(=O)c1ccccc1)c2ccccc2,-2843.72047
1484,Clc1ccc(cc1)C(c2ccccc2Cl)C(Cl)(Cl)Cl,-3175.69188
1485,CCCO[P](=O)(OCC)OCC,-2449.38634
1486,CCCC[P](=O)(CCCC)CCCC,-2311.54496
1487,CCOC(=O)CCCC(=O)OCC,-2504.02626
1488,OCCOC(=O)C=C,-1607.71145
1489,[Ca++].[O-][S](=O)(=O)C[S]([O-])(=O)=O,-2300.3228
1490,OCCCC=C,-1044.2145
1491,CC(O)CCOCCC(C)O,-2112.37917
1492,OC(=O)CCCCCCCCCCCCC(O)=O,-3254.36887
1493,CC(C)C1OCCO1,-1489.79557
1494,CSc1ncccn1,-1243.99072
1495,CC1CC(OC(C)O1)OC(C)=O,-2353.6997
1496,CN1C(=O)N(C)c2nc(C)[nH]c2C1=O,-2453.62279
1497,CN1C(=O)N(C)c2nc(C)n(C)c2C1=O,-2603.43451
1498,CCOC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O,-3194.63914
1499,COCCCNc1nc(NC(C)C)nc(SC)n1,-3038.31091
1500,COCCCNc1nc(NCCCOC)nc(SC)n1,-3482.74432
1501,OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,-3473.96348
1502,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3CC=C2C1,-3872.02427
1503,CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-3834.27145
1504,CCO[P](=O)(OCC)C(Cl)(Cl)Cl,-2613.19022
1505,CC(=O)OC(OC(C)=O)C=C,-2176.31134
1506,CC(=O)NCCNC(C)=O,-1863.21375
1507,CCCCCCCCC=C,-1498.72208
1508,CN1CCCC1=O,-1217.69093
1509,OCc1ccc(Br)cc1,-1471.83648
1510,OCc1ccc(Cl)cc1,-1516.44408
1511,[K+].OC(=O)c1ccccc1C([O-])=O,-2259.01472
1512,CCOc1nc(OCC)nc(OCC)n1,-2752.1891
1513,[O-][N+](=O)c1ccc2c3ccccc3c4cccc1c24,-2859.63003
1514,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O,-5734.11051
1515,COCCNC(=O)CS[P](=S)(OC)OC,-2974.71843
1516,CCSCCS[P](=O)(OC)OC,-2356.94082
1517,CCOC(C)(C)CC,-1371.82329
1518,CC(C(O)=O)C(C)(C)CCC(O)=O,-2504.62629
1519,OCNC(=O)C=C,-1362.5881
1520,CCCC(=O)NCCNC(=O)CCC,-2463.07165
1521,CCCCCC(=O)CCCCC,-1944.66919
1522,CCCCO[N+]([O-])=O,-1681.55402
1523,CCC#CCC,-871.23719
1524,O=NN1CCCC1,-1265.66457
1525,O=NN1CCCCCC1,-1565.5408
1526,Oc1c(Cl)ccc(Cl)c1Cl,-1873.39133
1527,Cc1[nH]c2cncnc2n1,-1561.91618
1528,O=C1CCCCCCCN1,-1667.57733
1529,O=[S]1(=O)NCc2ccccc12,-1907.51547
1530,Cc1cnc2cncnc2n1,-1684.48832
1531,CN(Cc1ccccc1)N=O,-1783.29703
1532,BrC1=CC(=O)Oc2ccccc12,-1985.26044
1533,COc1cc(Cl)c(Cl)c(Cl)c1Cl,-2276.33918
1534,Cc1ccc(OCC(O)=O)cc1,-2126.33122
1535,COc1ccc(\C=C\C(O)=O)cc1,-2248.7935
1536,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,-2721.00883
1537,CCO[P](=O)(OCC)N=C1SCCS1,-2653.22101
1538,O=C1CCCCCCCCCCCN1,-2267.42933
1539,CCO[P](=O)(OCC)N=C1SCC(C)S1,-2803.20947
1540,COC1=NN(CS[P](=S)(OC)OC)C(=O)S1,-3146.13636
1541,CN(C)C(=O)C(c1ccccc1)c2ccccc2,-2675.92866
1542,CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C,-3848.91088
1543,C[P](O)(O)=O,-1254.84041
1544,CC(C)N(C)C,-975.9699
1545,CCOC(=O)CO[N+]([O-])=O,-2244.93828
1546,CCOC(=O)CNC(=O)OCC,-2403.6787
1547,CC(O)COC(=O)C=C,-1757.74684
1548,NC(=O)NCO,-1290.62959
1549,CCCCCO[N+]([O-])=O,-1831.54466
1550,CC1CCC(C)O1,-1194.87281
1551,Cc1cc[n+]([O-])cc1,-1311.31423
1552,CC1=CC=C[NH++]([O-])[CH-]1,-1323.1275
1553,CCNc1nc(N)nc(Cl)n1,-1920.29316
1554,O=C1CCCCCCCCCN1,-1967.41827
1555,CNc1nc(NC(C)C)nc(SC)n1,-2293.60689
1556,CCCCn1cnc2N(C)C(=O)N(C)C(=O)c12,-2903.21362
1557,O=C1OC(=Nc2ccccc12)c3ccccc3,-2617.16577
1558,ClC1C2OC2C3C1C4(Cl)C(=C(Cl)C3(Cl)C4(Cl)Cl)Cl,-3457.86749
1559,CN(C)[P](=O)(N(C)C)n1nc(nc1N)c2ccccc2,-3318.7982
1560,OC(=O)CNc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-4162.02374
1561,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,-3616.75013
1562,C[Si](C)(O)O,-1048.98057
1563,OC(=O)CNC[P](O)(O)=O,-2317.85976
1564,S=C1NNC(=S)S1,-1173.80342
1565,Fc1ccccc1Br,-1478.66973
1566,Oc1cnn(c1)c2ccccc2,-1879.39239
1567,CCCCCCCc1ccccc1,-1867.40697
1568,CCCCCCOC(=O)c1ccc(O)cc1,-2726.43705
1569,CCCCCCCOC(=O)c1ccc(O)cc1,-2876.38513
1570,CN(C)[S](=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,-3569.82215
1571,CC(C)(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,-5452.76292
1572,CNC(=O)CS[P](=O)(OC)OC,-2498.63156
1573,CCCCN(CC)C(=O)SCCC,-2171.41474
1574,CSCC[C@@H](NC(C)=O)C([O-])=O,-2271.33887
1575,CCCCCC(N)C(O)=O,-1840.26016
1576,OCCN(CCO)N=O,-1883.13682
1577,CCCCCCCCN(CCCCCCCC)CCCCCCCC,-3825.14205
1578,CC(C)(C)NC(N)=O,-1445.08086
1579,C[Si](C)(O)O[Si](C)(C)O,-1775.9485
1580,COC(=O)CCCC(=O)OC,-2203.83308
1581,OC(=O)CCSSCCC(O)=O,-2408.38462
1582,CCCCC#CC,-1021.16278
1583,CCCCCCCCCCC,-1676.55115
1584,Cc1cc(C)c(C)cn1,-1317.78088
1585,CN(C)c1cc[nH+]cc1,-1379.82358
1586,CCc1cccc(C)n1,-1317.48906
1587,OC(=O)C1(O)CCCCC1,-1908.84192
1588,Cc1cc(Cl)cc(C)c1O,-1666.80786
1589,Clc1cnc2ncncc2n1,-1787.61559
1590,Clc1cnc2cncnc2n1,-1787.63352
1591,Oc1ccc(CC=C)cc1O,-1830.50847
1592,Cc1cc(N)n(n1)c2ccccc2,-1934.05452
1593,Oc1ccc(cc1)C2CCCCC2,-1985.66487
1594,CCSC(=O)N(CC)C1CCCCC1,-2294.19628
1595,Cl[Sn](Cl)(c1ccccc1)c2ccccc2,-2233.07185
1596,CCCCN1C(=O)N(C)c2ncn(C)c2C1=O,-2903.18852
1597,Cc1ccc(cc1)[S](=O)(=O)NC(=O)NN2CCCCCC2,-3624.5901
1598,COC1[C@H](O)C(C)O[C@H](O[C@H]2CC[C@@]3(C=O)[C@H](CCC4C3CC[C@]5(C)[C@H](CC[C@]45O)C6=CC(=O)OC6)C2)C1O,-6937.24526
