,Smiles,Energy
455,Nc1ccccc1N,-1217.1405
456,Nc1ccccc1O,-1312.81118
457,Nc1ccc(Cl)c(Cl)c1,-1524.59213
458,Nc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-2833.43456
459,Nc1cccc(c1)[N+]([O-])=O,-1777.96559
460,Nc1ccc(cc1)[N+]([O-])=O,-1778.12648
461,CNc1ccccc1,-1167.22681
462,Nc1ccc(Cc2ccc(N)cc2)cc1,-2158.22074
463,Nc1ccc(Cl)cc1,-1271.10164
464,Cc1ccc(N)cc1,-1167.64822
465,Nc1ccc(N)cc1,-1217.36627
466,Nc1cccc(Cl)c1,-1271.1325
467,Cc1cccc(N)c1,-1167.69685
468,Nc1cccc(N)c1,-1217.5548
469,COc1cc(ccc1N)c2ccc(N)c(OC)c2,-2897.9445
470,CN(C)c1ccccc1,-1316.90347
471,N(c1ccccc1)c2ccccc2,-1808.0657
472,COc1ccc(C=O)cc1,-1680.43542
473,Nc1ccc(O)cc1,-1312.88165
474,Nc1ccc(Cl)cc1Cl,-1524.62207
475,Nc1cccc(O)c1,-1313.05002
476,Nc1cc(Cl)cc(Cl)c1,-1524.68975
477,Nc1c(Cl)cc(Cl)cc1Cl,-1778.10584
478,Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-2633.63292
479,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-2126.77782
480,Oc1c(Cl)cccc1Cl,-1619.9516
481,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-2380.12654
482,Oc1c(Cl)cc(Cl)cc1Cl,-1873.41461
483,Oc1ccccc1[N+]([O-])=O,-1873.55368
484,Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3393.90396
485,CC(C)c1ccc(C)cc1O,-1713.18871
486,CCc1ccccc1O,-1413.05963
487,COc1ccccc1O,-1557.72608
488,Oc1ccccc1c2ccccc2,-1903.85737
489,COc1cccc(OC)c1O,-2002.56422
490,Oc1ccc(cc1)c2ccccc2,-1903.83966
491,Cc1ccccc1O,-1263.12697
492,Oc1ccccc1Cl,-1366.53483
493,Cc1ccc(O)cc1C,-1413.26697
494,Cc1ccc(C)c(O)c1,-1413.28561
495,Oc1cc(Cl)c(Cl)cc1Cl,-1873.41058
496,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,-2856.20714
497,CC(C)(C)c1ccc(O)cc1,-1712.98101
498,Oc1ccc(cc1)[N+]([O-])=O,-1873.5201
499,Cc1ccc(O)c(C)c1,-1413.26351
500,Oc1ccc(Br)cc1,-1321.96963
501,Cc1ccc(O)cc1,-1263.02295
502,Oc1ccc(Cl)cc1,-1366.5687
503,Cc1cccc(O)c1,-1263.19445
504,Oc1cccc(Cl)c1,-1366.43616
505,Oc1cccc(O)c1,-1408.50661
506,Cc1cc(C)cc(O)c1,-1413.21651
507,Oc1cc(O)cc(O)c1,-1704.04769
508,Oc1ccccc1,-1112.87949
509,Oc1c(Br)cc(Br)cc1Br,-1739.62482
510,Cc1ccc(O)c(c1)[N+]([O-])=O,-2023.6876
511,Oc1ccccc1O,-1408.34101
512,Oc1ccc(Cl)cc1Cl,-1619.97728
513,COc1cc(C=O)ccc1O,-1975.59366
514,CCc1ccc(O)cc1,-1413.093
515,Oc1ccc(C=O)cc1,-1530.91602
516,CCCCCCc1ccc(O)cc1O,-2308.35808
517,COc1ccc(O)cc1,-1557.89862
518,Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O,-2633.53958
519,Oc1ccc(cc1[N+]([O-])=O)C(F)(F)F,-3380.71956
520,Oc1cc(F)ccc1[N+]([O-])=O,-2325.51812
521,Cc1cc(C)c(O)c(C)c1,-1563.3691
522,Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-2784.02061
523,Oc1cccc(c1)[N+]([O-])=O,-1873.26873
524,Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O,-2633.68955
525,Oc1cccc(Cl)c1Cl,-1619.94334
526,Cc1cccc(C)c1O,-1413.23606
527,Oc1cc(Cl)ccc1Cl,-1620.05771
528,Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-2633.49966
529,Oc1cccc(Br)c1,-1321.82469
530,Oc1cc(Cl)cc(Cl)c1,-1620.10426
531,Oc1cccc(O)c1[N+]([O-])=O,-2168.9062
532,Oc1ccc(Br)cc1Br,-1530.7966
533,Oc1ccc(cc1[N+]([O-])=O)c2ccccc2,-2664.09683
534,Oc1c(Cl)ccc(Cl)c1Cl,-1873.39169
535,COc1ccc(O)c(c1)[N+]([O-])=O,-2318.10921
536,Cc1cc(Cl)ccc1O,-1516.68332
537,Cc1ccc(C)c(O)c1C,-1563.33347
538,Cc1cc(O)ccc1[N+]([O-])=O,-2023.66817
539,Oc1ccc(C=O)cc1[N+]([O-])=O,-2291.14392
540,CCC(C)c1ccc(O)c(c1)[N+]([O-])=O,-2473.28529
541,Cc1cccc(O)c1[N+]([O-])=O,-2023.45056
542,CC(O)C(O)=O,-1336.14667
543,CCCCCCCCCCCCCCCC(O)=O,-3229.18611
544,OC=O,-740.66985
545,CC(O)=O,-890.97553
546,OC(=O)C(Cl)(Cl)Cl,-1650.58313
547,OC(=O)C(O)(c1ccccc1)c2ccccc2,-2767.2419
548,CC12[C@@H](O)C=C[C@@]3(OC1=O)[C@@H]4CC[C@]5(O)C[C@]4(CC5=C)[C@H]([C@H]23)C(O)=O,-4402.95976
549,OC(=O)CC(O)(CC(O)=O)C(O)=O,-2913.70955
550,CCC(O)=O,-1040.9012
551,OC(=O)CCl,-1144.16085
552,CC(C)C(O)=O,-1190.86429
553,CC(=C)C(O)=O,-1163.04252
554,OC(=O)C(Cl)Cl,-1397.35954
555,CCC(Br)C(O)=O,-1399.63198
556,OC(=O)Cc1cccc2ccccc12,-2199.73194
557,OC(=O)Cc1c[nH]c2ccccc12,-2126.77583
558,CCC(CC)C(O)=O,-1490.78175
559,OC(C(O)=O)c1ccccc1,-1976.71434
560,Cc1cc(Cl)ccc1OCC(O)=O,-2379.96431
561,OC(=O)C1CCCCC1,-1613.66397
562,CCCC(CCC)C(O)=O,-1790.68044
563,OC(=O)Cc1ccccc1,-1681.54539
564,CCCC(O)=O,-1190.89186
565,CCCCC(O)=O,-1340.81695
566,OC(=O)CCC(O)=O,-1754.72566
567,OC(=O)\C=C\C(O)=O,-1726.76483
568,C/C=C/C=C/C(O)=O,-1435.35188
569,OC(=O)CCCC(O)=O,-1904.76852
570,OC(=O)CCCCCC(O)=O,-2204.7262
571,CCCCCCCCC(O)=O,-1940.64517
572,CCCCCCCCCCC(O)=O,-2240.50027
573,OC(=O)CCCCCCCCC=C,-2212.73387
574,OC(=O)C(c1ccccc1)c2ccccc2,-2472.05714
575,OC(=O)COc1ccccc1,-1976.31097
576,OC(=O)COc1ccc(Cl)cc1,-2229.83832
577,OC(=O)CCCCCCCC(O)=O,-2504.63125
578,OC(=O)CCCCC(O)=O,-2054.76355
579,CCCCCCCC(O)=O,-1790.67277
580,OC(=O)\C=C\c1ccccc1,-1803.76352
581,CCCCCC(O)=O,-1490.79152
582,CCCCCCCCCCCC(O)=O,-2390.53888
583,CCCCC(CC)C(O)=O,-1790.53879
584,CCCCCCCCCC(O)=O,-2090.63675
585,OC(=O)CNC(=O)c1ccccc1,-2299.48912
586,OC(=O)CCc1ccccc1,-1831.60064
587,OCC(C(O)=O)c1ccccc1,-2126.73026
588,CCCCCCCCCCCCCC(O)=O,-2690.37898
589,OC(=O)COc1ccc(Cl)c(Cl)c1,-2483.20411
590,CC(O)C(O)=O,-1336.12662
591,OC(=O)COc1ccccc1Cl,-2229.75334
592,OC(=O)\C=C\c1ccccc1,-1803.78496
593,COc1ccc(\C=C\C(O)=O)cc1,-2248.77036
594,C/C=C/C(O)=O,-1163.13413
595,OC(CC(O)=O)C(O)=O,-2049.91277
596,CC(=O)Oc1ccccc1C(O)=O,-2395.1123
597,OC(=O)c1cc(Cl)cc(Cl)c1,-2038.49008
598,OC(=O)c1ccc(Cl)c(Cl)c1,-2038.45974
599,OC(=O)c1ccncc1,-1581.17235
600,OC(=O)c1ccc(cc1)[N+]([O-])=O,-2291.86429
601,Nc1ccc(C(O)=O)c(O)c1,-2026.98737
602,OC(=O)c1ccccc1,-1531.51215
603,OC(=O)c1ccccc1O,-1826.82264
604,OC(=O)c1ccc(Cl)cc1,-1785.05409
605,OC(=O)c1cccc2ccccc12,-2049.68996
606,OC(=O)c1cscc1,-1435.40666
607,OC(=O)c1occc1,-1553.22355
608,OC(=O)c1ccccc1I,-1741.20758
609,OC(=O)c1ccccc1C(O)=O,-2245.21976
610,OC(=O)c1ccc2ccccc2c1,-2049.76534
611,Cc1cccc(c1)C(O)=O,-1681.66707
612,Nc1cccc(c1)C(O)=O,-1731.43973
613,OC(=O)c1cccc(O)c1,-1826.77944
614,OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-3052.09037
615,OC(=O)c1ccc(O)c(O)c1,-2122.09191
616,Cc1ccc(cc1)C(O)=O,-1681.69856
617,OC(=O)c1ccc(O)cc1,-1827.02308
618,COc1ccc(cc1)C(O)=O,-1976.55054
619,Cc1ccccc1C(O)=O,-1681.66947
620,OC(=O)c1ccccc1Cl,-1784.96834
621,Nc1ccccc1C(O)=O,-1731.64633
622,COc1cc(ccc1O)C(O)=O,-2271.70196
623,OC(=O)c1cccc(c1)C(O)=O,-2245.42687
624,OC(=O)c1cccc(c1)[N+]([O-])=O,-2291.87312
625,Nc1cc(Cl)cc(C(O)=O)c1Cl,-2238.42856
626,OC(=O)c1cc(O)c(O)c(O)c1,-2417.44952
627,Nc1ccc(cc1)C(O)=O,-1731.59058
628,OC(=O)c1c(O)cccc1O,-2122.49786
629,OC(=O)c1ccccc1F,-1983.66736
630,OC(=O)c1cccc(F)c1,-1983.6817
631,OC(=O)c1ccc(F)cc1,-1983.74773
632,OC(=O)c1ccccc1c2ccccc2C(O)=O,-3036.07212
633,OC(=O)c1cc(O)ccc1O,-2122.3336
634,OC(=O)c1cccc(Cl)c1,-1785.02798
635,CC(C)c1ccc(cc1)C(O)=O,-1981.59694
636,OC(=O)c1ccccc1[N+]([O-])=O,-2291.67102
637,COc1ccccc1C(O)=O,-1976.35875
638,OC(=O)c1cccc(Br)c1,-1740.41888
639,OC(=O)c1ccc(Br)cc1,-1740.43995
640,OC(=O)c1cccc(I)c1,-1741.35952
641,OC(=O)c1ccc(I)cc1,-1741.37409
642,CN(C)c1ccc(cc1)C(O)=O,-2030.96887
643,OC(=O)c1c2ccccc2cc3ccccc13,-2567.69011
644,OCCc1ccccc1,-1412.82171
645,CCO,-622.15626
646,CO,-472.05421
647,CC(C)O,-772.35362
648,CCCCCO,-1071.91499
649,CC(C)(C)O,-922.42754
650,CC(C)(C)CO,-1072.05705
651,CCC(C)(C)O,-1072.32439
652,CC(C)CO,-922.12079
653,CCC(C)O,-922.25987
654,OC(c1ccccc1)c2ccccc2,-2053.55782
655,OCc1ccccc1,-1262.87752
656,OCC=C,-744.26305
657,OCC#C,-716.21395
658,OC1CCCCC1,-1195.13245
659,CCCCCCO,-1222.00236
660,CCCCCCCO,-1371.93106
661,CCCCCCCCO,-1521.92555
662,CCCCCCCCCCO,-1821.78986
663,CCCCCCCCCCCCO,-2121.64055
664,CC(C)(O)C#C,-1016.41133
665,OCCCc1ccccc1,-1562.81495
666,OCCOc1ccccc1,-1707.79623
667,CC(C)CCO,-1072.06747
668,CCCCCCC(C)O,-1522.02691
669,CCC(C)CO,-1072.06
670,CCCCCCCCCO,-1671.80571
671,OCCF,-1074.04381
672,CC(O)C(C)(C)C,-1222.23391
673,CCCCCC(C)O,-1372.12502
674,CCC(O)CC,-1072.20305
675,Cc1ccc(CO)cc1,-1413.00688
676,CCCC(O)CCC,-1372.06258
677,CCCCC(O)CC,-1372.06013
678,CC1CCC(O)CC1,-1344.90922
679,CC(C)C(C)O,-1072.18288
680,CCCC(O)CC,-1222.08648
681,OCC[N+]([O-])=O,-1382.53774
682,CCCCC(C)O,-1222.1528
683,CCCC(C)O,-1072.25545
684,OCc1c(Cl)cccc1Cl,-1769.94952
685,C=O,-444.38127
686,CCCCCC=O,-1194.58394
687,CC=O,-594.81302
688,ClC(Cl)(Cl)C=O,-1354.60951
689,O=Cc1occc1,-1257.20636
690,[O-][N+](=O)c1cccc(C=O)c1,-1995.81622
691,O=Cc1ccccc1,-1235.41108
692,Oc1cccc(C=O)c1,-1530.83498
693,O=C/C=C/c1ccccc1,-1507.65478
694,C=CC=O,-716.77753
695,O=Cc1ccc2OCOc2c1,-1948.16005
696,CCC=O,-744.77606
697,CCCC=O,-894.72938
698,[O-][N+](=O)c1ccccc1C=O,-1995.7085
699,[O-][N+](=O)c1ccc(C=O)cc1,-1995.77636
700,COC(C)=O,-1040.48541
701,COC(=O)C(C)=C,-1312.54073
702,CCOC(=O)c1ccccc1C(=O)OCC,-2844.44799
703,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,-3784.95784
704,COC(=O)c1ccccc1,-1681.01802
705,COC(=O)c1cccnc1,-1730.76292
706,CCOC(=O)c1ccccc1,-1831.11364
707,CCOC(=O)c1ccc(N)cc1,-2031.17517
708,CCCOC(=O)c1ccc(N)cc1,-2181.09353
709,CCCOC(=O)c1ccc(O)cc1,-2276.54854
710,CCCCOC(=O)c1ccc(O)cc1,-2426.51031
711,COC(=O)C=C,-1162.42492
712,O=C1CCCO1,-1163.22137
713,CCOC(=O)C(C)=C,-1462.64369
714,CC(C)COC(=O)C(C)=C,-1762.5531
715,CCCCOC(=O)C(C)=C,-1762.56111
716,COC(=O)c1cc(O)c(O)c(O)c1,-2566.95514
717,COC(=O)c1ccc(O)cc1,-1976.52325
718,CCOC(=O)\C=C\c1ccccc1,-2103.39659
719,CCOC(=O)CC,-1340.499
720,CCOC(=O)NC,-1390.26477
721,CCOC(=O)CC(=O)OCC,-2203.88932
722,CC(C)COC(=O)C=C,-1612.45039
723,CC(=O)OC=C,-1162.57615
724,COCC(C)OC(C)=O,-1785.31803
725,CCCOC(C)=O,-1340.549
726,CCOC=O,-1040.28355
727,CCCOC=O,-1190.25131
728,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-4643.75262
729,COC(=O)c1ccccc1O,-1976.34322
730,CCOC(=O)c1ccc(O)cc1,-2126.59735
731,CCCOC(=O)c1cc(O)c(O)c(O)c1,-2867.1182
732,COC(=O)c1ccc(OC)cc1,-2126.04461
733,CCOC(=O)CCC(=O)OCC,-2353.9631
734,CCCCOC(C)=O,-1490.48129
735,COC(=O)c1ccccc1C(=O)OC,-2544.25527
736,CCCOC(=O)c1ccccc1C(=O)OCCC,-3144.36788
737,C=CCOC(=O)c1ccccc1C(=O)OCC=C,-3088.52375
738,Nc1ccc(c(O)c1)C(=O)Oc2ccccc2,-2817.17106
739,CCCCOC(=O)c1ccccc1,-2131.03574
740,CC(=O)OCc1ccccc1,-1831.18939
741,CCOC(=O)C=C,-1312.48211
742,CCCCOC(=O)C=C,-1612.43669
743,CCOC(C)=O,-1190.58396
744,CCOC(=O)CC(C)=O,-1758.63421
745,CCC(=O)OC,-1190.41696
746,COC(=O)c1ccc(N)cc1,-1881.08146
747,OCCOC(=O)C=C,-1607.69414
748,CC(=C)C(=O)OCCO,-1757.83052
749,CC(O)COC(=O)C=C,-1757.75478
750,CCCCCCCCC(=O)OC,-2090.13925
751,CCCCCOC(=O)c1ccc(N)cc1,-2481.05239
752,CCCCCCCOC(=O)c1ccc(N)cc1,-2780.86172
753,CCCCCCCCOC(=O)c1ccc(N)cc1,-2930.78449
754,CC(C)=O,-745.18807
755,CCC(=O)c1ccc(O)cc1,-1831.13568
756,CC1=CC(=O)CC(C)(C)C1,-1590.40782
757,CCC(C)=O,-895.11047
758,O=C1c2ccccc2C(=O)c3ccccc13,-2417.43773
759,CCC(=O)c1ccccc1,-1535.64993
760,CC(=O)c1ccccc1,-1385.73386
761,CC(=O)c1ccc(N)cc1,-1585.7823
762,CC(=O)c1ccc(O)cc1,-1681.2291
763,O=C1C=CC(=O)C=C1,-1380.14293
764,CCCC(C)=O,-1045.05473
765,CC(C)CC(C)=O,-1195.06515
766,O=C1CCCCC1,-1167.94921
767,CC(C)CCC(C)=O,-1345.01209
768,CCCCCC(C)=O,-1344.96242
769,CCCCCCC(C)=O,-1494.85777
770,O=C(c1ccccc1)c2ccccc2,-2026.27297
771,Oc1ccc(O)cc1,-1408.3874
772,CC(=O)CC(C)=O,-1313.26594
773,CC(=O)C(C)=O,-1162.94353
774,CC(C)C(C)=O,-1045.06938
775,CCCCC(C)=O,-1194.98078
776,CCCCCCCC(C)=O,-1644.9126
777,C1CO1,-593.52068
778,CC1CO1,-743.6533
779,C1OC1c2ccccc2,-1384.32657
780,ClCC1CO1,-997.07378
781,OCC1CO1,-1038.78613
782,C1OC1C2CO2,-1160.24769
783,CC(C)(O)C(Cl)(Cl)Cl,-1682.62196
784,OCC(F)(F)F,-1979.32962
785,OCCCl,-875.64535
786,OCC(Cl)(Cl)Cl,-1382.31435
787,OCCBr,-831.0566
788,C#N,-321.71608
789,CC#N,-471.97799
790,N#Cc1ccccc1,-1112.56546
791,C=CC#N,-593.96636
792,CCCC#N,-771.90313
793,N#CCC#N,-766.61034
794,N#CCCC#N,-916.74657
795,N#CCCCCC#N,-1216.76207
796,CC(=C)C#N,-744.11789
797,N#CCCCC#N,-1066.78078
798,Clc1cccc(Cl)c1C#N,-1619.56408
799,FC1=CNC(=O)NC1=O,-1960.96107
800,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,-3711.62211
801,Cn1cnc2N(C)C(=O)N(C)C(=O)c12,-2453.27511
802,CN1C(=O)N(C)c2nc[nH]c2C1=O,-2303.44267
803,O=C1Nc2ccccc2C=C1,-1681.50789
804,CN1CC(=O)N=C1N,-1439.43105
805,CNN,-575.60602
806,CC1=CNC(=O)NC1=O,-1659.18128
807,O=C1NC=CC(=O)N1,-1509.08563
808,C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,-3522.7668
809,[O-][N+](=O)C(Cl)(Cl)Cl,-1696.90934
810,CCC1(CCC(=O)NC1=O)c2ccccc2,-2577.00924
811,[O-][N+](=O)O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+]([O-])=O,-3571.82462
812,c1cnc2ncncc2n1,-1534.27467
813,CNCC(C)c1ccccc1,-1616.86467
814,O=NN1CCCCC1,-1415.56646
815,c1ccc(cc1)N=Nc2ccccc2,-1979.55072
816,CN1CCOCC1,-1243.97071
817,C1CNCCN1,-998.76052
818,C1CCNCC1,-949.26996
819,C1COCCN1,-1094.11074
820,O=C1NNC(=O)C=C1,-1507.38889
821,NC(N)=NC#N,-1043.85384
822,O=C1CNC(=O)N1,-1386.18299
823,CN1C=CC(=O)NC1=O,-1658.84951
824,O=C1CCCN1,-1067.93628
825,CN1C=CC=CC1=O,-1312.88457
826,CN1CCCC1=O,-1217.69018
827,O=NN1CCCC1,-1265.65995
828,CCCCCCCCCCCCN1CC(CC1=O)C(O)=O,-3580.96351
829,CN1CC(CC1=O)C(O)=O,-1931.53115
830,COC(=O)C1CN(C)C(=O)C1,-2081.04213
831,CCCCNC(=O)N1C=C(F)C(=O)NC1=O,-3178.97621
832,CN1CCC[C@H]1c2cccnc2,-1789.33956
833,NNC(=O)c1ccncc1,-1684.51097
834,OC(=O)c1cccnc1,-1581.25495
835,NC(=O)c1cccnc1,-1485.63853
836,OCc1cccnc1,-1312.63184
837,CCc1ccccn1,-1167.44518
838,Cc1cccc(C)n1,-1167.67432
839,Cc1cc(C)nc(C)c1,-1317.85224
840,Cc1ccncc1,-1017.52581
841,Cc1cccnc1,-1017.49158
842,Oc1cccnc1,-1162.68182
843,Brc1ccccn1,-1076.34089
844,Cc1ccccn1,-1017.49939
845,Clc1ccccn1,-1120.80303
846,c1ccncc1,-867.33421
847,c1ccc(nc1)c2ccccn2,-1707.797
848,c1cc(ccn1)c2ccncc2,-1707.89884
849,NC(=O)c1cnccn1,-1535.24838
850,Cc1cnccn1,-1067.11799
851,c1cncnc1,-917.12028
852,Cc1cc(N)nc(C)n1,-1417.61329
853,CCC1(CC)C(=O)NC(=O)N(C)C1=O,-2554.50624
854,CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-3566.01217
855,COC(=O)[C@H]1[C@H](CC2CCC1N2C)OC(=O)c3ccccc3,-3739.22332
856,CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,-3160.41797
857,CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,-3470.95574
858,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,-2949.78
859,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,-2648.98794
860,CC(C)(S)[C@@H](N)C(O)=O,-1717.18152
861,N[S](=O)(=O)c1cc(C(O)=O)c(NCc2occc2)cc1Cl,-3914.72055
862,CN1C(=O)NC(=O)C(C)(C1=O)C2=CCCCC2,-2949.61703
863,CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2,-3071.62732
864,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O,-3893.35251
865,O=C1C[C@@H]2OCC=C3CN4CC[C@@]56[C@@H]4C[C@@H]3[C@@H]2[C@@H]5N1c7ccccc67,-3839.27281
866,CCC1(CC)C(=O)NC(=O)NC1=O,-2404.7834
867,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,-4227.42176
868,CN(C)CCCN1c2ccccc2Sc3ccccc13,-2906.88243
869,N[S](=O)(=O)c1cc2c(NCN[S]2(=O)=O)cc1Cl,-3328.25465
870,N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1Cl,-3300.86568
871,CCN(CC)CCOC(=O)c1ccc(N)cc1,-2830.05745
872,CN1N(C(=O)C=C1C)c2ccccc2,-2179.63006
873,CC(CN1c2ccccc2Sc3ccccc13)N(C)C,-2906.95324
874,[O-][N+](=O)c1sc(nc1)N2CCNC2=O,-2622.35824
875,[Cl-].COC(C[Hg+])CNC(N)=O,-2019.25915
876,CCOc1ccc(NC(C)=O)cc1,-2180.92785
877,Nc1ccc(cc1)[S](N)(=O)=O,-1984.94265
878,COC(=O)C1=CCCN(C)C1,-1934.80736
879,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,-5481.30619
880,Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O,-3465.8205
881,Nc1ccc(cc1)[S](=O)(=O)Nc2sccn2,-2729.43044
882,CCC1(C(C)C)C(=O)NC(=O)NC1=O,-2554.70856
883,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2676.90625
884,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,-2857.48512
885,CCC(Br)(CC)C(=O)NC(N)=O,-2222.14945
886,O=C1N[S](=O)(=O)c2ccccc12,-2176.08371
887,Cn1cnc2N(C)C(=O)NC(=O)c12,-2303.54635
888,O=C1NC(=O)c2ccccc12,-1826.85039
889,O=C1Oc2ccccc2C=C1,-1776.42245
890,CCCNC(=O)N[S](=O)(=O)c1ccc(Cl)cc1,-3106.44261
891,COc1cc(CC=C)ccc1O,-1980.02112
892,CCN(CC)C(=S)SSC(=S)N(CC)CC,-2577.76567
893,CC(=O)OCC(COC(C)=O)OC(C)=O,-3067.599
894,C=CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,-3017.51704
895,CCCCCC1(CC)C(=O)NC(=O)NC1=O,-2854.6732
896,CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,-5036.06859
897,COc1cc(N[S](=O)(=O)c2ccc(N)cc2)nc(OC)n1,-3765.47513
898,CCC1(C(=O)NCNC1=O)c2ccccc2,-2626.50607
899,COC1CC(=O)C[C@@H](C)[C@]12Oc3c(Cl)c(OC)cc(OC)c3C2=O,-4382.603
900,N[S](=O)(=O)c1cc2c(NC(N[S]2(=O)=O)C(Cl)Cl)cc1Cl,-3985.0818
901,CCN(CC)CC(=O)Nc1c(C)cccc1C,-2685.08521
902,CC(=O)N[S](=O)(=O)c1ccc(N)cc1,-2553.55517
903,Cc1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1,-2928.88163
904,OCC(O)C(O)CO,-1807.80346
905,CN[C@@H](C)[C@H](O)c1ccccc1,-1912.23571
906,O=C1N=CN=C2NNC=C12,-1706.18565
907,CCCCNC(=O)N[S](=O)(=O)c1ccc(N)cc1,-3202.97403
908,COc1cc2N3C4[C@@H]5C(CC3=O)OCC=C6CN7CC[C@]4([C@@H]7C[C@H]56)c2cc1OC,-4728.93168
909,CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,-3074.70196
910,Cc1ncc(n1CCO)[N+]([O-])=O,-2299.793
911,CCOc1ccc2nc(sc2c1)[S](N)(=O)=O,-2851.83091
912,Nc1ccc(cc1)[S](=O)(=O)Nc2ccnn2c3ccccc3,-3542.16039
913,Oc1cc(O)c2C(=O)C[C@H](Oc2c1)c3ccc(O)c(O)c3,-3776.55016
914,Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1,-3025.43362
915,COc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1,-3320.01168
916,Cc1ccc(cc1)[S](=O)(=O)NC(=O)NC2CCCCC2,-3426.08351
917,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,-2996.58163
918,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,-3592.58381
919,OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,-3473.89948
920,Clc1cccc(n1)C(Cl)(Cl)Cl,-2030.91594
921,CCCC1(CCC)C(=O)NC(=O)NC1=O,-2704.76267
922,COc1cc(N[S](=O)(=O)c2ccc(N)cc2)nc(C)n1,-3470.71221
923,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,-3448.80426
924,CC(C(O)=O)c1ccc(c(F)c1)c2ccccc2,-3074.50102
925,CC1=C(SCCO1)C(=O)Nc2ccccc2,-2603.20945
926,CC1=C(C(=O)Nc2ccccc2)[S](=O)(=O)CCO1,-3193.74015
927,CN(C)C=Nc1ccc(Cl)cc1C,-2042.79386
928,O/N=C/c1oc(cc1)[N+]([O-])=O,-2216.03944
929,CNC(=O)Oc1ccccc1C2OCCO2,-2893.80384
930,CC(C)Cc1ccc(cc1)C(C)C(O)=O,-2431.5901
931,CC(C(O)=O)c1cccc(c1)C(=O)c2ccccc2,-3040.17902
932,COc1ccc2cc(ccc2c1)C(C)C(O)=O,-2794.69242
933,OC(=O)CCC(=O)c1ccc(cc1)c2ccccc2,-3040.3603
934,NC1=CC(=NC(=N)N1O)N2CCCCC2,-2532.83898
935,CN=C(NCCSCc1nc[nH]c1C)NC#N,-2737.36283
936,COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,-4187.39886
937,CCC(=O)N(c1ccccc1)C2(CCN(CCc3sccc3)CC2)COC,-4246.55202
938,OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F,-3924.41129
939,CNc1cccc2C(=O)c3ccccc3C(=O)c12,-2767.22832
940,Nc1ccc(N)c2C(=O)c3ccccc3C(=O)c12,-2817.4187
941,COc1cc(N)c2C(=O)c3ccccc3C(=O)c2c1N,-3262.37031
942,CCN(CCO)c1ccc(cc1)N=Nc2ccc(cc2)[N+]([O-])=O,-3834.47124
943,[O-][N+](=O)c1cc(ccc1Nc2ccccc2)[S](=O)(=O)Nc3ccccc3,-4326.58875
