,Smiles,Change-Energy
387,c1cnc2c(c1)ccc3cccnc23,-127.17298999999889
388,C1Cc2cccc3cccc1c23,-116.09663999999907
389,c1ccc2c(c1)ccc3ccccc23,-131.2410799999991
390,C1c2ccccc2c3ccccc13,-123.57313999999883
391,[nH]1c2ccccc2c3ccccc13,-121.7878499999988
392,c1ccc2cc3cc4ccccc4cc3cc2c1,-166.42446999999856
393,c1ccc2cc3ccccc3cc2c1,-131.02450999999883
394,c1cc2ccc3cccc4ccc(c1)c2c34,-146.73086999999896
395,s1c2ccccc2c3ccccc13,-114.63783999999896
396,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-197.85724999999957
397,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,-182.1033199999988
398,c1ccc2c(c1)c3cccc4cccc2c34,-146.02627999999868
399,c1cc2cccc3C=Cc(c1)c23,-110.12613999999917
400,c1ccc2cc3c4ccccc4c5ccccc5c3cc2c1,-202.17446999999902
401,c1ccc2c(c1)c3ccccc3c4ccccc24,-166.75102999999854
402,c1ccc2c(c1)ccc3c4ccccc4ccc23,-166.72514999999885
403,c1ccc2c(c1)ccc3cc4ccc5ccccc5c4cc23,-202.2226699999992
404,c1cnc2c(c1)ccc3ncccc23,-127.45189999999889
405,C1c2ccccc2c3ccc4ccccc4c13,-159.0120699999984
406,C1c2ccccc2c3cc4ccccc4cc13,-159.08407999999827
407,c1ccc2nc3ccccc3cc2c1,-129.0392499999989
408,Nc1cccc2nc3ccccc3cc12,-140.02593999999908
409,[O-][N+](=O)c1c2ccccc2cc3ccccc13,-144.5121099999992
410,[O-][N+](=O)c1ccc2c(Cc3ccccc23)c1,-137.29690999999912
411,Cc1ccc2cc3ccccc3cc2c1,-143.89067999999838
412,Nc1ccc2cc3ccccc3cc2c1,-142.06229999999823
413,Cc1c2ccccc2cc3ccccc13,-143.75778999999852
414,Cc1c2ccccc2c(C)c3ccccc13,-156.46534999999858
415,Cc1cccc2c1ccc3ccccc23,-144.0486799999985
416,Cc1cccc2c1Cc3ccccc23,-136.40860999999882
417,Cc1ccc2c(ccc3ccccc23)c1,-144.0997499999985
418,Nc1cc2c3ccccc3ccc2c4ccccc14,-177.6704799999984
419,CCc1ccc2cc3ccccc3cc2c1,-156.52759999999853
420,c1ccccc1,-60.19736
421,Cc1c(C)c(C)c(C)c(C)c1C,-136.88026999999784
422,Cc1ccccc1C,-85.85793000000012
423,Cc1ccc(C)c(C)c1,-98.7112499999987
424,Cc1cc(C)c(C)cc1C,-111.53816999999867
425,CC(C)(C)c1ccccc1,-110.98590999999851
426,CC(C)c1ccccc1,-98.36185999999861
427,CC(=C)c1ccccc1,-92.82181999999875
428,CC(C)c1ccc(C)cc1,-111.21108999999865
429,CCc1ccccc1,-85.7016900000001
430,C=Cc1ccccc1,-79.9488799999998
431,C(c1ccccc1)c2ccccc2,-128.4582599999983
432,C(Cc1ccccc1)c2ccccc2,-141.1665199999984
433,c1ccc(cc1)\C=C\c2ccccc2,-135.5674699999986
434,CCCc1ccccc1,-98.37089999999853
435,CCCCc1ccccc1,-111.03719999999862
436,CCc1ccc(CC)cc1,-111.1938599999985
437,Cc1ccc(C)cc1,-85.91074000000003
438,Cc1cccc(C)c1,-85.92354
439,Cc1cc(C)cc(C)c1,-98.7871599999985
440,Cc1ccccc1,-73.0602899999999
441,CCc1ccccc1CC,-111.14598999999862
442,CCC(C)c1ccccc1,-111.00021999999854
443,CCc1cccc(CC)c1,-111.20253999999863
444,Cc1cccc(C)c1C,-98.67024999999853
445,C#Cc1ccccc1,-74.13432
446,CCCCCc1ccccc1,-123.66176999999811
447,CC(C)Cc1ccccc1,-111.02511999999865
448,CCc1ccccc1C,-98.44298999999864
449,Cc1ccc(cc1)c2ccc(C)cc2,-141.5171999999984
450,CCc1ccc(C)cc1,-98.55235999999854
451,Cc1cc(C)c(C)c(C)c1C,-124.22387999999819
452,CCCCCCc1ccccc1,-136.30103999999824
453,CCCCCCCCc1ccccc1,-161.60186999999746
454,[O-][N+](=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-69.88230999999996
455,COc1c(Cl)cc(Cl)cc1Cl,-75.75871999999936
456,Clc1cccc(Cl)c1Cl,-58.13207999999963
457,[O-][N+](=O)c1ccccc1Cl,-73.11008999999967
458,[O-][N+](=O)c1cc(Cl)ccc1Cl,-72.3737199999996
459,[O-][N+](=O)c1cc(Cl)c(Cl)cc1Cl,-71.58610999999974
460,Cc1ccccc1Cl,-72.48895999999922
461,Clc1ccccc1Cl,-58.87684999999965
462,Clc1cc(Cl)c(Cl)cc1Cl,-57.40499999999997
463,[O-][N+](=O)c1ccc(Cl)c(Cl)c1,-72.42799999999988
464,[O-][N+](=O)c1ccc(Cl)cc1,-73.22688999999968
465,Brc1ccc(Br)cc1,-57.39950999999974
466,Cc1ccc(Br)cc1,-71.68515999999931
467,Clc1ccc(Br)cc1,-58.17221999999947
468,Cc1ccc(Cl)cc1,-72.45767999999907
469,Clc1ccc(Cl)cc1,-58.94298999999978
470,Brc1cccc(Br)c1,-57.39448999999945
471,Clc1cccc(Br)c1,-58.16819999999939
472,Clc1cc(Cl)cc(Cl)c1,-58.236619999999675
473,Brc1ccccc1,-58.82021999999995
474,Clc1ccccc1,-59.59593999999993
475,[O-][N+](=O)c1c(Cl)c(Cl)cc(Cl)c1Cl,-70.74137999999994
476,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-55.710589999999684
477,Clc1ccc(Cl)c(Cl)c1,-58.18537999999967
478,[O-][N+](=O)c1cccc(Cl)c1,-73.1912199999997
479,Fc1ccc(CCl)cc1,-72.91041999999948
480,Fc1cccc(F)c1,-61.399459999999635
481,Fc1ccccc1,-60.81308999999942
482,Fc1ccc(F)cc1,-61.37435999999957
483,Clc1cccc(Cl)c1,-58.9386599999998
484,Brc1ccccc1Br,-57.37048999999956
485,Cc1cccc(Br)c1,-71.69066999999927
486,Ic1ccccc1,-58.267310000000066
487,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-56.5649199999998
488,Fc1cccc(Cl)c1,-60.16659999999956
489,Brc1cc(Br)cc(Br)c1,-55.93123999999989
490,Clc1ccc(Cl)c(Cl)c1Cl,-57.361039999999775
491,Clc1cc(Cl)c(Cl)c(Cl)c1,-57.4070999999999
492,Brc1cc(Br)c(Br)cc1Br,-54.412939999999935
493,[O-][N+](=O)c1cc(Cl)c(Cl)c(Cl)c1Cl,-70.71472999999969
494,Fc1cccc(Br)c1,-59.38968999999952
495,[O-][N+](=O)c1ccc(Cl)c(Cl)c1Cl,-71.54665999999997
496,[O-][N+](=O)c1c(Cl)cc(Cl)cc1Cl,-71.62577999999985
497,NC(=O)c1ccccc1,-84.48535999999899
498,CC1=CC(=O)c2ccccc2C1=O,-113.73678999999902
499,CN(C)c1ccc(cc1)N=Nc2ccccc2,-166.93777999999793
500,CCCCNC(=O)N[S](=O)(=O)c1ccc(C)cc1,-173.04594999999972
501,NC(=O)c1ccccc1O,-89.728689999999
502,O=C1OC(=O)c2ccccc12,-86.33271999999943
503,Oc1ccccc1C(=O)Nc2ccccc2,-145.41390999999885
504,c1ccc(cc1)c2ccc(cc2)c3ccccc3,-171.39999999999827
505,O=C(OOC(=O)c1ccccc1)c2ccccc2,-149.70337000000018
506,FC(F)(F)c1ccccc1,-75.25455999999986
507,ClCc1ccccc1,-72.31280999999922
508,ONc1ccccc1,-75.33464999999933
509,COc1ccccc1,-77.89380999999935
510,CSc1ccccc1,-76.2956899999997
511,O(c1ccccc1)c2ccccc2,-120.51361999999881
512,O=CNc1ccccc1,-84.23498999999902
513,S=C=Nc1ccccc1,-76.51407999999947
514,CCOc1ccccc1,-90.6605999999988
515,CC(=O)Nc1ccccc1,-97.22637999999915
516,CC(=O)Nc1ccc(cc1)[S](N)(=O)=O,-122.26991999999927
517,CC(=O)Nc1ccccc1Cl,-96.59903999999915
518,CC(=O)Nc1cccc(C)c1,-110.09277999999881
519,CC(=O)Nc1ccccc1[N+]([O-])=O,-110.96715999999924
520,CN(C(C)=O)c1ccccc1,-109.53912999999898
521,CC(=O)Nc1ccccc1O,-102.42366999999899
522,S=C=NCc1ccccc1,-89.08168999999907
523,Oc1ccc2CCCCc2c1,-111.68648999999868
524,NC(=O)c1c(Cl)cccc1Cl,-83.23084999999924
525,Cc1cccc(Oc2ccc(cc2)[N+]([O-])=O)c1,-147.34729999999945
526,ClC(Cl)(Cl)CC(=C)c1ccccc1,-103.00241999999889
527,CCNCNC(=O)c1ccccc1,-132.93766999999843
528,CN,-28.108360000000005
529,CCN,-40.908450000000016
530,CC(C)N,-53.631149999999934
531,CN(C)C,-53.13594999999998
532,CC(C)(C)N,-66.36457999999993
533,CC(C)CN,-66.10720000000003
534,NCc1ccccc1,-83.67465999999945
535,CCCN(CCC)CCC,-129.08747999999764
536,CCCCC(CC)CN,-116.6525199999976
537,CCCN,-53.43261000000007
538,NCC=C,-47.810839999999985
539,NC1CCCCC1,-86.62872999999979
540,CCCCN,-66.14324999999997
541,CCNCC,-65.86676999999997
542,CCCCCN,-78.89629999999988
543,CCCCCCN,-91.37795000000006
544,CCCCNCCCC,-116.66376999999761
545,CCN(CC)CC,-91.03779000000009
546,C=CCNCC=C,-79.78092000000004
547,CNC,-40.546010000000024
548,NCCO,-46.03378000000009
549,CCCNCCC,-91.26528000000008
550,Nc1ccccc1,-71.23131000000001
551,Nc1ccccc1[N+]([O-])=O,-85.07718999999952
552,CCN(CC)c1ccccc1,-121.31997999999817
553,Nc1ccc(cc1Cl)c2ccc(N)c(Cl)c2,-136.627019999999
554,Nc1ccc(cc1)c2ccc(N)cc2,-137.85273999999868
555,Nc1ccccc1Cl,-70.4156099999991
556,Cc1ccccc1N,-84.01470999999947
557,Nc1ccccc1N,-81.91643999999906
558,Nc1ccccc1O,-76.5373399999994
559,Nc1ccc(Cl)c(Cl)c1,-69.93806999999924
560,Nc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-103.66360000000032
561,Nc1cccc(c1)[N+]([O-])=O,-84.92270999999937
562,Nc1ccc(cc1)[N+]([O-])=O,-85.0835999999997
563,CNc1ccccc1,-83.63494999999944
564,Nc1ccc(Cc2ccc(N)cc2)cc1,-150.4747799999982
565,Nc1ccc(Cl)cc1,-70.62744999999927
566,Cc1ccc(N)cc1,-84.05635999999959
567,Nc1ccc(N)cc1,-82.14220999999907
568,Nc1cccc(Cl)c1,-70.65830999999912
569,Cc1cccc(N)c1,-84.10498999999959
570,Nc1cccc(N)c1,-82.33073999999897
571,COc1cc(ccc1N)c2ccc(N)c(OC)c2,-172.94195999999874
572,CN(C)c1ccccc1,-96.01406999999858
573,N(c1ccccc1)c2ccccc2,-126.54701999999861
574,COc1ccc(C=O)cc1,-90.65693999999917
575,Nc1ccc(O)cc1,-76.60780999999929
576,Nc1ccc(Cl)cc1Cl,-69.96800999999914
577,Nc1cccc(O)c1,-76.77617999999916
578,Nc1cc(Cl)cc(Cl)c1,-70.03568999999925
579,Nc1c(Cl)cc(Cl)cc1Cl,-69.27190999999925
580,Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-92.79169999999976
581,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-62.714239999999336
582,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-164.6000499999982
583,Oc1c(Cl)cccc1Cl,-64.24775999999952
584,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-61.883089999999356
585,Oc1c(Cl)cc(Cl)cc1Cl,-63.53089999999952
586,Oc1ccccc1[N+]([O-])=O,-79.46101999999928
587,Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-106.3141800000003
588,CC(C)c1ccc(C)cc1O,-116.6544499999984
589,CCc1ccccc1O,-91.12044999999875
590,COc1ccccc1O,-83.10491999999908
591,Oc1ccccc1c2ccccc2,-121.28890999999862
592,COc1cccc(OC)c1O,-100.66599999999858
593,Oc1ccc(cc1)c2ccccc2,-121.27119999999877
594,Cc1ccccc1O,-78.4853299999993
595,Oc1ccccc1Cl,-65.01085999999941
596,Cc1ccc(O)cc1C,-91.32778999999869
597,Cc1ccc(C)c(O)c1,-91.34642999999869
598,Oc1cc(Cl)c(Cl)cc1Cl,-63.52686999999946
599,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,-138.00187999999935
600,CC(C)(C)c1ccc(O)cc1,-116.44674999999847
601,Oc1ccc(cc1)[N+]([O-])=O,-79.42743999999925
602,Cc1ccc(O)c(C)c1,-91.32432999999878
603,Oc1ccc(Br)cc1,-64.27935999999954
604,Cc1ccc(O)cc1,-78.3813099999993
605,Oc1ccc(Cl)cc1,-65.04472999999939
606,Cc1cccc(O)c1,-78.55280999999923
607,Oc1cccc(Cl)c1,-64.91218999999933
608,Oc1cccc(O)c1,-71.18298999999934
609,Cc1cc(C)cc(O)c1,-91.27732999999876
610,Oc1cc(O)cc(O)c1,-76.74454999999944
611,Oc1ccccc1,-65.53538999999978
612,Oc1c(Br)cc(Br)cc1Br,-61.242209999999886
613,Cc1ccc(O)c(c1)[N+]([O-])=O,-92.29739999999924
614,Oc1ccccc1O,-71.0173899999993
615,Oc1ccc(Cl)cc1Cl,-64.27343999999948
616,COc1cc(C=O)ccc1O,-95.83565999999905
617,CCc1ccc(O)cc1,-91.15381999999863
618,Oc1ccc(C=O)cc1,-78.43507999999906
619,CCCCCCc1ccc(O)cc1O,-147.24921999999788
620,COc1ccc(O)cc1,-83.27745999999888
621,Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O,-92.69835999999987
622,Oc1ccc(cc1[N+]([O-])=O)C(F)(F)F,-94.45141999999942
623,Oc1cc(F)ccc1[N+]([O-])=O,-79.79947999999922
624,Cc1cc(C)c(O)c(C)c1,-104.13237999999865
625,Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-105.88184999999976
626,Oc1cccc(c1)[N+]([O-])=O,-79.1760699999993
627,Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O,-92.8483299999998
628,Oc1cccc(Cl)c1Cl,-64.23949999999945
629,Cc1cccc(C)c1O,-91.29687999999874
630,Oc1cc(Cl)ccc1Cl,-64.35386999999946
631,Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-92.6584399999997
632,Oc1cccc(Br)c1,-64.13441999999964
633,Oc1cc(Cl)cc(Cl)c1,-64.40041999999949
634,Oc1cccc(O)c1[N+]([O-])=O,-84.83401999999933
635,Oc1ccc(Br)cc1Br,-62.76015999999959
636,Oc1ccc(cc1[N+]([O-])=O)c2ccccc2,-134.77980999999954
637,Oc1c(Cl)ccc(Cl)c1Cl,-63.50797999999941
638,COc1ccc(O)c(c1)[N+]([O-])=O,-96.73948999999948
639,Cc1cc(Cl)ccc1O,-77.8618099999992
640,Cc1ccc(C)c(O)c1C,-104.09674999999879
641,Cc1cc(O)ccc1[N+]([O-])=O,-92.27796999999919
642,Oc1ccc(C=O)cc1[N+]([O-])=O,-91.91441999999961
643,CCC(C)c1ccc(O)c(c1)[N+]([O-])=O,-130.00246999999854
644,Cc1cccc(O)c1[N+]([O-])=O,-92.06035999999949
645,Cc1cc(O)c(cc1Cl)[N+]([O-])=O,-91.68480999999929
646,CC(O)C(O)=O,-54.31548999999927
647,CCCCCCCCCCCCCCCC(O)=O,-213.52128999999604
648,OC=O,-23.41327000000001
649,CC(O)=O,-36.42141000000015
650,OC(=O)C(Cl)(Cl)Cl,-33.48939999999993
651,OC(=O)C(O)(c1ccccc1)c2ccccc2,-152.2595399999991
652,CC12[C@@H](O)C=C[C@@]3(OC1=O)[C@@H]4CC[C@]5(O)C[C@]4(CC5=C)[C@H]([C@H]23)C(O)=O,-231.5511400000023
653,OC(=O)CC(O)(CC(O)=O)C(O)=O,-104.3481099999999
654,CCC(O)=O,-49.04954000000009
655,OC(=O)CCl,-35.426859999999806
656,CC(C)C(O)=O,-61.715089999999236
657,CC(=C)C(O)=O,-56.03353999999945
658,OC(=O)C(Cl)Cl,-34.44567999999981
659,CCC(Br)C(O)=O,-60.136609999999564
660,OC(=O)Cc1cccc2ccccc12,-127.18395999999848
661,OC(=O)Cc1c[nH]c2ccccc12,-117.7529699999991
662,CCC(CC)C(O)=O,-87.03746999999885
663,OC(C(O)=O)c1ccccc1,-96.95633999999859
664,Cc1cc(Cl)ccc1OCC(O)=O,-108.72889999999961
665,OC(=O)C1CCCCC1,-94.76236999999833
666,CCCC(CCC)C(O)=O,-112.3410799999981
667,OC(=O)Cc1ccccc1,-91.76690999999892
668,CCCC(O)=O,-61.742659999999205
669,CCCCC(O)=O,-74.37020999999868
670,OC(=O)CCC(O)=O,-67.75763999999936
671,OC(=O)\C=C\C(O)=O,-61.937029999999595
672,C/C=C/C=C/C(O)=O,-75.88803999999936
673,OC(=O)CCCC(O)=O,-80.50295999999912
674,OC(=O)CCCCCC(O)=O,-105.86555999999882
675,CCCCCCCCC(O)=O,-125.00826999999822
676,CCCCCCCCCCC(O)=O,-150.2682899999977
677,OC(=O)CCCCCCCCC=C,-144.6421099999975
678,OC(=O)C(c1ccccc1)c2ccccc2,-147.05429999999842
679,OC(=O)COc1ccccc1,-96.55296999999882
680,OC(=O)COc1ccc(Cl)cc1,-95.90044999999873
681,OC(=O)CCCCCCCC(O)=O,-131.17552999999816
682,OC(=O)CCCCC(O)=O,-93.20044999999891
683,CCCCCCCC(O)=O,-112.33340999999814
684,OC(=O)\C=C\c1ccccc1,-98.82771999999886
685,CCCCCC(O)=O,-87.04723999999874
686,CCCCCCCCCCCC(O)=O,-163.0093599999973
687,CCCCC(CC)C(O)=O,-112.19942999999807
688,CCCCCCCCCC(O)=O,-137.70230999999785
689,OC(=O)CNC(=O)c1ccccc1,-115.64405999999872
690,OC(=O)CCc1ccccc1,-104.52461999999855
691,OCC(C(O)=O)c1ccccc1,-109.67471999999907
692,CCCCCCCCCCCCCC(O)=O,-188.25437999999667
693,OC(=O)COc1ccc(Cl)c(Cl)c1,-95.08636999999953
694,CC(O)C(O)=O,-54.29543999999942
695,OC(=O)COc1ccccc1Cl,-95.81546999999864
696,OC(=O)\C=C\c1ccccc1,-98.84915999999907
697,COc1ccc(\C=C\C(O)=O)cc1,-116.55749999999898
698,C/C=C/C(O)=O,-56.12514999999962
699,OC(CC(O)=O)C(O)=O,-72.96522999999934
700,CC(=O)Oc1ccccc1C(O)=O,-110.21745999999894
701,OC(=O)c1cc(Cl)cc(Cl)c1,-77.64939999999933
702,OC(=O)c1ccc(Cl)c(Cl)c1,-77.61905999999908
703,OC(=O)c1ccncc1,-77.05920999999967
704,OC(=O)c1ccc(cc1)[N+]([O-])=O,-92.63478999999961
705,Nc1ccc(C(O)=O)c(O)c1,-95.5971699999991
706,OC(=O)c1ccccc1,-79.03120999999919
707,OC(=O)c1ccccc1O,-84.36217999999917
708,OC(=O)c1ccc(Cl)cc1,-78.3932799999991
709,OC(=O)c1cccc2ccccc12,-114.43951999999899
710,OC(=O)c1cscc1,-61.93970999999942
711,OC(=O)c1occc1,-63.21794999999952
712,OC(=O)c1ccccc1I,-76.88883999999939
713,OC(=O)c1ccccc1C(O)=O,-97.62245999999914
714,OC(=O)c1ccc2ccccc2c1,-114.51489999999876
715,CC(C)(C)c1ccc(cc1)C(O)=O,-129.86118999999826
716,Cc1cccc(c1)C(O)=O,-91.88858999999911
717,Nc1cccc(c1)C(O)=O,-90.02904999999919
718,OC(=O)c1cccc(O)c1,-84.3189799999991
719,OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-106.11230999999998
720,OC(=O)c1ccc(O)c(O)c1,-89.65192999999954
721,Cc1ccc(cc1)C(O)=O,-91.92007999999919
722,OC(=O)c1ccc(O)cc1,-84.56261999999947
723,COc1ccc(cc1)C(O)=O,-96.79253999999924
724,Cc1ccccc1C(O)=O,-91.89098999999896
725,OC(=O)c1ccccc1Cl,-78.30752999999913
726,Nc1ccccc1C(O)=O,-90.23564999999917
727,COc1cc(ccc1O)C(O)=O,-101.96443999999929
728,OC(=O)c1cccc(c1)C(O)=O,-97.82956999999897
729,OC(=O)c1cccc(c1)[N+]([O-])=O,-92.64361999999937
730,Nc1cc(Cl)cc(C(O)=O)c1Cl,-88.65814
731,OC(=O)c1cc(O)c(O)c(O)c1,-95.03001999999924
732,Nc1ccc(cc1)C(O)=O,-90.17989999999918
733,OC(=O)c1c(O)cccc1O,-90.05787999999939
734,OC(=O)c1ccccc1F,-79.56043999999952
735,OC(=O)c1cccc(F)c1,-79.57477999999946
736,OC(=O)c1ccc(F)cc1,-79.64080999999942
737,OC(=O)c1ccccc1c2ccccc2C(O)=O,-153.25045999999884
738,OC(=O)c1cc(O)ccc1O,-89.89361999999892
739,OC(=O)c1cccc(Cl)c1,-78.3671699999993
740,CC(C)c1ccc(cc1)C(O)=O,-117.22337999999854
741,OC(=O)c1ccccc1[N+]([O-])=O,-92.4415199999994
742,COc1ccccc1C(O)=O,-96.60074999999938
743,OC(=O)c1cccc(Br)c1,-77.59176999999954
744,OC(=O)c1ccc(Br)cc1,-77.61283999999932
745,OC(=O)c1cccc(c1C(O)=O)[N+]([O-])=O,-111.03776999999991
746,OC(=O)c1cccc(I)c1,-77.04077999999936
747,OC(=O)c1ccc(I)cc1,-77.05534999999918
748,CN(C)c1ccc(cc1)C(O)=O,-114.96310999999855
749,OC(=O)c1c2ccccc2cc3ccccc13,-149.67016999999896
750,OCCc1ccccc1,-90.88252999999872
751,CCO,-35.44144000000006
752,CO,-22.63692999999995
753,CC(C)O,-48.341260000000034
754,CCCO,-48.14571999999998
755,CCCCO,-60.758269999999925
756,CCCCCO,-73.30754999999999
757,CC(C)(C)O,-61.11764000000005
758,CC(C)(C)CO,-73.4496099999999
759,CCC(C)(C)O,-73.71695
760,CC(C)CO,-60.810890000000086
761,CCC(C)O,-60.94997000000001
762,OCc1ccccc1O,-83.62386999999899
763,OC(c1ccccc1)c2ccccc2,-133.69181999999864
764,OCc1ccccc1,-78.23587999999927
765,OCC=C,-42.39090999999996
766,OCC#C,-36.482029999999895
767,OC1CCCCC1,-81.36768999999913
768,CCCCCCO,-86.0973799999988
769,CCCCCCCO,-98.72853999999825
770,CCCCCCCCO,-111.42548999999781
771,CCCCCCCCCCO,-136.69471999999746
772,CCCCCCCCCCCCO,-161.95032999999694
773,CC(C)(O)C#C,-62.08433000000002
774,OCCCc1ccccc1,-103.57822999999871
775,OCCOc1ccccc1,-95.87752999999907
776,CC(C)CCO,-73.46002999999996
777,CCCCCCC(C)O,-111.52684999999792
778,CCC(C)CO,-73.45255999999995
779,CCCCCCCCCO,-124.00810999999771
780,OCCF,-35.70300999999995
781,CC(O)C(C)(C)C,-86.32892999999876
782,CCCCCC(C)O,-98.92249999999831
783,CCC(O)CC,-73.59561000000008
784,Cc1ccc(CO)cc1,-91.06769999999892
785,CCCC(O)CCC,-98.86005999999838
786,CCCCC(O)CC,-98.85760999999843
787,CC1CCC(O)CC1,-93.84691999999859
788,CC(C)C(C)O,-73.57544000000007
789,CCCC(O)CC,-86.181499999999
790,OCC[N+]([O-])=O,-49.07435999999939
791,CCCCC(C)O,-86.24781999999891
792,CCCC(C)O,-73.64801000000011
793,OCc1c(Cl)cccc1Cl,-76.94813999999928
794,C=O,-17.104210000000023
795,CCCCCC=O,-80.81917999999905
796,CC=O,-30.238420000000133
797,ClC(Cl)(Cl)C=O,-27.495299999999816
798,O=Cc1occc1,-57.18027999999936
799,[O-][N+](=O)c1cccc(C=O)c1,-86.56623999999942
800,O=Cc1ccccc1,-72.90965999999958
801,Oc1cccc(C=O)c1,-78.35403999999926
802,O=C/C=C/c1ccccc1,-92.69849999999929
803,C=CC=O,-37.04561000000001
804,O=Cc1ccc2OCOc2c1,-90.54226999999901
805,CCC=O,-42.90391999999997
806,CCCC=O,-55.559700000000134
807,[O-][N+](=O)c1ccccc1C=O,-86.45851999999945
808,[O-][N+](=O)c1ccc(C=O)cc1,-86.52637999999956
809,COC(C)=O,-48.633749999999964
810,COC(=O)C(C)=C,-68.23420999999917
811,CCOC(=O)c1ccccc1C(=O)OCC,-147.66052999999874
812,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,-196.94096999999783
813,CCCCOC(=O)c1ccccc1C(=O)OCCCC,-198.2581499999983
814,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,-215.64847999999893
815,COC(=O)c1ccccc1,-91.23953999999912
816,COC(=O)c1cccnc1,-89.35223999999903
817,CCOC(=O)c1ccccc1,-104.03761999999892
818,CCOC(=O)c1ccc(N)cc1,-115.16940999999906
819,CCCOC(=O)c1ccc(N)cc1,-127.7902299999987
820,CCCOC(=O)c1ccc(O)cc1,-122.19545999999855
821,CCCCOC(=O)c1ccc(O)cc1,-134.8596899999984
822,COC(=O)C=C,-55.41593999999941
823,O=C1CCCO1,-56.21238999999946
824,CCOC(=O)C(C)=C,-81.03962999999908
825,CC(C)COC(=O)C(C)=C,-106.35395999999855
826,CCCCOC(=O)C(C)=C,-106.36196999999856
827,COC(=O)c1cc(O)c(O)c(O)c1,-107.23809999999912
828,COC(=O)c1ccc(O)cc1,-96.76524999999879
829,CCOC(=O)\C=C\c1ccccc1,-123.86570999999867
830,CCOC(=O)CC,-74.05225999999925
831,CCOC(=O)NC,-72.18582999999921
832,CCOC(=O)CC(=O)OCC,-105.02867999999853
833,CC(C)COC(=O)C=C,-93.54878999999846
834,CC(=O)OC=C,-55.56716999999958
835,COCC(C)OC(C)=O,-91.59422999999856
836,CC(=C)C(=O)OCCOCCOCCOC(=O)C(C)=C,-192.07731999999896
837,CCCOC(C)=O,-74.10225999999875
838,CCOC=O,-48.43189000000018
839,CCCCCCCCCC(=O)OC,-149.80716999999777
840,CCCOC=O,-61.10210999999913
841,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-299.3946800000085
842,COC(=O)c1ccccc1O,-96.5852199999988
843,CCOC(=O)c1ccc(O)cc1,-109.5418099999988
844,CCCOC(=O)c1cc(O)c(O)c(O)c1,-132.80607999999893
845,COC(=O)c1ccc(OC)cc1,-108.98906999999917
846,CCOC(=O)CCC(=O)OCC,-117.80491999999867
847,CCCCOC(C)=O,-86.73700999999869
848,COC(=O)c1ccccc1C(=O)OC,-122.06288999999924
849,CCCOC(=O)c1ccccc1C(=O)OCCC,-172.9853399999988
850,C=CCOC(=O)c1ccccc1C(=O)OCC=C,-161.42164999999886
851,Nc1ccc(c(O)c1)C(=O)Oc2ccccc2,-150.5564999999997
852,CCCCOC(=O)c1ccccc1,-129.36463999999796
853,CC(=O)OCc1ccccc1,-104.1133699999989
854,CCOC(=O)C=C,-68.17558999999937
855,CCCCOC(=O)C=C,-93.53508999999849
856,CCOC(C)=O,-61.43475999999919
857,CCOC(=O)CC(C)=O,-87.05062999999927
858,CCC(=O)OC,-61.26775999999927
859,CC(=C)C(=O)OC(C)(C)C,-106.6331099999984
860,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,-173.27728999999863
861,COC(=O)c1ccc(N)cc1,-102.37323999999921
862,OCCOC(=O)C=C,-73.4080999999992
863,CC(=C)C(=O)OCCO,-86.24693999999909
864,CC(=O)OCCBr,-59.912859999999455
865,CC(O)COC(=O)C=C,-86.17119999999909
866,CCCCCCCCC(=O)OC,-137.20480999999836
867,CC(=O)OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)C=O,-236.68110000000888
868,CCCCCOC(=O)c1ccc(N)cc1,-153.15400999999792
869,CCCCCCCOC(=O)c1ccc(N)cc1,-178.36825999999792
870,CCCCCCCCOC(=O)c1ccc(N)cc1,-190.99348999999756
871,CC(C)=O,-43.315930000000094
