,Smiles,Change-Energy
387,N(NC1=CC=CC=C1)C2=CC=CC=C2,-136.56747999999857
388,C1C2=C(C=CC=C2)C3=C1C=CC=C3,-123.57305999999858
389,OC1=C(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl,-61.88310999999976
390,CC(C)(NC(=O)C1=CC(=CC(=C1)Cl)Cl)C#C,-134.66040999999905
391,ClC1=CC2=C(C=C1)C=CC(=C2)Cl,-94.43379999999934
392,ClC1=CC=C(C=C1)C2=CC=CC=C2,-115.18842999999902
393,ClC1=C(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl,-55.71063000000004
394,OC(=O)C1=CC=CC2=CC=CC=C12,-114.4093899999989
395,O=C1NC(=O)C2=C(N1)NC(=O)N2,-98.31529
396,ClC1=CC2=C(C=CC=C2)C=C1Cl,-94.33568999999966
397,CSC1=NC(=NC(=N1)NC(C)C)NC(C)C,-168.9794799999977
398,CCNC1=NC(=NC(=N1)SC)NC(C)(C)C,-168.982869999998
399,ClC1=CC2=C(C=CC=C2Cl)C=C1,-94.42419999999925
400,OCC1OC(OC2=CC=CC=C2CO)C(O)C(O)C1O,-180.90356999999858
401,ClC1=C(Cl)C2=C(C=CC=C2)C=C1,-94.34302999999932
402,OC1=C(C=CC2=C1C=CC=C2)N=O,-110.24201999999923
403,[O-][N+](=O)C1=CC=CC2=C1C=CC=C2,-109.27237999999943
404,NC1=C(Cl)C(=NC(=C1Cl)C(O)=O)Cl,-85.7847899999997
405,ClC1=CC=CC2=C1C=CC=C2Cl,-94.42910999999958
406,ClC1=CC=C(Cl)C2=C1C=CC=C2,-94.41568999999959
407,OC1=C(N=O)C2=C(C=CC=C2)C=C1,-110.43364999999903
408,ClC1=C(C=CC=C1)C2=CC=CC=C2,-115.22187999999892
409,ClC1=CC=CC2=C1C(=CC=C2)Cl,-94.28469999999925
410,S=C=NC1=CC2=CC=CC=C2C=C1,-111.99037999999928
411,COC1=C(Cl)C(=C(Cl)C(=C1O)Cl)Cl,-80.20420999999942
412,CC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,-142.40905999999995
413,O=C1NC2=C(CCC2)C(=O)N1C3CCCCC3,-172.35225999999875
414,CCCCN(C)C(=O)NC1=CC=C(Cl)C(=C1)Cl,-157.05645999999842
415,CNC(=O)N(C)C1=NN=C(S1)C(C)(C)C,-150.067759999999
416,CNC(=O)OC1=C2OC(C)(C)OC2=CC=C1,-145.43648999999914
417,OC1=C(Br)C=C(Br)C=C1Br,-61.24225000000001
418,OC(=O)COC1=C(Cl)C=C(Cl)C(=C1)Cl,-94.29040999999961
419,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-128.54610999999863
420,CC12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2O,-208.0194499999975
421,CCC(C)N1C(=O)NC(=C(Br)C1=O)C,-130.27981999999884
422,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,-150.4771799999985
423,NC1=CC=C(C=C1)C2=CC=C(N)C=C2,-137.85319999999842
424,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,-299.75078000001486
425,S=C=NC1=CC=CC2=CC=CC=C12,-111.94982999999934
426,CC12CCC(=O)C=C1CCC3C4CCC(O)(C(=O)CO)C4(C)CC(O)C23,-261.849680000003
427,C[N]1C=NC2=C1C(=O)NC(=O)N2C,-117.47742999999946
428,OC(=O)COC1=C(Cl)C=C(Cl)C(=N1)Cl,-92.50492999999915
429,CN1C(=O)N(C)C2=C(N=C[NH]2)C1=O,-117.1293299999993
430,CC1=CC=CC2=C1CC3=C2C=CC=C3,-136.40979999999877
431,CC1=C(SCCO1)C(=O)NC2=CC=CC=C2,-146.1306899999986
432,CC(C)(C)NCC(O)COC1=CC=CC2=C1CC(O)C(O)C2,-226.53622999999834
433,OC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-106.11275999999998
434,COC(=O)C[S](=O)(=O)C1=CC=CC=C1,-117.60850999999911
435,OC(=O)C1=CC=CC(=C1C(O)=O)[N+]([O-])=O,-111.05436999999984
436,CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO,-255.90098000000216
437,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,-155.01622999999927
438,CNC(=O)N(C)C1=NN=C(S1)C(F)(F)F,-113.98778999999968
439,[O-][N+](=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-100.81926000000021
440,CC12CCC3C(CCC4=CC(=CC=C34)O)C1CC(O)C2O,-213.36910999999782
441,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,-211.05487999999832
442,CC12CCC3C(CCC4=C3C=CC(=C4)O)C1CCC2=O,-203.31392999999753
443,COC(=O)C1(CC1)[S](=O)(=O)C2=CC=CC=C2,-137.0101999999997
444,CC(=O)N[S](=O)(=O)C1=CC=C(N)C=C1,-122.25627999999915
445,NC(=N)N[S](=O)(=O)C1=CC=C(N)C=C1,-125.40304999999898
446,CCOC1=C(OCC)C=C(NC(=O)OC(C)C)C=C1,-188.60238999999865
447,ClC1=C(Cl)C(=C(Cl)C(=C1Cl)C#N)C#N,-83.14789000000019
448,CC(C)NCC(O)COC1=CC=CC2=C1C=C[NH]2,-183.0417899999975
449,CC(OC1=CC(=C(Cl)C=C1Cl)Cl)C(O)=O,-107.24039999999923
450,C[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-129.91154999999935
451,CC(C)NCC1CCC2=C(N1)C=C(C(=C2)CO)[N+]([O-])=O,-197.23979999999756
452,ClC1=C(Cl)C2=C(C(=O)OC2)C(=C1Cl)Cl,-83.13926000000038
453,[NH]1C2=C(C=CC=C2)C3=C1C=CC=C3,-121.78786999999875
454,CC1CC2C3CCC(O)(C(=O)CO)C3(C)CC(O)C2C4(C)C=CC(=O)C=C14,-268.8392900000081
455,CCC(C)C1=C(O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-143.83530999999903
456,ClC1=CC=C(C=C1)C2=CC=C(Cl)C=C2,-114.57222999999931
457,CNC(=O)OC1=CC=CC2=CC=CC=C12,-137.62450999999874
458,CC12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2(O)C#C,-221.85679999999775
459,C=CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,-161.9119700000001
460,O=NN(C1=CC=CC=C1)C2=CC=CC=C2,-135.910879999999
461,CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2,-167.45923999999968
462,O1C2=C(C=CC=C2)C3=C1C=CC=C3,-115.79256999999916
463,ClC1=CC2=C(C=C1)C=C(Cl)C=C2Cl,-93.74368999999933
464,ClC1=CC=CC(=C1)C2=CC=CC(=C2)Cl,-114.56188999999904
465,COC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(C)C=C2,-149.95028999999977
466,CCCCN1CCCCC1C(=O)NC2=C(C)C=CC=C2C,-229.28336999999783
467,CN1C2CC(CC1C3OC23)OC(=O)C(CO)C4=CC=CC=C4,-209.58754999999928
468,ClC1=CC=CC(=C1Cl)C2=CC=CC=C2,-114.50150999999914
469,COC(=O)N[S](=O)(=O)C1=CC=C(N)C=C1,-127.61469999999963
470,ClC1=CC=CC=C1C2=C(Cl)C=CC=C2,-114.65793999999914
471,CC1=CC(=CC=C1N)C2=CC(=C(N)C=C2)C,-163.4164499999979
472,NC1=NC2=C(N=C[N]2COCCO)C(=O)N1,-145.36959999999954
473,[O-][N+](=O)C1=C(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl,-69.88290999999981
474,CC12CCC(=O)C=C1CCC3C4CCC(O)(C(=O)CO)C4(C)CC(=O)C23,-256.89404000000195
475,NC1=NC(=C(C=C1)N=NC2=CC=CC=C2)N,-151.55035999999836
476,OC1=C(I)C=C(C=C1I)C#N,-74.36907999999949
477,ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,-116.1253099999999
478,OC(C1=CC=CC=C1)C(=O)C2=CC=CC=C2,-146.49287999999888
479,CCOC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(C)C=C2,-162.75829000000022
480,COC(=O)C[S](=O)(=O)C1=CC=C(Cl)C=C1,-117.08960999999954
481,OC1=C(C=CC=C1)C(=O)NC2=CC=CC=C2,-145.41423999999915
482,CN1C(=O)N(C)C2=C([NH]C(=N2)Cl)C1=O,-116.39439999999922
483,C1=CC2=CC3=CC=CC=C3C=C2C=C1,-131.02444999999898
484,CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2,-192.64062999999805
485,OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-106.31456000000026
486,CN1N(C2=CC=CC=C2)C(=O)C(=C1C)N,-145.1367899999982
487,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-269.0361400000111
488,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-96.79833000000053
489,O=C1N[S](=O)(=O)C2=CC=CC=C12,-93.39267999999902
490,CC(C)(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,-164.60276999999815
491,COC(=O)C1(CCCC1)[S](=O)(=O)C2=CC=CC=C2,-163.19627999999966
492,OC(=O)C1=CC=CC=C1NC2=CC=CC=C2,-145.41095999999925
493,C1=CC2=C(C=C1)C3=C(C=CC=C3)C=C2,-131.24101999999903
494,CC(=O)NC1=NN=C(S1)[S](N)(=O)=O,-100.49202999999943
495,ClC1=CC=C(OC2=C(Cl)C=CC=C2)C=C1,-119.46849999999904
496,COC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(Cl)C=C2,-136.40562
497,OCC1CCC(O1)[N]2C=NC3=C2N=CNC3=O,-155.0320199999992
498,OC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,-147.12003999999843
499,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,-156.88967999999932
500,CC1=NNC(=O)N(C1)/N=C/C2=CC=CN=C2,-148.663129999999
501,CC12CC1(C)C(=O)N(C2=O)C3=CC(=CC(=C3)Cl)Cl,-148.57248999999865
502,OCC(NC(=O)C(Cl)Cl)C(O)C1=CC=C(C=C1)[N+]([O-])=O,-157.5333000000005
503,COC(=O)C1C(CC2CCC1N2C)OC(=O)C3=CC=CC=C3,-211.24343999999883
504,C1=CC2=C(C=C1)N=C3C=CC=CC3=N2,-126.93242999999916
505,CC(C)OC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(C)C=C2,-175.56443999999965
506,OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)C2CCCCC2,-164.07693999999947
507,ClC1=C(OC2=CC=CC=C2)C(=CC=C1)Cl,-119.34823999999844
508,O=C(NC1=CN=NS1)NC2=CC=CC=C2,-129.5096399999993
509,OC(=O)C(O)(C1=CC=CC=C1)C2=CC=CC=C2,-152.30134999999927
510,C1=CC2=CC=C3C=CC=NC3=C2N=C1,-127.17289999999934
511,CCCCNC(=O)N[S](=O)(=O)C1=CC=C(C)C=C1,-173.0253799999996
512,CC1=NC(=NC(=C1)C2CC2)NC3=CC=CC=C3,-167.913619999998
513,COC(=O)C1(CCCCC1)[S](=O)(=O)C2=CC=CC=C2,-175.8523299999988
514,OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,-140.32891999999993
515,ClC1=C(Cl)C(=CC=C1)C2=C[NH]C=C2C#N,-118.03857999999946
516,CCOC(=O)C1=CN=C[N]1C(C)C2=CC=CC=C2,-173.27674999999908
517,COC1=CC=C2C=C(C=CC2=C1)C(C)C(O)=O,-157.64887999999837
518,COC(=O)C1(CCC1)[S](=O)(=O)C2=CC=C(Cl)C=C2,-149.40014999999948
519,ClC1=CC=C(C=C1)C2=CC(=C(Cl)C=C2)Cl,-113.83927999999923
520,O1C2=C(OC3=C1C=CC=C3)C=CC=C2,-120.89884999999913
521,CC(=O)OC1(CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C)C(C)=O,-284.5589300000065
522,NC1=NC2=C(N=C[N]2COC(CO)CO)C(=O)N1,-163.37802999999985
523,CC1N(C)CN2C(=O)C3=C(C=CC=C3)N=C12,-154.02454999999873
524,ClC1=CC=C(C=C1)C2=C(Cl)C=C(Cl)C=C2,-113.9437999999991
525,CC1=C2C=CC=CC2=CC3=C1C=CC=C3,-143.75946999999837
526,CC(C)OC(=O)C[S](=O)(=O)C1=CC=C(Cl)C=C1,-142.75170999999955
527,CCC(CC)NC1=C(C(=C(C)C=C1[N+]([O-])=O)C)[N+]([O-])=O,-187.18385999999828
528,CC1=CN(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC1=O,-170.45204999999987
529,CC(C)OC(=O)C1(CCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-188.5056499999996
530,ClC1=C(Cl)C=C(C=C1)C2=CC=CC=C2Cl,-113.87156999999934
531,ClC1=CC2=C(C=C(Cl)C=C2Cl)C(=C1)Cl,-93.02981999999975
532,ClC1=CC(=CC=C1)C2=C(Cl)C=CC(=C2)Cl,-113.93477999999914
533,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,-281.9861800000126
534,S1C2=C(C=CC=C2)C3=C1C=CC=C3,-114.63792999999873
535,NC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-141.27725999999984
536,ClC1=CC(=C(C=C1Cl)C2=CC=CC=C2)Cl,-113.80803999999898
537,ClC1=CC=CC2=C1C=C(Cl)C(=C2Cl)Cl,-92.90502999999944
538,CC1=C(C)[S](=O)(=O)CC[S]1(=O)=O,-98.1338699999992
539,COC(=O)C[S](=O)(=O)C1=CC=C(Br)C=C1,-116.20833999999968
540,ClC1=C(Cl)C(=C(C=C1)C2=CC=CC=C2)Cl,-113.75542999999925
541,ClC1=C(Cl)C2=C(C=CC=C2)C(=C1Cl)Cl,-92.8101899999997
542,ClC1=CC(=C(C(=C1)Cl)C2=CC=CC=C2)Cl,-113.90793999999914
543,ClC1=CC(=C(Cl)C=C1)C2=CC=CC=C2Cl,-540.1507499999993
544,N[S](=O)(=O)C1=CC2=C(SCCC2O)S1,-110.24899999999934
545,CN1N=C(SC1=NC(C)=O)[S](N)(=O)=O,-113.18445999999994
546,COC1=C2OC3C(O)C=CC4C5CC(=C2C34CCN5C)C=C1,-211.3843799999986
547,COC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(Br)C=C2,-135.6627599999997
548,ClC1=CC=C(Cl)C(=C1Cl)C2=CC=CC=C2,-113.85545999999931
549,COC(=O)C1=C(C=CC(=C1)C)C2=NC(C)(C(C)C)C(=O)N2,-204.53341999999884
550,COC(=O)C1=C(C=C(C)C=C1)C2=NC(C)(C(C)C)C(=O)N2,-204.40321999999878
551,CC(C)N1C(=O)N(CSC1=NC(C)(C)C)C2=CC=CC=C2,-212.77703999999858
552,ClC1=CC=CC=C1C2=C(Cl)C=CC=C2Cl,-114.04124999999931
553,NC1=C(Cl)C=C(C=C1)C2=CC=C(N)C(=C2)Cl,-136.61931999999888
554,CO[P](=S)(OC)OC1=CC=C(C=C1)[N+]([O-])=O,-128.4797299999991
555,CCOC1OC2=CC=C(O[S](C)(=O)=O)C=C2C1(C)C,-173.5689499999994
556,ClC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1,-118.66501999999946
557,CC(C)(C)OC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(Cl)C=C2,-174.81030999999894
558,NC1=NC=NC2=C1N=C[N]2C3OC(CO)C(O)C3O,-170.96772999999894
559,CC(C(O)=O)C1=CC=C(C(=C1)F)C2=CC=CC=C2,-160.60569999999962
560,CN1C(=O)N(C)C2=C([N](CC(O)CO)C=N2)C1=O,-165.6619499999988
561,OC1=C(CC2=C(O)C=CC(=C2)Cl)C=C(Cl)C=C1,-138.0618699999991
562,[NH]1C2=CC=CC=C2N=C1C3=CSC=N3,-120.83213999999907
563,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(O1)C(=O)CO,-294.9122400000124
564,CCCN1CN2C(=O)C3=C(C=CC=C3)N=C2C1C,-179.30397999999832
565,CC(=O)SC1CC2=CC(=O)CCC2(C)C3CCC4(C)C(CCC45CCC(=O)O5)C13,-288.12336000001324
566,CN1CCC23C4CCC(=O)C2OC5=C(O)C=CC(=C35)CC14,-200.22272999999905
567,N[S](=O)(=O)C1=CC2=C(S1)C(=O)CCS2,-105.1595400000001
568,N[S](=O)(=O)C1=CC2=C(S1)C(O)CCS2,-110.14359999999988
569,OC(=O)CCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,-172.91802999999936
570,CC(C)OC(=O)C1(CCCCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-214.21368999999913
571,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C,-282.7528700000121
572,ClC1=NC(=NC(=N1)NC2=CC=CC=C2Cl)Cl,-118.59133999999904
573,NC1=C(C2=CC=CC=C2C=C1)[S](O)(=O)=O,-126.45541999999932
574,C[N]1C(=CC=C1C(=O)C2=CC=C(C)C=C2)CC(O)=O,-175.99767999999858
575,N1C2=C(SC3=CC=CC=C13)C=CC=C2,-125.48708999999872
576,OC(C1CC2CCN1CC2C=C)C3=CC=NC4=CC=CC=C34,-220.39422999999852
577,ClC1=C(Cl)C=C(C=C1)C2=CC=C(Cl)C(=C2)Cl,-113.1013099999991
578,CN(C)C(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-166.17989999999963
579,CC(C)OC(=O)C1(CCCC1)[S](=O)(=O)C2=CC=C(Cl)C=C2,-188.05590999999868
580,ClC1=CC=C(C=C1)C2=CC(=C(Cl)C(=C2)Cl)Cl,-113.08172999999942
581,ClC1=CC(=C(C=C1)C2=CC=C(Cl)C(=C2)Cl)Cl,-113.20530999999937
582,ClC1=CC=C(C=C1)C2=C(Cl)C=C(Cl)C(=C2)Cl,-113.18236999999908
583,CO[P](=S)(OC)OC1=C(Cl)C=C(C)C=C1Cl,-126.15280999999959
584,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(C)=O,-295.1817800000108
585,ClC1=CC2=C(OC3=C(O2)C=CC=C3)C=C1,-120.24178999999958
586,CC(C(O)=O)C1=CC(=CC=C1)C(=O)C2=CC=CC=C2,-172.7741299999998
587,ClC1=CC(=C(Cl)C=C1)C2=CC=C(Cl)C(=C2)Cl,-113.20268999999962
588,COC(=O)C1(CCCC1)[S](=O)(=O)C2=CC=C(Br)C=C2,-161.82078
589,ClC1=CC=C(C=C1)C2=C(Cl)C=C(Cl)C=C2Cl,-113.28299999999899
590,ClC1=CC=CC=C1C2=C(Cl)C=C(Cl)C(=C2)Cl,-113.222569999999
591,ClC1=CC(=C(Cl)C(=C1Cl)Cl)C2=CC=CC=C2,-112.98170999999957
592,ClC1=C(Cl)C(=C(C=C1)C2=CC=CC=C2Cl)Cl,-113.18195999999944
593,ClC1=CC=C(Cl)C(=C1)C2=C(Cl)C(=CC=C2)Cl,-113.26107999999931
594,CC(C)OC(=O)C1(CC1)[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O,-176.2526600000001
595,O=C1C2=C(C=CC=C2)C(=O)C3=C1C=CC=C3,-136.71548999999914
596,ClC1=CC=CC(=C1Cl)C2=CC=CC(=C2Cl)Cl,-113.19820999999911
597,ClC(Cl)C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-138.34391999999934
598,OC(=O)C1=C(C=CC=C1)C2=C(C=CC=C2)C(O)=O,-153.24606999999924
599,[O-][N+](=O)C1=C(C=C(C(=O)NC2CC2)C(=C1)[N+]([O-])=O)N3CC3,-173.11522000000014
600,CC1=NC2=C(C=C(Cl)C=C2)[S](=O)(=O)N1,-110.80642999999964
601,ClC1=CC(=C(Cl)C(=C1Cl)C2=CC=CC=C2)Cl,-113.07686999999896
602,O=C1NC(=O)C(N1)(C2=CC=CC=C2)C3=CC=CC=C3,-171.51240999999982
603,C1C2=C(C=CC=C2)C3=C1C=C4C=CC=CC4=C3,-159.08417999999847
604,ClC1=C(C(=CC=C1)Cl)C2=C(Cl)C=CC=C2Cl,-113.43314999999939
605,CO[P](=S)(OC)OC1=CC(=C(Cl)C=C1Cl)Cl,3100.5570700000007
606,CN(C)C(=O)NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,-180.1619699999992
607,CC(C)(C)C(O)\C(=C/C1=CC=C(Cl)C=C1)[N]2C=NC=N2,-189.83829999999853
608,CC(C)(C)C(=O)OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,-204.33450000000175
609,C[S](=O)(=O)C1=CC=C(C=C1)C(O)C(CO)NC(=O)C(Cl)Cl,-170.5777899999989
610,CC(C(O)=O)C1=CC=C(C=C1)C(=O)C2=CC=CS2,-155.76785999999947
611,C1C2=C(C=CC=C2)C3=C1C4=C(C=CC=C4)C=C3,-159.0123399999984
612,ClC(Cl)(Cl)SN1C(=O)C2=CC=CC=C2C1=O,-105.55286000000024
613,NC(=O)N1C2=C(C=CC=C2)C=CC3=C1C=CC=C3,-165.73888999999872
614,CO[P](=S)(OC)OC1=C(Cl)C=C(Cl)C(=N1)Cl,-110.78858999999966
615,CCO[P](=O)(NC(C)C)OC1=CC(=C(SC)C=C1)C,-189.154399999999
616,OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)C(F)(F)F,-160.50855
617,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-188.60271000000648
618,CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)[N]2C=NC=N2,-182.1608599999995
619,CC(C)OC(=O)C1(CCC1)[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O,-189.07245999999986
620,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC=CC=C2,-149.9740499999998
621,CC(C)OC(=O)C1(CCCCCC1)[S](=O)(=O)C2=CC=C(Cl)C=C2,-213.16385999999875
622,N[S](=O)(=O)C1=CC2=C(S1)[S](=O)CCC2O,-114.85955999999987
623,CCN(CC(C)=C)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-183.01052000000618
624,CCCC(=O)OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,-191.68539999999985
625,OC(=O)C1=CC=CN=C1NC2=CC=CC(=C2)C(F)(F)F,-158.68025000000034
626,CC1=CC(=NO1)N[S](=O)(=O)C2=CC=C(N)C=C2,-146.2760999999996
627,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC=CC=N2,-148.20261999999957
628,CC(C)C(=O)OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,-191.47694
629,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2OC(=O)C5=CC=CC=C5,-294.0225800000035
630,CO[P](=S)(OC)SCN1C(=O)C2=C(C=CC=C2)C1=O,-156.67100000000028
631,NC1=CC=C(C=C1)[S](=O)(=O)C2=CC=C(N)C=C2,-151.80372999999963
632,ClC1=CC=C(N[S](=O)(=O)C2=CC=CC=C2)C=C1,-139.88880999999992
633,CC(C)C(O)(C1=CC=C(OC(F)(F)F)C=C1)C2=CN=CN=C2,-188.18930000000455
634,C1=CC2=C(C=C1)C3=C4C(=CC=C3)C=CC=C24,-146.02625999999918
635,C1=CC2=CC=C3C=CC=C4C=CC(=C1)C2=C34,-146.73086999999896
636,CC(C)=CC1C(C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C1(C)C,-246.82684999999947
637,CCCCNC(=O)[N]1C(=NC2=C1C=CC=C2)NC(=O)OC,-200.7588199999991
638,O=C1CC2OCC=C3CN4CCC56C4CC3C2C5N1C7=C6C=CC=C7,-240.87522999999965
639,ClC1=CC=C(C=C1)C(=C(Cl)Cl)C2=CC=C(Cl)C=C2,-132.87418999999954
640,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2OC(=O)CCCC5=CC=CC=C5,-332.45703000001595
641,ClC1=CC=C(C=C1Cl)C2=CC(=C(Cl)C(=C2)Cl)Cl,-112.33980999999949
642,CCCCC1=C(O[S](=O)(=O)N(C)C)N=C(NCC)N=C1C,-211.6101999999987
643,ClC1=CC=CC=C1N[S](=O)(=O)C2=CC=CC=C2,-139.9326299999998
644,ClC1=CC=C(C=C1Cl)C2=C(Cl)C=C(Cl)C(=C2)Cl,-112.4367199999997
645,CCN1C=C(C(O)=O)C(=O)C2=C1C=C3OCOC3=C2,-160.88242999999966
646,ClC1=CC(=C(C=C1)C2=CC(=C(Cl)C(=C2)Cl)Cl)Cl,-112.4408399999993
647,ClC1=CC=C(C=C1Cl)C2=C(Cl)C(=C(Cl)C=C2)Cl,-112.38672999999972
648,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2OC(=O)CC5=CC=CC=C5,-306.78846000000976
649,CCCN(CC1CC1)C2=C(C=C(C=C2[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-195.3089300000065
650,OC(=O)CC1=CC=CC=C1OC2=C(Cl)C=C(Cl)C=C2,-151.07512999999926
651,ClC1=CC=C(C=C1)C2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl,-112.35281999999961
652,OC(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1,-156.83911999999918
653,ClC1=CC=C(C(=C1)Cl)C2=C(Cl)C=C(Cl)C(=C2)Cl,-112.56227999999965
654,ClC1=CC=C(C=C1)C(=C(Cl)Cl)C2=C(Cl)C=CC=C2,-132.96142999999984
655,ClC1=CC2=C(OC3=C(O2)C=CC(=C3)Cl)C=C1,-119.57469999999967
656,ClC1=CC2=C(OC3=C(O2)C=C(Cl)C=C3)C=C1,-119.57296000000042
657,ClC1=NC=CC=C1N[S](=O)(=O)C2=CC=CC=C2,-137.92786000000024
658,BrC1=C(Br)C(=C(Br)C(=C1Br)Br)Br,-51.27731000000017
659,COC1=CC=C2N=CC=C(C(O)C3CC4CCN3CC4C=C)C2=C1,-237.98737999999912
660,ClC1=CC=CN=C1N[S](=O)(=O)C2=CC=CC=C2,-138.13893000000007
661,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N)N=C2N,-199.6409099999987
662,COC12C(COC(N)=O)C3=C(N1CC4NC24)C(=O)C(=C(N)C3=O)C,-217.03852000000052
663,ClC1=CC=C(C(=C1)Cl)C2=C(Cl)C(=C(Cl)C=C2)Cl,-112.51189999999951
664,CCCCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)CO,-333.14395000001423
665,ClC1=CC=C(Cl)C(=C1)C2=C(Cl)C=C(Cl)C(=C2)Cl,-112.54477999999972
666,ClC1=CC2=C(OC3=C(O2)C=CC=C3)C=C1Cl,-119.48308999999927
667,ClC1=CC=C(C=C1Cl)C2=C(Cl)C(=CC=C2Cl)Cl,-112.48456999999962
668,NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC=CS2,-132.96429999999964
669,COC1=CC2=C(C=CN=C2C=C1)C(O)C3CN4CCC3C(C4)C=C,-238.01611999999932
670,ClC1=CC(=C(Cl)C=C1)C2=C(Cl)C(=C(Cl)C=C2)Cl,-112.50687999999991
671,N[S](=O)(=O)C1=CC2=C(S1)[S](=O)(=O)CCC2,-115.24791000000005
672,CCOC1=CC2=C(C=C1)N=C(S2)[S](N)(=O)=O,-132.17478999999912
673,ClC1=CC=C(Cl)C(=C1)C2=C(Cl)C(=CC(=C2)Cl)Cl,-112.55318999999918
