,Smiles,Change-Energy
1138,Oc1ccc2ccccc2c1[N+]([O-])=O,-114.85886999999957
1139,Cc1c(Cl)cc(Cl)c(O)c1Cl,-76.43678999999929
1140,OCC(C(O)=O)c1ccccc1,-109.6324999999988
1141,CN1C2CCCC1CC(=O)C2,-119.72621999999842
1142,NNC(=O)c1cccnc1,-92.55929999999944
1143,CCCOc1ccc(cc1N)[N+]([O-])=O,-127.97774999999865
1144,COC(=O)C(=O)OC,-66.18551999999954
1145,CC1=C(N)NC(=O)N=C1,-86.10819999999921
1146,CN1N=C(SC1=NC(C)=O)[S](N)(=O)=O,-113.18713999999954
1147,Oc1cccc(c1)[N+]([O-])=O,-79.1762999999994
1148,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,-116.58872999999949
1149,C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O,-138.64825999999857
1150,OC(=O)\C=C/C(=O)Nc1ccccc1,-122.76326999999901
1151,[O-][N+](=O)c1oc(cc1)\C=N\N2CCNC2=O,-130.65395999999964
1152,N[C@H](Cc1ccc(O)cc1)C(O)=O,-120.52551999999878
1153,NC(Cc1ccc(O)cc1)C(O)=O,-120.58346999999867
1154,NCC(=O)NCC(=O)NCC(O)=O,-120.37277999999878
1155,[Zn++].CCCCC([O-])=O.CCCCC([O-])=O,-132.59406999999783
1156,OCC1CO1,-46.977679999999964
1157,CN=C=S,-33.62778000000003
1158,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-173.19282999999723
1159,NC(N)=N[N+]([O-])=O,-58.51013999999941
1160,O=C1NC=CC=N1,-62.1894299999999
1161,CCCOC,-60.34863000000007
1162,CCCC(=O)OCC(O)CO,-109.88754999999855
1163,C=CCOCC=C,-74.2062899999994
1164,BrC(Br)(Br)Br,-11.317329999999856
1165,C[S](F)(=O)=O,-32.211089999999786
1166,CC1(C)CO1,-54.60892000000001
1167,CC(C)(O)CCl,-60.4133599999991
1168,[O-][N+](=O)C(Br)([N+]([O-])=O)[N+]([O-])=O,-55.62136000000055
1169,CN1CC[C@]23[C@H]4Oc5c(OC(C)=O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4OC(C)=O)c35,-251.72198000000844
1170,CCC(C)(C)CC,-93.5066599999999
1171,CCO[P](=S)(OCC)SCS[P](=S)(OCC)OCC,-172.45670999999857
1172,CC(C)C=C,-62.489509999999996
1173,CCC(C)=C,-62.67846999999995
1174,CC(=C)CCl,-49.34261000000015
1175,C\C(Cl)=C\Cl,-35.89211
1176,CC(O)C(C)Cl,-60.472899999998845
1177,C1O[C@@H]1[C@H]2CO2,-53.222019999999475
1178,CCC(C)C(C)(C)C,-106.04890999999907
1179,CC(C)(O)C1CCC(C)(O)CC1,-137.4163499999977
1180,CCC(C)C(C)C,-93.4440699999999
1181,CCC(C)C(C)O,-86.23923999999874
1182,CCC(C)C(C)=O,-81.22992999999906
1183,CCC(O)C(C)C,-86.23204999999894
1184,CCC(=O)C(C)C,-81.2078499999991
1185,NCC(O)C(O)=O,-64.75987999999938
1186,CC(C)C(Br)C(O)=O,-72.82209999999895
1187,CC(C)C(C)C(C)C,-106.07108999999923
1188,CC(C)C(=O)C(C)C,-93.88368999999852
1189,CC(N)C(O)C(O)=O,-77.58433999999897
1190,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)Cc4c(O)c5OCOc5cc24,-250.65976000000774
1191,COc1ccc2COC(=O)c2c1OC,-121.29433999999901
1192,OC(=O)c1[nH]cnc1C(O)=O,-86.09360000000015
1193,OC1C(O)C(O)C(O[P](O)(O)=O)C(O)C1O,-134.74568
1194,COCOC(=O)c1ccccc1O,-114.58774999999923
1195,OC(=O)COc1c(Cl)cc(Cl)cc1Cl,-94.49007999999912
1196,OC(=O)C1CCNCC1C(O)=O,-110.9434299999989
1197,Nc1cccc2nc3ccccc3cc12,-140.02600999999913
1198,OC(C(O)c1ccccc1)c2ccccc2,-151.6658799999982
1199,OC(c1ccccc1)C(=O)c2ccccc2,-146.49661999999898
1200,CCc1cccc(CC)c1N,-122.01046999999858
1201,Brc1ccc2ccccc2c1,-94.29297999999903
1202,Oc1cnc2ccccc2c1,-99.16027999999892
1203,[O-]c1ccc2ccc[nH+]c2c1,-98.80082999999945
1204,CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,-176.80343999999832
1205,C1N[C@@H](CC=C1)c2cccnc2,-121.81220999999846
1206,c1ccc(nc1)c2cccnc2,-111.96564999999873
1207,S=C1Nc2cncnc2N1,-83.97405999999955
1208,CC1CCCCC1C,-101.24223999999936
1209,CCC(O)CO,-66.10006999999905
1210,CC(C)=CC1C(C(=O)OC2CC(=O)C(=C2C)CC=C)C1(C)C,-224.42449999999872
1211,C[C@H](NC(N)=O)C(O)=O,-84.07117999999923
1212,CC(C)(C)c1cccc(O)c1,-116.47810999999865
1213,[O-][N+](=O)c1cccc(Br)c1,-72.42600999999968
1214,OC(=O)C\C(=C/C(O)=O)C(O)=O,-93.4685399999994
1215,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-209.80891000000975
1216,OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,-204.81937000000835
1217,Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-92.6583999999998
1218,OC(=O)c1ccc(C(O)=O)c(Br)c1,-96.20151999999916
1219,CC(C)=C1CCC(=CC1)C,-115.93396999999845
1220,OCc1ccncc1,-76.3672999999992
1221,NC(=O)OC(CCl)CCl,-70.9546699999994
1222,Cc1cccc(CO)c1,-91.06143999999881
1223,OC(=O)COc1cc(Cl)cc(Cl)c1,-95.27268999999933
1224,OC(=O)COc1cccc(Cl)c1,-95.93320999999878
1225,c1ccc(cc1)\C=C\c2ccccc2,-135.56778999999847
1226,OCc1ccc(CO)cc1,-96.15659999999889
1227,CCCC(C)CC,-93.5211599999999
1228,CCC(C)CCO,-85.8698499999989
1229,CCCC(=O)CC,-81.242109999999
1230,CCCCC(C)CC,-106.15439999999921
1231,Brc1ccc(I)cc1,-56.84429999999952
1232,CC1CCC(C)CC1,-101.16673999999921
1233,CCCCOC(=O)CC,-99.37890999999831
1234,I\C=C/I,-20.44826999999998
1235,I\C=C\I,-20.507619999999974
1236,CCCC(C)(C)C,-93.59738000000004
1237,CCCC(C)(C)O,-86.3987599999989
1238,[Cl-].CC(C[N+](C)(C)C)OC(N)=O,-122.95948999999791
1239,CCCCC(C)(C)C,-106.13608999999929
1240,CC(C)CC=O,-68.22613999999999
1241,NC(N)=NC(N)=O.NC(N)=NC(N)=O.O[S](O)(=O)=O,-159.52755999999954
1242,CC1CCCC(=O)C1,-88.99436999999875
1243,CC1=CCCCC1,-83.22485999999981
1244,CCCCC(C)C,-93.55034999999987
1245,CC(=O)OCC=C,-68.31494999999927
1246,C/C=C/CCl,-49.330280000000016
1247,CCCC\C=C\C,-88.01221999999996
1248,CCCCOC=O,-73.72922999999878
1249,CCCCCCCCCCCCCCCCCC,-232.5568699999958
1250,FCCl,-17.044020000000046
1251,C[Se]C,-32.60083000000003
1252,CCC(C)(C)Cl,-67.92974000000015
1253,NC(=O)C(Br)(Br)Br,-37.023899999999685
1254,CC(C)C(C)(C)O,-86.36506999999892
1255,NC(=O)C(Cl)(Cl)Cl,-39.16553999999974
1256,CC(Cl)(Cl)[N+]([O-])=O,-42.22736999999984
1257,CCC(C)(O)C(C)C,-98.93179999999825
1258,CCC(Cl)(Cl)[N+]([O-])=O,-54.89761999999996
1259,CCC(CO)(CO)[N+]([O-])=O,-92.29586999999901
1260,CC(C)(CO)C=O,-73.4169899999988
1261,CC(O)(CCl)CCl,-59.594389999999066
1262,CCC(O)(CC)CC,-98.86668999999824
1263,CC(=O)OCC(COC(C)=O)(COC(C)=O)COC(C)=O,-192.76787999999988
1264,CCCC(C)(O)CC,-99.00145999999836
1265,CCCC(C)(O)CCC,-111.60163999999781
1266,CCCCC(C)(O)CC,-111.6544599999977
1267,CC1(CCl)CO1,-53.890159999999696
1268,ClC(Br)CBr,-26.465859999999907
1269,CNC(N)=O,-52.62097000000006
1270,COC(C)C,-60.478689999999915
1271,NC(=O)C(Br)Br,-38.72572999999943
1272,CC(Cl)C(Cl)Cl,-40.76469999999949
1273,CC(Cl)C(O)=O,-48.26252999999929
1274,CC(O)C(O)=O,-54.215559999999414
1275,CC(Cl)[N+]([O-])=O,-43.104719999999816
1276,Cc1ccc(cc1)[S](=O)(=O)Oc2ccccc2C,-160.5295399999991
1277,CCOC(OCC)C(Cl)(Cl)Cl,-88.47775999999885
1278,CCC(Cl)[N+]([O-])=O,-55.79669999999919
1279,CC(C)C(O)C(C)C,-98.89149999999836
1280,CCC(C(O)=O)C(O)=O,-80.2891299999992
1281,[O-][N+](=O)c1ccc2CCc3cccc1c23,-129.7653799999989
1282,OC(=O)c1c(Br)c(O)c(O)c(O)c1Br,-91.60004000000026
1283,Cc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-119.09337000000005
1284,CC(O)Cn1cnc2N(C)C(=O)N(C)C(=O)c12,-160.5703799999992
1285,OC(=O)c1cccc(c1C(O)=O)[N+]([O-])=O,-111.0380699999996
1286,Oc1ccc(cc1)C(c2ccc(O)cc2)=C3C=CC(=O)C=C3,-194.27873999999974
1287,CCOC(=O)c1ccccc1C(=O)c2ccccc2,-172.24942999999985
1288,Oc1ccc2C(=O)c3ccccc3C(=O)c2c1,-142.19196999999895
1289,COC(=O)c1ccccc1C(=O)c2ccccc2,-159.44572999999946
1290,[O-][N+](=O)c1cc2C(=O)NC(=O)Nc2c(c1)[N+]([O-])=O,-131.3094100000003
1291,CN1C(=O)C=Cc2ccccc12,-112.16521999999918
1292,CC1=CC(=O)c2ccccc2N1,-112.28595999999902
1293,Brc1cccc(Br)c1Br,-55.88847999999962
1294,Cc1c(O)cccc1O,-83.95060999999896
1295,O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@H](O)C(O)=O,-114.06391999999914
1296,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-71.51217999999926
1297,CCOC(=O)C(=O)C(=O)OCC,-104.4356399999997
1298,CCC(CO)[N+]([O-])=O,-74.42041999999901
1299,Oc1c(Cl)cc(Cl)cc1[N+]([O-])=O,-77.68890999999985
1300,OC(=O)c1cccc(C=O)c1O,-97.04577999999947
1301,OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-105.91624000000002
1302,Cc1cccc2cc3ccccc3cc12,-143.8443799999984
1303,[O-][N+](=O)c1ccc2COC(=O)c2c1,-99.71925999999985
1304,O[C@@H](C(O)=O)c1ccccc1,-96.95778999999857
1305,OC(C(O)=O)c1ccccc1,-96.98284999999873
1306,OCc1ccccc1CO,-95.99316999999883
1307,OCc1ccccc1C(O)=O,-96.91651999999931
1308,CCc1ccccc1[N+]([O-])=O,-99.33420999999908
1309,OCc1ccccc1[N+]([O-])=O,-91.88682999999924
1310,Nc1ccc2cc3ccccc3cc2c1,-142.06232999999838
1311,CCOC(=O)c1cccnc1,-102.10760999999911
1312,Clc1ccccc1I,-57.63662999999951
1313,Ic1ccccc1I,-56.174769999999626
1314,CCOC(=O)N(C)N=O,-81.49241999999913
1315,Brc1ccc(Br)c(Br)c1,-55.91583999999989
1316,CCCCC(N)C(O)=O,-97.66789999999855
1317,CCC(Cl)CC,-67.69971999999996
1318,CCC(O)C=C,-67.86378999999988
1319,O=C1CCCN1,-61.97713999999985
1320,Cn1ccnc1,-61.35113999999999
1321,CCCC(C(O)=O)C(O)=O,-92.96791999999868
1322,Oc1cc(O)c(cc1[N+]([O-])=O)[N+]([O-])=O,-98.46970999999985
1323,OC(=O)c1cc(C=O)ccc1O,-97.38245999999936
1324,CCCCCC(C(O)=O)C(O)=O,-118.28154999999833
1325,CCCC(O)C(C)C,-98.91423999999824
1326,NC(CC(O)=O)C(O)=O,-78.39037999999914
1327,OC(CC(O)=O)C(O)=O,-72.93503999999939
1328,NC(CCC(O)=O)C(O)=O,-91.09391999999934
1329,NCc1occc1,-68.06565999999953
1330,CN(C)c1cccc(c1)[S](O)(=O)=O,-115.67476999999917
1331,[O-]C(=O)c1oc(Cl)cc1,-57.52567999999951
1332,OC[C@H]1O[C@@H](Oc2ccccc2C=O)[C@H](O)[C@@H](O)[C@@H]1O,-175.34399999999914
1333,Cc1ccc(cc1C)C([O-])=O,-99.94705999999906
1334,OCc1cccc(c1)[N+]([O-])=O,-91.87615999999935
1335,OC(=O)c1ccc(cc1)C#N,-92.02092999999968
1336,OCc1ccc(cc1)[N+]([O-])=O,-91.93010999999933
1337,CN(C)c1ccc(cc1)C(O)=O,-114.9635899999987
1338,OCc1cccc(O)c1,-83.6750699999991
1339,O=C(CC#N)Nc1ccccc1,-109.95389999999884
1340,OC(=O)Cc1cccc(O)c1,-97.24194999999918
1341,CCCCCN(CCCCC)CCCCC,-204.97526999999627
1342,Cc1ccc(cc1)N=C=S,-89.38382999999908
1343,Cc1ccc(C=C)cc1,-92.80959999999891
1344,OCc1ccc(O)cc1,-83.70913999999902
1345,COc1ccc(Cl)cc1,-77.2707699999994
1346,O=Cc1ccc(C=O)cc1,-85.58102999999937
1347,CCCC(=O)OC,-73.94942999999921
1348,CC(COC(C)=O)OC(C)=O,-105.29542999999876
1349,CCOCCOC(=O)CCCCCCCCC(=O)OCCOCC,-254.24467000000095
1350,CCOC(=O)CCCCCCCC(=O)OCC,-181.1064699999979
1351,CCCCC(=O)OC,-86.58802999999875
1352,Ic1ccc(I)cc1,-56.29103999999961
1353,COC(=O)\C=C/C(=O)OC,-86.28742999999963
1354,CCCCCCC(O)CC,-124.23558999999796
1355,CCCCCOC(=O)CC,-112.03403999999819
1356,ICCI,-26.258479999999963
1357,CC(C)(C)CCO,-86.18581999999878
1358,CC(C)CC(C)(C)O,-98.9207899999983
1359,CCC(C)(C)NC(N)=O,-103.42376999999851
1360,CCCCC(C)(C)O,-99.06058999999823
1361,CCCCCC(C)(C)O,-111.62247999999795
1362,CCCC(C)Cl,-67.74476000000016
1363,COCC(C)C,-73.06014999999991
1364,COCC(O)=O,-53.68021999999951
1365,OCC[N+]([O-])=O,-49.11898999999926
1366,CCOC(C)C,-73.26576
1367,CC(C)OC=O,-61.23156999999924
1368,Clc1cccc(I)c1,-57.61546999999928
1369,Ic1cccc(I)c1,-56.28888999999958
1370,OC1=CC(=O)C=CN1,-69.2030099999995
1371,OCc1cccc(CO)c1,-96.23263999999881
1372,CC1=CC(=O)NC(=O)N1,-81.43595999999934
1373,O=C1C=CNC=C1,-63.65389999999934
1374,CC(C)CCOCC(O)COCCC(C)C,-184.70165999999745
1375,CCOC(=O)CCCCC(O)=O,-118.1985999999988
1376,CC(C)CCCO,-86.14851999999883
1377,CC\C=C/C(O)=O,-68.752829999999
1378,CCCOC(C)C,-85.88063999999872
1379,CCCO[N+]([O-])=O,-60.812069999999494
1380,OCCCBr,-46.652169999999956
1381,CC\C=C/C,-62.65727000000004
1382,OCCCCl,-47.339180000000056
1383,COCCCl,-46.93827999999996
1384,CC(C)CCC(C)O,-98.98999999999819
1385,CC(C)CCOCC(O)CO,-121.71886999999742
1386,COC(=O)CCCCC(=O)OC,-117.59676999999874
1387,CCCCOC,-72.98795999999993
1388,CCCOCC,-73.09555
1389,CCCCCOC(C)=O,-99.4024199999983
1390,CC(=O)OCCCOC(C)=O,-105.27114999999867
1391,CCCCCC#C,-82.01085999999987
1392,C1CCC=CCC1,-82.94375999999988
1393,CCCCCCC#C,-94.65935999999942
1394,CCCCCCCCCCCCC,-169.49888999999666
1395,CCCCCCCCCCCCCC,-181.99309999999696
1396,CCCCCCCCCCCCCCC,-194.6869299999962
1397,CCCCCCCCCCCCCCCO,-199.98968999999624
1398,CCCCCCCCCCCCCCCCCCCCCCCCCC,-333.62778999999546
1399,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,-460.3863600000295
1400,ClCC(Cl)(Cl)Cl,-26.968509999999924
1401,CCC1(NC(=O)NC1=O)c2ccccc2,-141.540109999999
1402,OC(=O)C(Br)Br,-33.0606200000002
1403,Cc1cc(N[S](=O)(=O)c2ccc(N)cc2)sn1,-145.67491999999947
1404,NCC(O)C(O)=O,-64.75712999999928
1405,CN(C)C(=O)N(C)C,-89.85403999999858
1406,OC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(O)=O,-94.51434000000017
1407,CC1=C(C=C)/C(NC1=O)=C/c2[nH]c(Cc3[nH]c(\C=C\4NC(=O)C(=C4C)C=C)c(C)c3CCC(O)=O)c(CCC(O)=O)c2C,-406.2621900000131
1408,Oc1ccc2N=C3C=CC(=O)C=C3Oc2c1,-131.64576999999917
1409,CC1=CNC(=S)NC1=O,-78.67196999999942
1410,OC(=O)c1ccc(O)c(c1)C(O)=O,-103.21189999999933
1411,CC(CC(O)=O)C(O)=O,-80.49464999999941
1412,OC(CC(O)=O)C(O)=O,-72.97535999999945
1413,OC(=O)C1=CCCCC1,-89.27061999999887
1414,Oc1ccc(cc1)N=O,-74.90336999999909
1415,CCC(=O)OC(C)C,-86.85334999999873
1416,Clc1ccc(I)cc1,-57.61648999999943
1417,CCOC(C)(C)C,-86.01951999999892
1418,CC1NC(C)SC(C)S1,-93.15896999999859
1419,CC(=O)NC(=O)NC(C)=O,-91.80635999999936
1420,CCCCCCCCCCCCC(O)=O,-175.50520999999708
1421,CCSCCS[P](=S)(OC)OC,-110.63529999999855
1422,NC(=O)CF,-41.93126999999936
1423,C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-341.8650300000163
1424,CC(=O)OOC(=O)c1ccccc1,-107.1272399999998
1425,CCCc1ccc(O)cc1,-103.82684999999879
1426,CCC\C=C(/CC)C=O,-100.70564999999829
1427,NC1=NC(=O)N=C(N)N1,-82.13388999999961
1428,CC\C=C\C,-62.70267000000001
1429,C1COCO1,-47.84593000000007
1430,NCCCCC(O)=O,-84.95581999999877
1431,N[C@@H](CCO)C(O)=O,-77.61113999999884
1432,CCNc1nc(NCC)nc(OC)n1,-145.0807799999984
1433,CN(C)[P](=O)(N(C)C)N(C)C,-125.6712399999983
1434,CCS[S](=O)(=O)CC,-72.39288999999872
1435,CCCC[Sn](Cl)(Cl)CCCC,-113.99916999999778
1436,ClC(Br)C(Cl)Br,-25.531939999999622
1437,NC(=O)C(Cl)Cl,-40.01336999999967
1438,CN(N=O)C(N)=O,-61.90221999999949
1439,CCOC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,-156.6640499999994
1440,C=CC#C,-38.29907000000003
1441,CC(C)CC=C,-75.20732999999984
1442,[O-][N+](=O)OCCOCCO[N+]([O-])=O,-96.18340999999964
1443,OC(=O)CCCCCCCCCCC(O)=O,-169.16242999999713
1444,Clc1ccccc1Br,-58.12767999999937
1445,CN1C=CC=CC1=O,-76.60821999999916
1446,O=[I](=O)c1ccccc1,-63.44636999999966
1447,CNc1cccc(C)c1,-96.50620999999865
1448,Cc1cc(C)c(C)c(O)c1,-104.17451999999889
1449,CCc1cc(C)cc(O)c1,-104.06288999999879
1450,Cc1ccc(c(O)c1)[N+]([O-])=O,-92.11241999999925
1451,O=C1N=CNc2nccnc12,-93.39073999999914
1452,Nc1ncc2nccnc2n1,-98.79042999999956
1453,ClC1=C(Cl)C(Cl)(Cl)C(Cl)(Cl)C1(Cl)Cl,-51.08537999999999
1454,CN1C(=O)NC2=C(NC(=O)N2)C1=O,-110.75840999999946
1455,NC(=S)Nc1cccc(c1)[N+]([O-])=O,-106.46603999999934
1456,Cc1nn(c2ccccc2)c(C)c1N=O,-138.52253999999857
1457,OC(=O)c1c2ccccc2cc3ccccc13,-149.68285999999898
1458,Cc1oc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,-160.04517999999962
1459,CN(C)[S](=O)(=O)N(SC(F)(Cl)Cl)c1ccc(C)cc1,-148.8079499999999
1460,CO[P](=S)(OC)SCN1C(=O)c2ccccc2C1=O,-156.8372100000006
1461,CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-217.81324999999697
1462,CC(C)O[P](=S)(OC(C)C)SCCN[S](=O)(=O)c1ccccc1,-213.51786999999877
1463,C[Sn](C)(Cl)Cl,-38.37965999999983
1464,CO[P](C)(=O)OC,-68.0220599999991
1465,CCO[P](=O)(OCC)O[P](=O)(OCC)O[P](=O)(OCC)O[P](=O)(OCC)OCC,-267.3959700000114
1466,CCN(N=O)C(N)=O,-74.84716999999955
1467,ClCC(Cl)C=C,-48.43892999999957
1468,CCCCCCCC(C(O)=O)C(O)=O,-143.56090999999833
1469,CCCCCCCCC(C(O)=O)C(O)=O,-156.24535999999807
1470,CCCC(N)C(O)=O,-84.96055999999885
1471,FCCCl,-29.77873999999997
1472,CCCC(C)=C,-75.31859000000009
1473,CCOCCC(=O)OCC,-104.28545999999847
1474,CC(C)=CC=C(C)C,-95.53200999999945
1475,ClC/C=C/CCl,-48.49126999999953
1476,O=CC1CO1,-41.59324000000004
1477,COc1ccccc1Cl,-77.19320999999923
1478,Cc1cc(C)nc(N)n1,-93.43422999999916
1479,C1CC[C@@H]2NCCC[C@H]2C1,-119.48076999999807
1480,CC(O)COc1ccccc1,-108.68264999999883
1481,C1Cc2ccccc2c3ccccc13,-136.36302999999884
1482,O=C(NNC(=O)c1ccccc1)c2ccccc2,-162.99836999999889
1483,Clc1ccc(cc1)C(c2ccccc2Cl)C(Cl)(Cl)Cl,-137.60850999999866
1484,CCCO[P](=O)(OCC)OCC,-124.56688999999824
1485,CCCC[P](=O)(CCCC)CCCC,-170.17636999999695
1486,CCOC(=O)CCCC(=O)OCC,-130.5705399999988
1487,OCCOC(=O)C=C,-73.42540999999915
1488,[Ca++].[O-][S](=O)(=O)C[S]([O-])(=O)=O,-57.17358999999988
1489,OCCCC=C,-67.74727999999993
1490,CC(O)CCOCCC(C)O,-121.92006999999785
1491,OC(=O)CCCCCCCCCCCCC(O)=O,-194.425449999997
1492,CC(C)C1OCCO1,-86.05128999999874
1493,CSc1ncccn1,-72.62332999999921
1494,CC1CC(OC(C)O1)OC(C)=O,-117.54151999999885
1495,CN1C(=O)N(C)c2nc(C)[nH]c2C1=O,-130.26556999999866
1496,CN1C(=O)N(C)c2nc(C)n(C)c2C1=O,-142.77974999999878
1497,CCOC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O,-171.62439999999833
1498,COCCCNc1nc(NC(C)C)nc(SC)n1,-186.3895399999983
1499,COCCCNc1nc(NCCCOC)nc(SC)n1,-203.5458899999985
1500,OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,-169.72431999999935
1501,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3CC=C2C1,-251.67868999999882
1502,CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-221.3625700000007
1503,CCO[P](=O)(OCC)C(Cl)(Cl)Cl,-90.40575999999874
1504,CC(=O)OC(OC(C)=O)C=C,-99.59091999999873
1505,CC(=O)NCCNC(C)=O,-103.75020999999833
1506,CCCCCCCCC=C,-125.74667999999792
1507,CN1CCCC1=O,-74.43418999999881
1508,OCc1ccc(Br)cc1,-76.84866999999917
1509,OCc1ccc(Cl)cc1,-77.62256999999931
1510,[K+].OC(=O)c1ccccc1C([O-])=O,-117.59945999999945
1511,CCOc1nc(OCC)nc(OCC)n1,-146.20411999999897
1512,[O-][N+](=O)c1ccc2c3ccccc3c4cccc1c24,-159.66325000000006
1513,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O,-281.55163000000994
1514,COCCNC(=O)CS[P](=S)(OC)OC,-136.2277199999985
1515,CCSCCS[P](=O)(OC)OC,-112.5166899999981
1516,CCOC(C)(C)CC,-98.6207699999984
1517,CC(C(O)=O)C(C)(C)CCC(O)=O,-131.17056999999795
1518,OCNC(=O)C=C,-66.64937999999938
1519,CCCC(=O)NCCNC(=O)CCC,-154.41794999999775
1520,CCCCCC(=O)CCCCC,-144.41672999999741
1521,CCCCO[N+]([O-])=O,-73.49555999999893
1522,CCC#CCC,-69.59217000000001
1523,O=NN1CCCC1,-70.77562999999918
1524,O=NN1CCCCCC1,-96.05677999999875
1525,Oc1c(Cl)ccc(Cl)c1Cl,-63.50761999999963
1526,Cc1[nH]c2cncnc2n1,-93.11307999999963
1527,O=C1CCCCCCCN1,-112.42796999999837
1528,O=[S]1(=O)NCc2ccccc12,-92.66391999999905
1529,Cc1cnc2cncnc2n1,-100.52789999999959
1530,CN(Cc1ccccc1)N=O,-105.63858999999911
1531,BrC1=CC(=O)Oc2ccccc12,-92.1186899999991
1532,COc1cc(Cl)c(Cl)c(Cl)c1Cl,-74.97805999999946
1533,Cc1ccc(OCC(O)=O)cc1,-109.27567999999883
1534,COc1ccc(\C=C\C(O)=O)cc1,-116.58063999999922
1535,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,-92.37064999999984
1536,CCO[P](=O)(OCC)N=C1SCCS1,-126.85003999999935
1537,O=C1CCCCCCCCCCCN1,-163.08980999999721
1538,CCO[P](=O)(OCC)N=C1SCC(C)S1,-139.5409599999989
1539,COC1=NN(CS[P](=S)(OC)OC)C(=O)S1,-126.8530199999991
1540,CN(C)C(=O)C(c1ccccc1)c2ccccc2,-177.38051999999834
1541,CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C,-266.089959999998
1542,C[P](O)(O)=O,-43.78571999999963
1543,CC(C)N(C)C,-78.41224
1544,CCOC(=O)CO[N+]([O-])=O,-79.0609999999997
1545,CCOC(=O)CNC(=O)OCC,-115.88831999999866
1546,CC(O)COC(=O)C=C,-86.1632599999989
1547,NC(=O)NCO,-58.21598999999924
1548,CCCCCO[N+]([O-])=O,-86.18865999999912
1549,CC1CCC(C)O1,-81.10804999999914
1550,Cc1cc[n+]([O-])cc1,-75.04038999999943
1551,CC1=CC=C[NH++]([O-])[CH-]1,-75.7835499999992
1552,CCNc1nc(N)nc(Cl)n1,-101.39754999999923
1553,O=C1CCCCCCCCCN1,-137.67382999999768
1554,CNc1nc(NC(C)C)nc(SC)n1,-143.55765999999858
1555,CCCCn1cnc2N(C)C(=O)N(C)C(=O)c12,-167.96377999999868
1556,O=C1OC(=Nc2ccccc12)c3ccccc3,-147.51362999999947
1557,ClC1C2OC2C3C1C4(Cl)C(=C(Cl)C3(Cl)C4(Cl)Cl)Cl,-104.21435999999903
1558,CN(C)[P](=O)(N(C)C)n1nc(nc1N)c2ccccc2,-198.83270999999922
1559,OC(=O)CNc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-143.06983999999966
1560,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,-195.9503099999979
1561,C[Si](C)(O)O,-53.19659999999999
1562,OC(=O)CNC[P](O)(O)=O,-85.46142999999984
1563,S=C1NNC(=S)S1,-45.30668999999966
1564,Fc1ccccc1Br,-59.33299999999963
1565,Oc1cnn(c1)c2ccccc2,-108.71684999999866
1566,CCCCCCCc1ccccc1,-148.9596099999976
1567,CCCCCCOC(=O)c1ccc(O)cc1,-160.19134999999824
1568,CCCCCCCOC(=O)c1ccc(O)cc1,-172.84188999999833
1569,CN(C)[S](=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,-135.87896999999975
1570,CC(C)(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,-320.2715200000148
